GO	[-7.17 -0.68]	[-0.68 -0.36]	[-0.36 -0.19]	[-0.19 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.11]	[0.11 0.29]	[0.29 0.55]	[0.55 1.07]	[1.07 7.81]
SMNDC1_K562_POSTAR_eCLIP SMNDC1_K562_POSTAR_eCLIP	-1.396	0.981	-0.332	2.141	-0.332	-2.196	0.981	-0.892	1.320	0.272	-1.402
ELAVL1_HeLa_POSTAR_Piranha_0.01 ELAVL1_HeLa_POSTAR_Piranha_0.01	0.267	0.792	1.918	1.652	0.267	-4.266	0.630	-0.338	0.368	-1.275	-1.284
CPSF2_HEK293_POSTAR_PAR-CLIP CPSF2_HEK293_POSTAR_PAR-CLIP	0.260	0.755	1.814	1.332	-0.781	-3.290	-0.781	2.370	-0.991	-0.346	-1.000
CSTF2T_HepG2_POSTAR_eCLIP CSTF2T_HepG2_POSTAR_eCLIP	0.496	2.001	-0.339	1.224	-1.053	-2.575	1.224	0.370	0.815	-0.816	-2.588
CSTF2T_K562_POSTAR_eCLIP CSTF2T_K562_POSTAR_eCLIP	-0.469	1.630	0.531	0.699	-0.469	-2.413	0.388	0.531	1.359	0.272	-3.880
XRN2_HepG2_POSTAR_eCLIP XRN2_HepG2_POSTAR_eCLIP	0.273	1.833	0.678	0.678	-2.216	-2.765	1.300	0.519	0.862	-1.083	-1.091
IGF2BP2_HEK293_POSTAR_Piranha_0.01 IGF2BP2_HEK293_POSTAR_Piranha_0.01	-0.424	0.677	2.959	1.039	-0.310	-2.311	-0.566	0.847	0.677	-2.311	-1.222
RBM47_MDA-MB-231_POSTAR_HITS-CLIP RBM47_MDA-MB-231_POSTAR_HITS-CLIP	0.370	0.608	2.263	0.916	0.278	-4.629	-0.431	0.753	0.370	-0.431	-1.670
LIN28A_HEK293_POSTAR_HITS-CLIP LIN28A_HEK293_POSTAR_HITS-CLIP	-1.197	1.951	1.279	1.598	-0.576	-1.674	0.539	0.996	-0.841	-1.674	-0.847
EIF3D_HEK293T_POSTAR_PAR-CLIP EIF3D_HEK293T_POSTAR_PAR-CLIP	-0.407	1.302	1.514	0.624	-0.671	-4.946	0.497	-0.407	1.302	-0.407	-0.851
PTBP1_HEK293T,plus_SRRM4_POSTAR_Piranha_0.01 PTBP1_HEK293T,plus_SRRM4_POSTAR_Piranha_0.01	-1.405	1.251	1.251	1.057	-0.741	-2.437	2.199	0.722	-0.343	-1.405	-0.938
CELF2_T_cell_POSTAR_CIMS CELF2_T_cell_POSTAR_CIMS	-0.315	0.939	0.288	0.939	-2.612	-2.612	-0.315	0.939	1.245	0.288	-0.511
CPSF2_HEK293_POSTAR_PARalyzer CPSF2_HEK293_POSTAR_PARalyzer	0.276	0.789	1.618	1.382	-0.751	-3.227	-0.751	2.149	-0.956	-0.327	-0.965
IGF2BP1_HepG2_POSTAR_eCLIP IGF2BP1_HepG2_POSTAR_eCLIP	-1.260	0.252	1.954	1.365	0.883	-3.522	0.252	-0.507	0.512	-1.260	0.507
TIA1_HeLa_POSTAR_Piranha_0.01 TIA1_HeLa_POSTAR_Piranha_0.01	-0.334	0.543	0.543	1.718	-0.334	-4.524	-0.478	1.428	0.271	-0.908	0.268
RBM15_K562_POSTAR_eCLIP RBM15_K562_POSTAR_eCLIP	0.269	0.269	-0.335	2.037	-1.173	-3.612	0.922	1.536	0.922	-0.941	-0.753
UPF1_HeLa_POSTAR_Piranha_0.01 UPF1_HeLa_POSTAR_Piranha_0.01	-0.364	-0.364	3.516	0.911	-0.948	-2.279	0.638	0.638	-0.364	-0.948	-0.603
IGF2BP3_Panc1_POSTAR_CIMS IGF2BP3_Panc1_POSTAR_CIMS	-0.710	0.278	1.054	1.054	0.596	-2.583	0.420	0.596	1.646	-1.900	-1.398
IGF2BP3_Panc1_POSTAR_iCLIP IGF2BP3_Panc1_POSTAR_iCLIP	-0.710	0.278	1.054	1.054	0.596	-2.583	0.420	0.596	1.646	-1.900	-1.398
TARBP2_MDA-LM2_POSTAR_HITS-CLIP TARBP2_MDA-LM2_POSTAR_HITS-CLIP	1.098	-0.374	-0.585	1.418	-0.585	-2.778	2.176	0.389	0.239	-1.301	-0.377
IGF2BP3_HEK293_POSTAR_Piranha_0.01 IGF2BP3_HEK293_POSTAR_Piranha_0.01	-0.718	1.638	1.917	0.746	0.581	-2.961	0.321	0.439	0.321	-1.208	-1.544
SF3B4_HepG2_POSTAR_eCLIP SF3B4_HepG2_POSTAR_eCLIP	0.301	0.961	0.426	3.931	-0.809	-1.814	-0.597	-1.406	0.961	-0.809	-0.434
NOP56_HEK293_POSTAR_PARalyzer NOP56_HEK293_POSTAR_PARalyzer	-2.072	0.318	2.850	0.782	-1.293	-1.293	0.318	-0.285	0.318	-0.492	0.778
PUM2_HEK293_POSTAR_PARalyzer PUM2_HEK293_POSTAR_PARalyzer	0.282	1.328	2.498	0.534	-0.321	-2.733	0.396	0.534	-0.448	-0.609	-2.199
TARBP2_MDA-LM2_POSTAR_Piranha_0.01 TARBP2_MDA-LM2_POSTAR_Piranha_0.01	1.133	-0.359	-0.565	1.133	-0.565	-2.736	2.233	0.405	0.250	-1.271	-0.362
DICER1_HEK293_POSTAR_PAR-CLIP DICER1_HEK293_POSTAR_PAR-CLIP	-0.718	1.638	0.439	0.439	-0.395	-3.652	0.746	0.581	0.746	0.581	-1.936
TAF15_HEK293_POSTAR_Piranha_0.01 TAF15_HEK293_POSTAR_Piranha_0.01	0.612	-0.424	0.806	1.868	0.312	-3.295	-0.424	0.806	0.806	-1.486	-0.835
YTHDF1_Huh7_POSTAR_PAR-CLIP YTHDF1_Huh7_POSTAR_PAR-CLIP	-0.517	0.708	0.878	0.429	-0.677	-3.696	0.429	0.708	1.763	0.429	-1.718
GEMIN5_K562_POSTAR_eCLIP GEMIN5_K562_POSTAR_eCLIP	-0.301	0.508	0.783	0.946	-0.516	-3.591	0.946	0.396	1.769	-0.828	-1.539
U2AF2_HepG2_POSTAR_eCLIP U2AF2_HepG2_POSTAR_eCLIP	-0.620	0.441	0.707	4.176	-0.620	-2.202	0.441	-0.479	0.441	-0.269	-1.518
YTHDF1_Huh7_POSTAR_PARalyzer YTHDF1_Huh7_POSTAR_PARalyzer	-0.493	0.741	0.916	0.452	-0.838	-3.628	0.452	0.741	1.566	0.452	-1.670
DDX59_HepG2_POSTAR_eCLIP DDX59_HepG2_POSTAR_eCLIP	-0.374	0.389	1.418	1.098	-0.374	-2.778	0.239	0.239	1.098	-1.890	0.237
EIF3D_HEK293T_POSTAR_PARalyzer EIF3D_HEK293T_POSTAR_PARalyzer	-0.353	1.267	1.485	0.578	-0.468	-4.349	0.452	-0.262	0.885	-0.775	-0.614
TNRC6A_HEK293_Plass TNRC6A_HEK293_Plass	-0.885	-0.343	2.544	1.088	-0.660	-3.086	0.680	0.516	-0.343	0.516	-0.891
RBFOX2_HepG2_POSTAR_eCLIP RBFOX2_HepG2_POSTAR_eCLIP	-1.054	2.080	-0.291	0.985	-1.786	-1.382	-0.291	-0.581	2.416	-0.417	-0.294
HNRNPD_HEK293_POSTAR_Piranha_0.01 HNRNPD_HEK293_POSTAR_Piranha_0.01	-0.789	1.631	0.477	1.948	-0.270	-2.465	-0.397	0.649	0.649	-1.433	-0.795
YTHDF2_HEK293T_POSTAR_Piranha_0.01 YTHDF2_HEK293T_POSTAR_Piranha_0.01	-0.322	0.742	-0.322	2.422	-0.888	-3.408	0.281	0.560	0.742	0.281	-0.895
