GO	[-5.99 -0.73]	[-0.73 -0.33]	[-0.33 -0.15]	[-0.15 -0.05]	[-0.05 0.00]	[0.00 0.01]	[0.01 0.10]	[0.10 0.21]	[0.21 0.36]	[0.36 0.75]	[0.75 6.04]
DESCARTES_FETAL_CEREBRUM_INHIBITORY_NEURONS DESCARTES_FETAL_CEREBRUM_INHIBITORY_NEURONS	3.104	-0.242	-0.729	-1.948	-0.242	3.690	0.370	-1.191	-1.191	-1.191	-0.241
DESCARTES_FETAL_SPLEEN_LYMPHOID_CELLS DESCARTES_FETAL_SPLEEN_LYMPHOID_CELLS	2.455	1.532	-0.693	-1.986	0.353	-0.924	-1.209	-3.157	0.644	2.455	-0.365
DESCARTES_FETAL_HEART_SATB2_LRRC7_POSITIVE_CELLS DESCARTES_FETAL_HEART_SATB2_LRRC7_POSITIVE_CELLS	4.180	0.838	-0.738	-1.309	-0.738	-0.262	-1.704	-1.704	-0.992	0.481	2.553
DESCARTES_MAIN_FETAL_CHROMAFFIN_CELLS DESCARTES_MAIN_FETAL_CHROMAFFIN_CELLS	1.283	-0.953	-0.434	-0.953	0.821	3.982	-0.953	-0.953	-0.434	-0.953	0.458
DESCARTES_FETAL_LIVER_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_LIVER_VASCULAR_ENDOTHELIAL_CELLS	2.034	0.509	0.274	-2.546	-1.035	1.751	-2.546	-1.657	-0.330	0.660	1.753
GAO_STOMACH_24W_C1_PROCRPOS_MULTIPOTENT_PROGENITOR GAO_STOMACH_24W_C1_PROCRPOS_MULTIPOTENT_PROGENITOR	-0.958	0.302	-0.549	2.070	0.527	-1.658	-0.958	0.820	2.600	-0.549	-1.657
GAO_LARGE_INTESTINE_ADULT_CG_GOBLET_CELL_SUBTYPE_2 GAO_LARGE_INTESTINE_ADULT_CG_GOBLET_CELL_SUBTYPE_2	2.407	0.612	0.877	-2.322	-2.322	0.233	-0.622	-0.622	-0.382	-0.382	1.553
LAKE_ADULT_KIDNEY_C29_UNKNOWN_NOVEL_PT_CFH_POS_SUBPOPULATION_S2 LAKE_ADULT_KIDNEY_C29_UNKNOWN_NOVEL_PT_CFH_POS_SUBPOPULATION_S2	4.158	0.419	0.596	-0.325	-2.584	-2.584	-0.711	-0.325	0.596	0.278	0.279
DESCARTES_FETAL_PANCREAS_ACINAR_CELLS DESCARTES_FETAL_PANCREAS_ACINAR_CELLS	0.576	-0.505	-0.730	-1.420	0.783	4.083	-2.621	-1.029	0.267	1.024	-0.337
DESCARTES_FETAL_ADRENAL_MEGAKARYOCYTES DESCARTES_FETAL_ADRENAL_MEGAKARYOCYTES	-0.252	-0.720	-1.285	0.356	-0.522	-0.720	-0.720	-2.163	1.611	0.496	4.717
HAY_BONE_MARROW_EOSINOPHIL HAY_BONE_MARROW_EOSINOPHIL	-1.035	0.362	-0.247	1.113	0.564	-1.571	3.259	0.564	-0.247	-1.571	-1.570
DESCARTES_FETAL_STOMACH_PARIETAL_AND_CHIEF_CELLS DESCARTES_FETAL_STOMACH_PARIETAL_AND_CHIEF_CELLS	1.084	-0.599	-1.024	-1.024	0.477	2.989	-0.599	-1.741	-0.336	-0.336	1.085
DESCARTES_FETAL_SPLEEN_STROMAL_CELLS DESCARTES_FETAL_SPLEEN_STROMAL_CELLS	2.545	-0.920	-0.348	-1.431	-0.920	0.258	-1.431	-0.578	0.945	0.945	0.946
DESCARTES_FETAL_KIDNEY_MESANGIAL_CELLS DESCARTES_FETAL_KIDNEY_MESANGIAL_CELLS	1.191	-0.382	-1.501	-1.501	0.397	1.958	-0.382	-0.977	-0.977	0.397	1.553
DESCARTES_MAIN_FETAL_RETINAL_PIGMENT_CELLS DESCARTES_MAIN_FETAL_RETINAL_PIGMENT_CELLS	1.317	2.883	-0.421	-1.973	0.491	0.933	-1.347	-1.637	0.285	-0.318	-0.420
FAN_EMBRYONIC_CTX_MICROGLIA_2 FAN_EMBRYONIC_CTX_MICROGLIA_2	-0.331	-0.331	-0.331	-0.331	-0.331	0.273	-0.331	-0.331	0.273	3.563	0.273
