gene_name	log2FoldChange
AC005515.1	0
AC092802.2	0.0662697438104773
PFN1P12	0
LINC01772	0.899653315189167
HLA-DQB3	0
FGF13-AS1	-1.03675896200792
AL035530.1	-5.36900854731048
NANOGNBP1	-4.02034159167688
AL590648.1	0
LINC01040	0
PPIAP21	0
AC005740.1	0
AC010745.1	0
CDY10P	0
AP000561.1	0.717829672673879
AC234644.1	-2.04893119671669
AP1S2P1	0
AL807761.3	0
YBX1P8	4.07290921212459
TLK2P1	-6.09310201380511
ZNF503-AS1	-1.03368475796022
LINC01776	-1.32132165441149
MEMO1P1	0
PAICSP1	1.03984430133891
MTND4P32	-2.640217971118
PHF2P2	-5.49572542505314
AC092570.1	0
HMGB3P20	0
PCMTD1P1	0
AC009531.1	-5.82760673440734
PGBD4P6	0
ZBTB45P2	0
ZP3P2	1.06573328992801
LINC00623	-1.10530718883012
HNRNPA3P4	-1.03676208592029
AL139275.1	0
AC016772.1	-1.03673619418314
PRSS44P	0
PHKG1P1	0
AL356309.1	-1.03673690891575
AL138830.1	0
RPL6P4	-1.03673690891575
USP12PX	0
AC096915.1	0
SLC39A12-AS1	-1.03675083129686
AC113935.1	-1.03677441309675
UQCRFS1P1	1.62265121422332
EIF3LP3	-2.21288516292009
AC073283.2	-1.59798836203318
HHLA3-AS1	0
AL122017.1	-1.03673330110685
LINC00937	-0.0828913198821419
RBMY2AP	0
RPS28P8	0
RPL7P3	0
AC087499.1	0
AC099342.1	0
SEC11B	0
LINC02097	0
SEPTIN7P3	0
AC004383.1	-3.06542150585703
RAB28P1	0
BX323845.2	0
FCF1P4	0
AL133217.1	0
NDUFB4P5	0
AP001476.2	0
USP9YP6	0
AC090844.1	0
MTND3P1	0
Z80107.1	0
AHCTF1P1	-3.60526375080416
DDC-AS1	0
FTCDNL1	-0.688019661203472
LINC01907	-0.381751033337074
PSMC1P12	0
RPL26P9	-1.03675281556597
AC013248.1	0
PPIAP66	0.619019735433232
RPS3AP46	0
LINC02794	0
AL359502.1	0
BAIAP2-DT	2.24261326513509
AC004801.1	0
LINC02654	0
AC244107.1	-1.03676849891938
RPL35P8	0
Z98752.1	0
RPS27AP3	0
KRT16P6	0
TUBBP10	0.363593866375898
SLC25A39P1	-1.03677084814316
AL356124.1	0.533375889402942
Z93242.1	0
RPL23AP76	0
OR52E3P	0
CLCP2	-1.0367416485415
LINC01375	3.68081098045295
AC137499.1	0
EIF4A1P5	-3.04438541361668
AL513185.2	0
FGFR3P6	0
AC244670.1	0
AP4B1-AS1	0.527425337797782
AL589794.1	0
AL121885.1	0
AL139420.1	-1.03674617930651
TEX22	1.66578294850922
LINC00685	-1.10792891230218
AC010536.1	-3.19175113215443
AL132671.1	0
RANP7	0
TRIM64FP	0
ELOCP21	0
HNRNPA1P3	-0.0416523833169453
CLK3P2	0
AL049548.1	0
LINC02519	0
GAPDHP75	0
AL583785.1	-2.49359831226969
AC112492.2	0
SGMS1-AS1	0.522205999874598
LINC01733	-0.342800293513727
AL157359.1	0
RPS3AP27	-1.03673690891575
BX470209.1	0
AL080316.1	0
AL513285.1	0
RBISP1	0
WASH8P	0.773139962128654
AL445466.1	0
TRGV6	-2.66517300236718
UBQLN4P2	0
RPS12P5	0
RPL19P1	0
AC079163.1	0
CICP22	-1.99110472311752
RPL26P19	-1.03673639486838
H2BP7	0
TSPY16P	0
PRELID3BP1	0
RPLP0P1	0
AC007237.1	0
NPIPB14P	3.54116994159917
Z82188.1	0
KRT18P24	0
LEMD1-AS1	-0.420523092632264
GAS1RR	-2.23405957143122
AC132807.1	0
AL031658.1	-1.23791231756048
LINC00381	-1.13168774305679
Z75746.1	-1.74826811580862
RPS17P8	0
RPL37AP1	-0.100819880538357
ZNF32-AS1	0
KRT18P36	-1.03673639486838
SUPT4H1P1	-2.66517300236718
AL365271.1	0
LINC00408	-1.03673635263741
LINC02608	-1.03677053647743
AL135960.1	1.00507380124248
MRPL35P3	-1.13936924479802
PTP4A1P3	1.13959937385748
UBE2V2P1	0
GRM7-AS3	0
GTF2H2B	-0.243894544990052
PIMREGP1	0
PHKBP1	0
ISM1-AS1	0.621129303518743
AC009961.1	2.40753255099286
AC135977.1	-0.104489439436231
ZNF736P2Y	0
ARHGAP26-AS1	-1.03676819351186
AC079305.3	0
AC093382.1	-1.03673639486838
AC105393.1	0
PSPHP1	0
RPL12P10	-1.03673593132982
AL049641.1	0
AL031123.1	-2.8646444147174
ARPC3P1	0
NUP35P2	0
AL008733.1	0
TMEM191A	1.46459348258562
OR52I2	2.56613092872566
CDCA4P3	-1.03673639486838
AC091729.2	0
RPS3AP10	0
AC036101.1	0
RPL17P14	0
RAD23BP3	0
RPSAP62	0
PDCL3P1	-1.03673639486838
AC122683.1	0
AL358612.1	0
NPY6R	0
HNRNPDLP1	0
AL122058.1	-3.03688858067838
SMARCE1P2	-2.49362153656105
AL022157.1	0.813687917900282
CFLAR-AS1	-1.36166573074715
MTCYBP12	0
ZNF192P1	0.563485473081161
LINC00351	0
RPS3AP38	0.207861401179524
LINC01811	-1.80528438637782
CROCC2	2.26919022352839
AC006150.1	0
AL358453.1	0
RPSAP49	-2.49359831226969
NUP50-DT	0.472446630782786
AC005682.1	0.05071298033207
AL606489.1	0
RPL23AP28	0
AL354836.1	-1.03676605567261
AL359182.1	-1.99112315737288
MRPS16P3	0
TMEM252-DT	0
AC079150.1	0
RPS26P56	-2.49109935203616
USP8P2	0
MTCYBP39	0
NMD3P1	0
CST12P	0
AC083822.1	-1.03675871803936
VN2R10P	-1.03674757384657
AC099066.1	0
PSPC1-AS2	-1.70305198708498
TAF9P1	0
AL353803.1	-1.52354603001096
RPS6P20	-1.06640790146663
KRT8P38	0
ACTG1P24	-2.69879540441647
RPL10AP6	-0.0939673905198593
TERF1P5	0
HAGLROS	-1.03673690891575
LINC02089	0
CCDC12P1	0.00207661718508968
ST7-AS2	-0.183317156760939
USP9YP11	0
LINC00375	0
DCAF8L1	0
LINC01345	0
AL022310.1	0.558091107847781
AL135923.1	0
AC084809.1	-2.29894851134024
AC016831.1	-0.518270906071552
LINC01876	-0.403557188490899
PARD3-AS1	-1.03673690891575
SORCS3-AS1	0
ELL2P4	0
MAPK6P6	0
KCNQ2-AS1	0
MTATP6P21	0
IFNA20P	0
AC093423.1	0
MRPS21P5	0
AL031727.1	-0.650858155186869
C12orf77	-4.20188218645488
AC013480.1	0
AC010385.1	0
AC006015.1	0
AL392089.1	-2.84411972431813
AL133325.1	0
RBMX2P1	-1.03678280515374
RPL23P11	0
AL450332.1	-0.569621660173054
AC104058.1	2.32435744633134
AC079355.1	0
LINC02628	0
OR8T1P	0
MTCYBP38	0
TPI1P1	0
MRPL23-AS1	-1.03675281556597
SLC16A1-AS1	-1.11972662146635
IGLV3-4	0
SLC25A5P5	-5.06413243088934
AC093642.1	-1.03675871803936
AL358613.1	0
AC012558.1	0
HMGN2P7	-1.05517014685637
RPL15P13	-0.100800559832042
AL590399.2	0
USP17L7	0
AL121929.2	0
AC010342.1	0
AP000290.1	0
ANKRD18DP	-6.15959048805399
H3P43	-2.49359831226969
AL442071.1	0
AC108161.1	0
LAMA4-AS1	-1.03673677776136
PLCL2-AS1	-1.03673690891575
AC006037.1	0
GAPDHP32	2.73639727836423
ACTR3BP6	0
BX322234.1	1.50351330291409
NOTCH2P1	-1.03673690891575
ZNF25-DT	0
RPL7AP51	0
CDY5P	0
CYP2D8P	0.767033944960129
LINC02542	2.24605124497046
AL033380.1	0
AL121787.1	-1.03674109669907
RPL22P3	0
OR10G5P	0
AL390198.1	-0.17149546314501
RPA2P2	-1.03673690891575
AC018641.1	0
ADAM1B	-0.297231598211999
RPS29P33	0
Z93930.2	-1.49959881053954
AC008013.2	-0.0646426455991829
PPIAP62	0
AP000532.1	0
LINC01748	-1.5242196161331
AC245028.1	0
UPF3AP1	0
TMEM185B	1.48071915471782
OR7H1P	0
ACTR3BP2	0
ADIPOQ-AS1	0.576015337088924
AL392088.1	0
AL606516.1	0
RBM22P3	0
LINC01035	0
AL139254.1	0
LINC01824	0
AC104308.1	0
AC138647.1	0
FTOP1	0.576024650291567
RPL26P27	0
LINC00323	-1.0367364822893
LINC02549	0.203323557313221
RPSAP21	-0.483409529256396
AL136380.1	-2.99974968064103
AC243772.1	0
USF1P1	-1.69425244986324
KRT8P27	0
TMEM167AP1	0
AC007463.1	0
IPMKP1	0
LINC01918	0
AC005588.1	0
UPK1A-AS1	2.94707745703565
AC004386.2	0
FAM138B	0
LINC00390	-0.846025791663879
KIRREL1-IT1	-1.03673690891575
AC087499.2	-2.75954512919729
HDAC9-AS1	0
AC074375.1	0
RPS7P10	0
AL049569.1	0
AP000289.1	1.1617651211687
MTND1P1	0
AL158055.1	-1.79888591351161
AL022718.1	0
BTBD9-AS1	-1.03676724509767
AP000552.1	0
AL445487.1	-4.82835333769979
SETP15	0
OR7E33P	0
MLXP1	0
GAPDHP73	-1.03673690891575
AL359633.1	0
AC114814.1	0
MYL6P1	0
RPL7P22	-1.03673639486838
AL357552.2	-2.04895194223439
SSU72P1	0
AC016722.1	2.33879984859184
SCDP1	0
BX284613.1	0.359892702185868
AC018735.1	0
MTCL1P1	0
AGKP1	0
NPM1P49	-5.72223232849531
TRAF6P1	0
AL590383.1	0
CYP4F26P	-3.78249097183114
FTH1P20	1.92527850323195
AL445493.1	0
AL390962.1	0
LINC00606	-1.67721848204421
AL450304.1	0
AL592429.2	-1.22242925433436
SNORD57	0
AC003071.1	0
AC060234.1	0.291428155614052
MICC	0
AL132657.1	-0.66191834433781
MTCYBP31	0
RPL39P40	0
LINC02848	-1.08548105769723
UBE2V1P5	0
AC006455.1	0
UBE2V1P10	0
AC004911.1	0
AL356421.2	0
AC245291.1	0
IFNWP9	0
AL450344.2	0
AL359979.1	0
PAPPA-AS2	-1.03675311062876
AC092567.1	0
FTLP3	0
AL390067.1	1.75920138615957
OFD1P2Y	0
OR52M2P	0
RPL21P110	-1.03673639486838
AL137001.1	0
LINC00343	-0.214462061157275
AC083855.1	-1.03677725268364
AC092155.1	1.05763359077741
AC005099.1	-2.04894182468981
RBM17P1	0
NOP56P2	0
SHANK2-AS1	-1.9470778855341
LINC00974	-2.49369700911
SLC9A3P3	-2.49359831226969
UBE2V1P1	2.80869493091893
PPIAP28	-0.0377898162045056
AC006020.1	0
AL357793.1	0
AL391647.1	0
ACTG1P12	0
AL513314.1	0
AL121899.1	-1.38996444049059
AP006216.1	-1.03673639486838
RPL7P37	0
AL365356.1	-7.34853484062535
PLCG1-AS1	-1.47079372656373
AC019118.1	0
KIF4B	-2.31663815731308
PSMD10P2	-1.96425871122513
OR13Z1P	0
AC096732.1	0
RPL23AP30	0
AC021028.1	-1.03675567979819
TRBV2	0
AC004973.1	0
CHMP1AP1	0
MTND4P10	0
AL020998.1	0
SSR1P2	0
HSPA9P1	-5.49572542505314
AL136981.1	-1.03676668710782
AL354977.1	-5.06410277811007
BCAS2P3	0
AC005008.1	0
LINC01108	-1.03673690891575
TEX41	1.44860493707543
LINC02679	2.83655321148781
IGBP1P1	-1.03676228659808
AL606748.1	-1.03673619418314
AC073311.1	-1.03676133368968
AC020595.1	0
PWWP2AP1	0
CT47A12	3.18622518239371
LINC01535	-1.72810161113145
ENTPD1-AS1	-1.71485120350341
AC013470.2	-0.842859508624908
NXNP1	2.58334730399661
AL441943.1	0
ANKRD20A10P	-1.03674906740858
LENG8-AS1	-1.03886658804231
AL034380.1	-1.03673593132982
AL360181.1	-0.037815707973984
MTND4P25	0
RPL15P14	-1.03675871803936
MIR217HG	-1.03675281556597
NPM1P4	-2.49359831226969
SDCBPP1	0
AL161452.1	0
AL359458.1	0
AC073409.1	0
FGF12-AS3	0
FAM66C	-1.49135426372147
LINC01709	-1.03677929352178
AL589986.1	0
PTPRD-AS2	0
SNRPGP8	-1.03675871803936
EEF1DP2	0.198163349283191
LINC00424	0
AL513175.1	0
AC109780.2	0
PABPC1L2B-AS1	0
TMEM256P2	0
RPL35AP30	0
AL138826.1	0
SNRPGP12	-1.03673690891575
AL358972.1	0
LINC02554	4.41113630957803
HSBP1L1	-1.2930220204855
AC005326.1	-1.0367628610366
OAZ1P1	0
SMCR5	-1.03675281556597
FSIP2-AS2	0.4792261056492
AL360271.2	0
CUTALP	0.33014677024392
AL451105.1	0
AL606760.1	1.05410996099491
VPS25P1	0
AC007365.1	1.11988487658461
AC079341.1	0
DISC1-IT1	-0.244864212245966
DAB1-AS1	-2.13306580691295
TAS2R46	-1.51155800794323
LINC02668	-1.03676406490685
SRRM5	0.133468186028579
AC010145.1	-1.03675505172848
RPSAP33	0
FABP7P1	-1.03677313266289
AC114501.1	-1.03673690891575
GAPDHP54	0
AC000124.1	0
AP001136.1	0
AL021393.1	0
AL663109.1	0.57605545813317
AC073910.1	0.00208622735354321
KRTAP3-4P	0
FAM30A	4.0326372508109
NAALADL2-AS2	0
AC244035.1	0
TBCAP1	-1.03677202216964
AC117465.1	-0.100810409443163
TLK1P1	-1.03673690891575
PGAM4	-2.63690504884427
AC110926.1	-1.71813275438517
HNRNPA3P1	-4.49678690706656
LINC02611	-1.2089412122345
C13orf42	-2.45333660806725
MTND1P20	0
AC005828.1	0
AL138749.1	-0.995004372657534
CACTIN-AS1	-1.03676605567261
OSTCP8	-0.234272824469649
AL442647.1	0
ZNF451-AS1	-0.326967443949123
AL359839.2	0
LCT-AS1	-1.0367416485415
MROH5	1.25114367600024
LINC00840	-1.03676826867143
AC112198.1	0
AL117382.2	-3.15139078536377
LINC01941	-1.03673619418314
AL035407.1	0
AC005082.1	-1.03673690891575
SLC6A6P1	0
MEIS1-AS3	0
AL592049.1	0
LINC02785	4.21544586692528
SUGT1P1	0
AC006001.2	-0.454573486981973
LINC01509	0
NPM1P11	0.00208622735354181
LINC02774	0
AC093655.1	-0.328949054488153
MED15P3	0
AC092164.1	0.745374070919404
ARHGAP29-AS1	-3.62882503501704
AC018437.1	0
HMGB1P32	-1.03674702369807
AC096582.1	0
MTND6P11	-0.100800559832042
PAICSP3	0
AL158834.1	0.04027680428052
AL606753.1	0
EEF1GP3	0
LINC00348	0
PRPS1P1	0
AL109811.1	2.53178522088571
AC004112.1	0
AC010894.2	-0.631042500795799
AL451105.2	-3.26384287626414
RPSAP17	0
THORLNC	-3.12210831143131
DUTP3	0
LINC02051	0
AC109638.1	0
AL390835.1	0
AC104463.2	-2.1807631340534
SHROOM2P1	0
ATE1-AS1	3.07206864053863
AC096637.2	0
LHFPL3-AS1	-1.03677136873196
BX276092.2	0
AC135178.2	0
AC002472.1	-4.04503389593355
CDY14P	0
AC005154.1	-1.03673690891575
ZNF877P	0
AC092801.1	0
AL354733.1	-0.0973628658046645
GSTM3P2	0
H3P44	0
AL035416.1	0
RPS29P10	0
E2F6P3	-2.49359831226969
AC093787.1	0
ERVMER34-1	-0.306515803881857
RPLP1P10	0
AL359541.2	0.111362036709939
Z97652.1	-1.03675871803936
LINC01359	-0.501676567704043
AL731577.1	-1.43607823040538
AL451069.1	-2.6333300883232
CHCHD2P1	0
LINC00354	4.53748885243567
AL353608.2	2.66169056203372
AC005040.1	0
TTTY4	0
H2BP6	-1.03674757384657
ISCA2P1	0
BSN-DT	-2.2575408238347
RPL19P4	0
LINC01276	0
AC010086.1	0
AL365184.1	-1.11419630963108
AL160004.1	0
LINC00454	0
IL1R1-AS1	0
PDZPH1P	-1.03675849306578
AL451081.1	0
RPS14P4	0
CT47A11	0
GTF2IP2	0
NRBF2P2	-1.03673619418314
LINC00161	0
CEP164P1	2.15558120106469
AC119428.1	0
AC062021.1	-4.14803440850649
RBMY1J	0
IL9RP3	-1.01294486640995
ALG1L5P	0
AL031847.1	-3.08588218013169
AC098935.1	0
AC062022.1	0
LCEP4	0
RPS4XP2	-1.03676491382826
OR6K5P	0
DANCR	-1.90273655962256
AC093019.1	0
NCKAP5-AS2	0
AL023802.1	-1.34386430185349
AC104306.2	0
AP000432.1	0
AL358075.1	-1.03674617930651
MTCO1P21	0
PPIAP60	0
RAC1P6	0
AC078883.2	-5.44764432731938
RHEBP2	0
AC073114.1	-4.29855377112463
HAUS4P1	0
LINC00423	0
AL391845.1	0
NEDD8P1	-1.03673690891575
AL606490.2	0
RPL12P19	-0.0377898162045056
AL512638.1	0
COX6A1P2	0
HMGN1P24	-1.03675394400093
MAGI2-AS2	2.07121210680957
LTA	2.31598789930712
ABHD17AP6	0
CENPCP1	0
LINC01692	-1.69288412589581
AL035410.1	-1.03673690891575
LINC01203	-0.512225304713829
AC092017.1	-7.53287794649247
AL157938.1	-0.0377898162045056
AL049758.1	0.388140640832625
AC025946.1	-1.03675281556597
AC140479.1	0
AC145625.1	0
AC012593.1	-0.0759744908571426
LINC00658	-0.0388284380795754
AP000477.1	0.33954109559683
MTATP6P30	0
AC073325.2	0
HSPD1P14	0
NBPF2P	-3.35550007304136
SNRPEP10	0
AC108032.1	0
AL136988.2	0
LINC01247	-2.23093021107268
AL009174.1	-6.06029329672393
FUNDC2P4	0
LINC02876	0
LINC02527	-3.04848333657649
OR7E96P	-1.03676235474897
AC007285.1	-1.03675630220822
AC023141.4	0
LINC02796	0
AC007036.1	-1.03673690891575
IL6STP1	0
OR7E101P	0
AC007557.1	0
OR51A3P	0
SLC8A1-AS1	1.17265894128378
AL139237.1	0
RPS2P36	0.325010285874751
AC019130.1	0
AL445433.1	0
MTATP6P18	0
LINC00511	0.994548148024309
GTF2IP7	3.13408153833109
ITGB2-AS1	1.0905502245028
AC022483.1	0
AC003666.1	0
LINC01682	0
AL589765.1	1.67675199311285
AC012065.1	0
AC096677.3	0
AL512288.1	0
C14orf132	-1.23307125723402
MUC12-AS1	-0.140046652912764
FDX1P2	0
AC009961.2	0
RPL6P2	0
WDR46	-0.929288043585958
BX510359.2	0
ANHX	0
LINC00629	1.86202658604104
AC079779.1	0
AL596276.1	0
RPL41P1	0
Z82205.1	0
Z98257.1	3.61270733803152
DPPA3P1	0
AL162584.1	-1.03675281556597
CNN2P2	0
EPS15-AS1	-1.99113586591663
FOCAD-AS1	-2.04893119671669
AL353706.1	-0.100800559832041
SDHDP2	0
AP000472.1	0
AL158166.1	-1.05518037135521
AC107983.1	0
LINC02094	0
AC012441.1	2.62940572619163
AC005912.1	-1.03673639486838
LINC02798	-2.29190933131305
L29074.1	-1.0367657579147
RBMX2P5	-5.06410277811007
AC012494.1	1.04469644569637
AL031767.1	0
AP000402.1	0
AL355990.1	0
AL512785.1	4.59668346405412
HMGB3P8	0
RPS28P7	-0.763540524762405
AC073636.1	0
AC025822.1	-1.91344867395627
OR2AS1P	0
PIGQP1	0
PARP1P1	-5.66820040947985
AC104667.1	0
IGHD1-14	0
CRIP1P3	0
LMCD1-AS1	-4.54212638990407
AC073210.1	-1.03675281556597
LINC01630	-0.860853674050319
HORMAD2-AS1	0
BTF3P13	0
AC009238.1	0
LINC02672	0
RPL12P44	-0.100839691639449
ZNF717	-0.631837779783789
AP002856.1	0
LBX1-AS1	-1.03677588834424
AL139275.2	0
AC011742.1	0.619024682673464
OTX2P2	0
AL161788.1	0
AC241644.1	0
USP17L5	0
AL160286.1	0
LINC01153	0
IL21-AS1	1.31147791063165
AC069285.2	0
MTCO1P44	0
AL669970.2	0
OR2T7	-1.03674637999214
AL022721.1	-1.03675778157499
AL161725.1	-1.03679996511046
AC068535.1	0
AC073621.2	0
DDX11L16	-4.44570492251037
THEM7P	0
AC092755.1	0
AL139220.1	-0.0324116712895141
WDR11-AS1	-2.46540667490012
STSP1	0
AL442638.1	0
Z98747.1	0
AF178030.1	0
AC011290.1	1.38907212532593
MYL6P3	0
AL590677.2	0
NSA2P5	-1.03676228659808
AIMP1P2	0
PGBP	2.42803159635172
AC013467.2	0
LINC01688	0
VN1R28P	0
HDGFP1	-0.93271812261357
AC018511.1	-3.09235714637182
RPL21P31	0
MGAT3-AS1	-1.42268887851967
AC092535.2	0
TRGC2	-6.06455601143021
AL023581.2	-2.04893119671669
AC244453.1	0
MIR663AHG	-0.458535559478517
IGHD4-23	0
AC009365.4	0
C6orf47-AS1	-1.0367916746304
ST7-AS1	-2.96935104584184
AL162724.1	0.812063127578535
CNN2P1	-1.03675281556597
SUB1P1	0
RBMY2JP	0
PFN1P9	-0.10082580072469
AL645937.2	0
RPL31P12	-1.03673619418314
WARS2P1	0
AC079145.1	-1.0367612406083
H3P45	0
PFN1P6	0
SPATA13-AS1	0
HCG15	-0.797929254360626
AL355613.1	0
AL356276.1	0
AL157935.2	-0.332003777143282
AL133346.1	0
AC092035.1	0
MTND1P14	0
AC017101.1	0
AL606534.1	-0.100800559832042
WASH7P	0.0491870636299993
CICP17	0
SPANXB1	0
AL583844.1	-1.03675871803936
AL672291.1	0
TTC39DP	0
AL136456.1	-3.10078414547004
AC011998.1	0
NBPF13P	0
SLAMF6P1	0
LINC00845	0
AC092042.1	0
TRIM60P13	0
FAM155A-IT1	3.18624635254844
AC000374.1	0
TRIM60P9Y	0
AC012063.1	-0.380058602520749
AL158834.2	-1.03676270596491
VDAC1P12	0
CDRT15P2	0
MIS18A-AS1	-4.59543602132253
AL158827.1	0
SMIM2-AS1	1.45740195651027
HMGN2P22	0.00208622735354321
LINC01985	2.01873055015156
YWHAZP7	0
HCG4B	2.73637138656062
ACTR3BP5	0
AL845331.1	0
AC072039.1	-0.0377898162045059
KLLN	-0.497541131191548
AL162427.1	0
AC009963.1	-3.4117625596723
RPL39P25	0
MYOCD-AS1	-1.03673619418314
MTND6P10	-1.03676052645973
AL603839.1	0
AC110015.1	0
AL389889.1	0
RPL35AP12	0
MARK2P10	0
ARID3BP1	0
HSFY3P	0
LINC01364	0
AC092170.1	-1.0367416485415
AC009229.1	0
AC118345.1	0
AC016994.1	0
ELL2P1	2.85629049400301
AL035541.1	3.186215911994
ARAFP3	0
KRT16P2	0
AL356489.1	0
SSXP9	0
AC239727.1	0.378906051682869
AC067942.1	-1.26085143641827
AC073188.2	0
LINC02708	0
AC010998.1	0
LINC02832	-0.618271042148725
AC140076.1	0
AL031985.2	-1.03673639486838
AL445686.1	0
LINC02630	0
MTND4P15	-1.03675281556597
AL139396.1	0
AF130417.1	-1.03675834205988
RPL7AP22	-5.16223943980245
IGHJ1P	0
LINC00434	0
RPL23AP43	-0.202705290668842
AL139280.1	-0.0377898162045059
THRAP3P1	-5.06410277811007
LINC00307	0
RPL15P1	0
HAUS6P1	-1.9911039120396
PARG	0.771133358145439
HNRNPKP2	0
MTND5P25	0
CEACAMP7	0
PPIAP88	0
NANOGP6	0
ARHGEF7-AS1	0
RAB28P3	-1.0367416485415
RBM26-AS1	-0.196539134168213
AL359644.1	0.348818447899079
LINC00866	0
AL354861.1	0
AC017074.1	1.10192042025623
AL512658.1	0
RPS24P7	0
AC018685.1	0
AC008060.2	-1.03673690891575
SLC9B1P4	0
CDK8P2	-2.75588176363524
AC254562.1	-0.0378352811442182
AC074085.1	0
TP73-AS1	-0.142054848430782
RABGAP1L-DT	-0.902849514411737
AL157832.1	0
DLG1-AS1	-1.03675182301139
FTH1P16	-0.471513498651752
PPIAP2	-0.736358119064922
EIF4A2P2	-1.69334181665411
AL353662.1	1.02465446114109
AC091705.1	0
AL133410.1	-0.158826060688063
SALL1P1	0
HPN-AS1	-3.34427139459168
AL031575.1	0
AC007386.1	3.33153168654643
EIF2AP4	0
AC079355.2	0
KIF9-AS1	-1.16674319592568
AL391219.1	0
AC012501.2	0
RPL37P1	-0.100800559832042
LINC01806	0
KRT8P20	0
RNF6P1	-1.03675722601265
AC245884.1	0.990604493133419
AMYP1	-1.03677127921366
ZMYM4-AS1	0
ACNATP	0
STK33P1	0
AL022238.1	-1.03675871803936
AL929472.1	0
AC114402.2	0
PCGEM1	-2.63069564085871
LINC01724	0
OR10U1P	0
MRPS21P2	0
VN1R33P	0
Z93019.1	0
H3P9	0
CSE1L-AS1	0.703736543028563
ASIC4-AS1	0
AC090018.1	0
RNF19BPX	0
FCF1P1	0.676105368824312
RPS8P4	0
AP001471.1	0
ATP5MC1P4	-1.03675871803936
H3P30	0
AC007322.1	0
OR10R1P	0
XGY1	0
FGF7P6	0.957200871974108
HNRNPA1P63	-1.03673690891575
MTND4P30	-1.39438992122434
AL450345.1	1.33427739033596
LINC00310	3.8769498587192
AC079612.2	1.99766367280516
PSME2P6	0
AL390838.1	0.0812868072715882
GPN3P1	0
PDE4B-AS1	0
LINC01537	-0.358260744931336
AC073415.1	-1.94824861537243
AKR1B15	1.53015828992006
TSSK5P	0
RPL6P24	0
AL355300.1	0
STK4-AS1	1.31077318836811
AC124861.1	0
CCDC148-AS1	0
AC008080.2	0
AL157702.2	2.07123254122741
CR559946.1	-1.03675722601265
AL162400.1	0
AL050309.1	-0.350813994471199
NCAM1-AS1	0
AC006458.1	0
CCNJP1	0
AL138921.1	-0.137605984165108
AC239367.1	0
USP9YP14	0
KIF1C-AS1	-1.11302438169753
AC099066.2	0
PABPC1P6	0
AC018359.1	0
AC092647.2	-1.99109342997517
SCAMP4	-0.116779060190158
MROCKI	-4.69880258351143
AC016925.1	0
LTB	-1.70308927646357
LINC01624	-2.19584111899034
LINC01839	0
LINC01442	0
AC005297.1	0
AL592301.1	0.619008983336775
AC114755.1	0
AC107890.1	0
C1DP4	0
AL160163.2	-2.16611610367444
LINC01483	1.66101759036029
AL928970.1	-4.01656649325239
AL008719.1	0
AL390840.1	0
RPS20P15	0
RPL7P6	-1.03674637999214
AC096540.1	0
DIAPH3-AS1	-1.03673503288551
AL162414.1	0
AC002542.1	0
SLC2A1-AS1	1.02314310836092
Z83841.1	0
AL357315.1	-0.100800559832042
SOCS5P4	0.581244161450924
AL139281.1	0
HNRNPFP1	0
AC016394.2	-1.51979901736676
SFR1P1	0
AC092614.1	-1.03673690891575
SPAG5-AS1	-1.01922359495474
AC018647.1	-0.261198591347918
AC006455.2	0
OR4A2P	0
AC116035.1	0
TRBV7-5	-1.03673619418314
USP17L12	0
AL590422.1	0
MIR4290HG	-1.03673690891575
AC096531.1	0
MTND3P9	0
RPS15AP30	0.75238968271396
AC074257.2	0
RNF11P2	0
LINC00376	0
SNX18P26	0
AC004986.1	0
AC112229.2	0
RPS3AP53	0
AL136114.1	0
AL121877.1	-1.03675287884229
ADGRF5P1	0.312189817593642
RPS3AP37	-3.06161533148394
MTND4P5	0
AL360013.1	0
RPS26P39	-1.03673619418314
CNTN4-AS2	0
AL136528.1	-1.03676230246247
ATP5MC1P5	0
HSD11B1-AS1	-1.03675093797146
PIGFP3	0
PHBP16	0
WASF1P1	0
Z94721.1	-4.36264555253977
AL031676.1	0
AL031779.1	0
TOMM22P3	0
AC005392.1	-1.99109342997517
SUMO2P2	0
TMEM183AP1	0
FRMPD3-AS1	0
LINC01074	0
QRSL1P2	0
AP001324.1	-4.00331501550917
AC063976.3	0
CERS6-AS1	-4.5333833552014
AL391056.1	2.13113511701421
ALG1L8P	0
PHBP11	-2.49359831226969
AC010881.1	0
SNRPEP3	0
AL359510.1	0
AL080276.2	-1.10359036553742
SLC25A15P1	0
LINC01132	2.66982103168429
AC018804.1	-2.524796287264
RBMY2YP	0
LINC01714	0
USP9YP21	0
HNRNPA1P14	0
SOX21-AS1	-6.56182907501834
HIGD1AP11	0
RPL7P54	-1.03673639486838
STEAP2-AS1	0
MTND6P32	0
ISCA1P6	0
SERPINA7P1	0
AC005160.1	0
CLYBL-AS2	0
UST-AS1	0
MTCO3P18	0
RPL7P2	0
CYCSP24	0.223429772631714
AL392003.1	0
AL390728.4	0.0536893277567945
AL162734.1	0
LINC00355	-0.311811778186109
LINC01068	-1.61111317641188
AL355581.1	0
AL133173.1	0
AC108051.1	0
AL033504.1	1.25313603655868
ATP5F1AP2	5.22440092558219
AL358394.1	1.63685892045502
CROCCP4	0
LINC02088	0
AL713965.1	0
HNRNPA3P2	-3.36267760742502
