GO	[-6.20 -0.49]	[-0.49 -0.23]	[-0.23 -0.12]	[-0.12 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.07]	[0.07 0.17]	[0.17 0.35]	[0.35 0.73]	[0.73 7.26]
GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	0.783	-0.516	-2.598	-1.259	-2.192	-1.027	-2.598	-0.398	1.324	3.835	4.928
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_DN GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_DN	0.661	1.030	-3.833	-2.062	0.834	5.951	-1.317	-1.317	-1.317	-0.800	2.027
GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP	-2.152	-0.958	-0.761	-0.958	-1.465	-4.316	-0.457	0.903	2.572	3.904	2.868
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN	2.561	-0.828	-3.062	-4.913	0.783	2.017	-1.027	-1.528	-0.516	1.126	2.843
GSE6269_HEALTHY_VS_STAPH_PNEUMO_INF_PBMC_DN GSE6269_HEALTHY_VS_STAPH_PNEUMO_INF_PBMC_DN	-2.197	-1.467	-0.430	-2.197	-0.430	-3.834	-0.568	1.187	2.479	2.479	3.461
GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_DN GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_DN	-0.660	-1.288	-0.835	-0.391	-2.281	-4.491	-0.835	0.527	2.396	3.329	3.658
GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP	5.758	-0.828	-2.598	-4.204	-0.828	0.637	-1.259	-0.659	0.946	0.396	2.549
GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_DN	2.312	-0.424	-4.158	-0.956	-0.424	4.478	-1.883	-0.956	-1.520	0.527	2.302
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN	2.748	0.368	-2.267	-2.679	-0.325	1.258	-1.590	-3.149	-0.550	1.068	4.036
GSE360_DC_VS_MAC_B_MALAYI_HIGH_DOSE_DN GSE360_DC_VS_MAC_B_MALAYI_HIGH_DOSE_DN	-1.386	0.270	-2.411	-0.913	-0.571	-3.972	-0.441	0.737	0.469	5.328	3.111
GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGG_BCELL_DN GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGG_BCELL_DN	1.233	-1.424	-1.755	-2.144	-2.144	0.301	-2.599	-0.301	2.554	2.252	3.200
GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_DN GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_DN	0.649	-2.747	-1.593	-1.925	-0.673	-0.401	-1.307	-0.524	0.649	7.360	2.077
GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_UP GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_UP	2.548	-0.431	-2.832	-1.114	0.277	3.497	-0.714	-1.996	-1.659	-0.714	3.829
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN	1.886	-1.029	-1.613	-1.986	1.886	3.863	-1.029	-1.986	-1.986	-0.348	2.159
GSE4748_CYANOBACTERIUM_LPSLIKE_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN GSE4748_CYANOBACTERIUM_LPSLIKE_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN	-0.309	-2.051	-0.893	-1.117	-0.703	-0.415	-1.691	-1.117	1.865	0.647	8.593
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_UP GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_UP	3.863	-0.348	-2.426	-1.296	-0.621	2.470	-2.426	-2.426	-0.348	0.615	2.159
GSE21774_CD62L_POS_CD56_DIM_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP GSE21774_CD62L_POS_CD56_DIM_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP	-0.516	-0.398	0.396	0.637	-3.593	-4.204	-1.027	-0.659	1.769	2.281	3.154
GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_DN GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_DN	1.742	-1.044	-1.549	-3.624	-0.407	1.514	-0.672	-2.217	-0.527	1.742	4.128
GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_DN GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_DN	-0.417	0.286	-0.858	-3.655	0.286	3.747	-3.120	-1.297	-0.317	1.716	2.771
GSE36891_POLYIC_TLR3_VS_PAM_TLR2_STIM_PERITONEAL_MACROPHAGE_UP GSE36891_POLYIC_TLR3_VS_PAM_TLR2_STIM_PERITONEAL_MACROPHAGE_UP	1.432	-5.145	-0.446	-0.774	0.501	-0.446	-1.255	-1.255	-0.594	3.584	2.863
GSE16385_IFNG_TNF_VS_ROSIGLITAZONE_STIM_MACROPHAGE_DN GSE16385_IFNG_TNF_VS_ROSIGLITAZONE_STIM_MACROPHAGE_DN	1.018	-0.435	-1.543	-1.234	-1.543	5.278	-0.580	0.284	-3.460	0.284	2.576
GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_12H_UP GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_12H_UP	1.301	-0.580	-2.007	-2.485	0.694	3.474	-0.767	-3.060	-0.310	-0.429	3.091
GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP	2.395	0.338	-1.338	-3.008	-0.839	1.823	-0.839	-1.660	-2.038	2.395	2.090
GSE2405_0H_VS_12H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP GSE2405_0H_VS_12H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	-0.270	-0.270	-0.608	-0.961	-1.747	-4.772	-1.747	2.701	1.639	1.415	2.127
GSE22886_IL2_VS_IL15_STIM_NKCELL_UP GSE22886_IL2_VS_IL15_STIM_NKCELL_UP	1.222	-0.633	-2.229	-3.163	1.027	2.465	-1.854	-1.854	-0.277	0.851	2.753
GSE36078_UNTREATED_VS_AD5_INF_MOUSE_LUNG_DC_UP GSE36078_UNTREATED_VS_AD5_INF_MOUSE_LUNG_DC_UP	1.716	0.377	-2.651	-4.271	-0.685	1.490	-0.539	-1.061	-0.539	0.911	3.732
GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_DN GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_DN	3.494	-0.516	-2.192	-3.062	-0.828	0.946	-0.516	-1.837	-0.398	1.324	2.843
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP	1.222	-0.633	-1.249	-0.805	-1.529	-2.229	-1.529	-0.633	2.182	0.851	5.294
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_4H_ACT_CD4_TCELL_DN GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_4H_ACT_CD4_TCELL_DN	1.332	0.260	-1.240	-2.745	0.755	2.083	-3.292	-0.463	-1.877	1.120	2.359
GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	2.118	-0.513	-2.719	-2.281	-0.513	2.118	-1.044	-1.572	-0.391	0.663	3.658
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP	1.886	-1.550	-1.268	-2.690	-0.820	3.042	-0.501	-1.268	-0.501	0.420	3.703
GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_UP GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_UP	-0.728	-0.571	0.361	-1.681	-1.386	-3.972	-0.441	0.270	1.966	3.454	2.221
GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD4_TCELL_DN GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD4_TCELL_DN	0.537	0.403	-3.761	-2.485	0.537	2.107	-0.580	-2.007	-0.429	1.076	2.740
GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_UP GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_UP	0.256	-1.125	-1.439	-1.125	1.022	5.155	-2.276	0.256	-1.439	-0.352	2.365
GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_DN GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_DN	0.301	-1.027	-0.659	-1.837	0.301	6.623	-0.828	-2.192	-0.301	-0.516	2.270
GSE2585_CD80_HIGH_VS_LOW_MTEC_UP GSE2585_CD80_HIGH_VS_LOW_MTEC_UP	1.639	-0.770	-1.186	-4.071	0.556	3.328	-0.473	-1.747	-0.361	-0.361	2.127
GSE42724_MEMORY_VS_B1_BCELL_DN GSE42724_MEMORY_VS_B1_BCELL_DN	-0.352	-0.756	-0.596	-0.462	-1.168	-4.737	-0.945	0.707	1.908	1.230	3.694
GSE22886_NEUTROPHIL_VS_MONOCYTE_UP GSE22886_NEUTROPHIL_VS_MONOCYTE_UP	2.691	-0.293	-0.513	-2.719	0.409	1.857	-1.572	-1.572	-1.901	0.409	2.679
GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN	1.280	0.752	-0.685	-2.242	-0.417	1.959	-1.569	-2.651	-0.685	-0.317	4.081
GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_UP GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_UP	1.187	-0.621	-1.770	-4.105	-1.467	0.678	0.326	-0.784	0.426	2.969	2.096
GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_6H_UP GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_6H_UP	-1.529	0.430	0.430	-0.633	-1.529	-4.421	-0.805	0.692	1.916	1.436	2.454
GSE3994_WT_VS_PAC1_KO_ACTIVATED_MAST_CELL_UP GSE3994_WT_VS_PAC1_KO_ACTIVATED_MAST_CELL_UP	0.520	0.520	-1.241	-1.241	-0.646	1.563	-1.507	-3.562	-0.388	3.207	2.036
GSE13229_MATURE_VS_INTMATURE_NKCELL_UP GSE13229_MATURE_VS_INTMATURE_NKCELL_UP	4.335	-0.784	-1.467	-2.118	-0.483	1.613	-1.204	-0.978	-0.978	0.678	2.096
GSE9946_IMMATURE_VS_MATURE_STIMULATORY_DC_DN GSE9946_IMMATURE_VS_MATURE_STIMULATORY_DC_DN	0.427	-0.552	-1.230	-3.689	-0.292	3.577	-0.734	-0.552	-1.230	1.354	2.171
GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN	1.308	-1.901	-1.009	-2.774	0.739	2.050	-1.260	-1.009	-0.474	0.588	3.281
GSE45382_UNTREATED_VS_TGFB_TREATED_MACROPHAGES_DN GSE45382_UNTREATED_VS_TGFB_TREATED_MACROPHAGES_DN	0.722	-1.703	-0.343	0.352	-1.406	-5.523	0.352	0.881	1.463	0.458	2.189
GSE17301_IFNA2_VS_IFNA2_AND_ACD3_ACD28_STIM_CD8_TCELL_DN GSE17301_IFNA2_VS_IFNA2_AND_ACD3_ACD28_STIM_CD8_TCELL_DN	-0.633	-0.379	1.824	-0.994	0.814	-4.138	-1.792	-0.799	0.664	0.814	3.233
GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	-0.327	-0.327	-0.925	-1.154	-3.012	-1.737	-1.154	1.336	2.068	2.068	2.058
GSE40274_CTRL_VS_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP GSE40274_CTRL_VS_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	-1.559	-0.292	-0.958	-0.552	0.427	-4.561	-0.734	1.607	1.122	0.914	2.489
GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_DC_UP GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_DC_UP	-1.703	-0.452	-0.742	0.581	-0.742	-2.889	-1.406	1.463	0.352	1.463	4.095
GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD8_TCELL_DN GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD8_TCELL_DN	-2.284	-1.193	-0.413	0.301	-2.790	-1.497	0.541	1.514	0.866	0.866	3.347
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_24H_UP GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_24H_UP	0.664	-0.994	-0.633	-1.792	-0.379	1.588	-3.004	-0.994	-0.285	1.369	3.910
GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_3H_DN GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_3H_DN	2.595	-0.813	-1.815	-1.241	-0.646	0.798	-2.571	-0.646	-0.388	1.796	2.583
GSE15767_MED_VS_SCS_MAC_LN_UP GSE15767_MED_VS_SCS_MAC_LN_UP	0.309	-0.813	-0.505	-0.505	-1.815	-4.171	-0.505	0.964	1.346	1.346	2.880
GSE21380_NON_TFH_VS_TFH_CD4_TCELL_UP GSE21380_NON_TFH_VS_TFH_CD4_TCELL_UP	-0.659	-1.259	0.301	0.946	-1.837	-2.192	-1.837	0.301	1.538	2.017	2.549
GSE13547_WT_VS_ZFX_KO_BCELL_UP GSE13547_WT_VS_ZFX_KO_BCELL_UP	-0.505	1.793	-1.683	-0.275	-2.064	-3.663	0.572	0.328	0.897	0.572	2.348
GSE15750_WT_VS_TRAF6KO_DAY10_EFF_CD8_TCELL_DN GSE15750_WT_VS_TRAF6KO_DAY10_EFF_CD8_TCELL_DN	2.493	-0.539	-1.569	-1.061	-0.685	1.959	-2.242	-1.297	1.087	-0.539	2.207
GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY3_DN GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY3_DN	-0.263	0.447	-0.596	-0.462	-2.069	-3.438	-0.756	-0.462	1.439	2.168	2.725
GSE3720_UNSTIM_VS_LPS_STIM_VD2_GAMMADELTA_TCELL_DN GSE3720_UNSTIM_VS_LPS_STIM_VD2_GAMMADELTA_TCELL_DN	1.128	-0.515	-0.681	-2.698	0.583	-0.380	-1.781	-0.886	0.329	0.445	5.133
GSE25123_WT_VS_PPARG_KO_MACROPHAGE_UP GSE25123_WT_VS_PPARG_KO_MACROPHAGE_UP	-0.583	-1.150	-1.703	-0.343	-1.150	-2.889	0.352	1.937	0.722	1.463	2.761
GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_DN GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_DN	-1.837	0.783	0.396	-0.398	-0.828	-3.062	-1.837	0.783	1.126	0.946	2.843
GSE22886_IGG_IGA_MEMORY_BCELL_VS_BM_PLASMA_CELL_DN GSE22886_IGG_IGA_MEMORY_BCELL_VS_BM_PLASMA_CELL_DN	-0.536	-1.078	0.635	-1.615	-1.948	-2.333	0.293	0.389	2.329	1.562	2.046
GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_UP GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_UP	-0.813	-1.011	0.650	0.309	-1.241	-2.571	-1.011	2.313	1.146	-0.646	3.193
GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_DN GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_DN	1.237	-1.611	-1.611	-1.611	-0.711	1.902	-0.562	-1.095	0.359	0.585	3.645
GSE38697_LIGHT_ZONE_VS_DARK_ZONE_BCELL_DN GSE38697_LIGHT_ZONE_VS_DARK_ZONE_BCELL_DN	0.491	-0.486	-1.439	-1.125	-1.125	1.766	-1.439	-1.125	0.256	1.022	4.249
GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_UP GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_UP	0.503	-0.536	0.784	-1.327	-0.411	-3.874	-0.536	0.389	1.801	-0.866	3.233
GSE17721_0.5H_VS_24H_CPG_BMDC_DN GSE17721_0.5H_VS_24H_CPG_BMDC_DN	-1.222	-0.379	-0.799	0.416	-1.792	-3.004	-0.494	0.982	2.076	0.814	2.618
GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_DN GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_DN	0.678	-2.118	-0.784	-1.467	-0.784	-0.978	-0.784	-0.483	2.378	2.106	2.366
GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_UP GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_UP	1.437	-0.902	-0.902	-0.902	0.341	2.974	-0.686	-1.872	-0.686	-0.902	2.963
GSE13173_UNTREATED_VS_IL12_TREATED_ACT_CD8_TCELL_UP GSE13173_UNTREATED_VS_IL12_TREATED_ACT_CD8_TCELL_UP	0.408	-0.595	-1.713	-1.042	1.117	2.540	-1.713	-0.795	-0.311	-0.795	3.254
GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN	1.466	-0.325	0.368	-1.590	-1.906	-1.078	-1.078	-1.590	1.466	1.690	2.176
GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_DN GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_DN	-0.547	0.380	-0.882	0.285	-0.882	-3.315	0.492	0.492	0.380	-0.547	5.423
GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_DN GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_DN	2.313	-0.646	-1.507	-3.562	-0.813	0.650	-0.388	-0.505	0.520	0.520	2.583
GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_UP GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_UP	2.630	-0.285	-1.487	-0.633	-1.487	-0.994	-0.494	-0.994	0.416	0.317	4.270
GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_UP GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_UP	1.068	-1.590	-1.316	-0.698	0.474	1.690	-0.873	-2.267	-0.550	0.894	3.038
GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_DC_UP GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_DC_UP	0.416	-0.633	-2.143	-1.222	-0.379	-0.494	-1.792	-0.494	1.588	2.630	2.334
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_UP GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_UP	0.293	-1.549	0.293	-0.672	-1.044	-2.217	-0.309	1.302	-0.527	0.623	4.876
GSE22886_NEUTROPHIL_VS_DC_UP GSE22886_NEUTROPHIL_VS_DC_UP	1.908	-0.596	-1.426	-2.069	-0.462	0.447	-1.426	-0.756	-0.352	1.908	2.725
GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_UP GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_UP	-0.363	0.565	0.868	-1.230	-1.508	-3.711	-0.620	0.565	0.335	1.694	2.204
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_1H_DN GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_1H_DN	0.326	-0.978	-1.467	-0.370	-0.621	1.392	-0.621	-2.118	-0.483	1.187	4.318
GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_24H_UP GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_24H_UP	1.208	-1.186	-0.608	-0.770	-1.186	-1.446	-2.094	0.847	1.639	0.693	2.689
GSE32533_WT_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_DN GSE32533_WT_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_DN	3.289	-0.573	-1.632	-1.354	-0.342	1.419	-0.725	-1.632	-0.573	0.350	2.116
GSE37336_LY6C_POS_VS_NEG_NAIVE_CD4_TCELL_DN GSE37336_LY6C_POS_VS_NEG_NAIVE_CD4_TCELL_DN	0.847	-1.213	-0.567	-1.883	0.292	1.741	-2.312	-0.743	-0.424	1.487	2.302
GSE2706_R848_VS_LPS_8H_STIM_DC_DN GSE2706_R848_VS_LPS_8H_STIM_DC_DN	0.463	-0.457	-4.316	-0.595	-0.345	-0.457	-0.761	0.738	-0.457	1.749	2.868
GSE10325_MYELOID_VS_LUPUS_MYELOID_UP GSE10325_MYELOID_VS_LUPUS_MYELOID_UP	1.512	0.753	-0.431	-1.996	1.097	0.753	-0.431	-1.659	-2.385	-0.559	2.253
