GO	[-50.28 -1.20]	[-1.20 -0.65]	[-0.65 -0.41]	[-0.41 -0.12]	[-0.12 0.00]	[0.00 0.00]	[0.00 0.20]	[0.20 0.54]	[0.54 1.00]	[1.00 2.14]	[2.14 26.18]
DESCARTES_FETAL_EYE_SKELETAL_MUSCLE_CELLS DESCARTES_FETAL_EYE_SKELETAL_MUSCLE_CELLS	-0.337	-0.974	-1.221	-3.902	0.481	1.356	-0.452	-0.974	0.268	0.946	4.516
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS	-0.833	-1.563	-2.098	-1.151	-2.098	1.733	-0.404	0.672	0.672	2.447	1.735
ZHENG_CORD_BLOOD_C7_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_1 ZHENG_CORD_BLOOD_C7_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_1	-0.301	1.617	0.817	2.299	-0.641	-3.943	1.319	-0.447	-0.641	-0.447	-1.649
DESCARTES_FETAL_CEREBELLUM_ASTROCYTES DESCARTES_FETAL_CEREBELLUM_ASTROCYTES	0.385	-1.182	-0.430	-0.940	0.284	5.468	-0.568	-3.197	-0.568	0.385	1.408
DESCARTES_FETAL_CEREBELLUM_GRANULE_NEURONS DESCARTES_FETAL_CEREBELLUM_GRANULE_NEURONS	0.226	-1.124	0.226	-1.124	-0.392	5.991	0.226	-0.676	-1.865	0.409	0.410
DESCARTES_FETAL_CEREBELLUM_SLC24A4_PEX5L_POSITIVE_CELLS DESCARTES_FETAL_CEREBELLUM_SLC24A4_PEX5L_POSITIVE_CELLS	-0.399	-2.363	-0.399	-0.645	1.901	4.495	-0.645	-0.645	-0.645	-0.645	0.588
DESCARTES_MAIN_FETAL_PHOTORECEPTOR_CELLS DESCARTES_MAIN_FETAL_PHOTORECEPTOR_CELLS	0.279	-1.709	0.576	-2.995	0.576	3.406	-1.709	0.279	0.412	-0.476	1.000
DESCARTES_MAIN_FETAL_SQUAMOUS_EPITHELIAL_CELLS DESCARTES_MAIN_FETAL_SQUAMOUS_EPITHELIAL_CELLS	-0.552	-1.635	-0.744	-0.744	-0.400	4.250	0.595	-1.276	0.445	-0.983	2.012
LAKE_ADULT_KIDNEY_C11_THIN_ASCENDING_LIMB LAKE_ADULT_KIDNEY_C11_THIN_ASCENDING_LIMB	-1.976	0.318	-0.285	-0.509	-0.285	-3.420	0.318	3.507	0.548	1.237	-0.384
DESCARTES_FETAL_CEREBRUM_SKOR2_NPSR1_POSITIVE_CELLS DESCARTES_FETAL_CEREBRUM_SKOR2_NPSR1_POSITIVE_CELLS	-0.538	-1.477	-0.538	-1.477	1.529	4.435	-0.538	-1.077	-0.364	0.246	0.738
DESCARTES_FETAL_CEREBRUM_EXCITATORY_NEURONS DESCARTES_FETAL_CEREBRUM_EXCITATORY_NEURONS	0.426	-0.462	-0.994	-0.994	-0.204	2.358	-0.994	-0.204	1.744	-0.994	0.427
DESCARTES_FETAL_CEREBELLUM_INHIBITORY_INTERNEURONS DESCARTES_FETAL_CEREBELLUM_INHIBITORY_INTERNEURONS	-0.574	-0.991	-0.574	-0.991	0.501	3.702	-0.574	-0.991	-0.318	-0.318	2.000
ZHONG_PFC_C4_UNKNOWN_INP ZHONG_PFC_C4_UNKNOWN_INP	0.539	1.529	2.215	1.529	-0.771	-1.077	0.376	-0.538	-1.477	-0.771	-1.475
DESCARTES_MAIN_FETAL_MUC13_DMBT1_POSITIVE_CELLS DESCARTES_MAIN_FETAL_MUC13_DMBT1_POSITIVE_CELLS	0.447	-1.487	-1.487	-0.829	2.947	1.867	-0.290	-1.487	0.312	-0.290	0.448
DESCARTES_FETAL_PLACENTA_TROPHOBLAST_GIANT_CELLS DESCARTES_FETAL_PLACENTA_TROPHOBLAST_GIANT_CELLS	-0.404	-2.098	-0.589	-1.563	1.139	3.274	0.337	-0.833	-0.268	0.337	0.673
FAN_EMBRYONIC_CTX_EX_4_EXCITATORY_NEURON FAN_EMBRYONIC_CTX_EX_4_EXCITATORY_NEURON	-0.752	-1.201	0.493	-0.328	-1.828	-0.441	-1.490	0.966	0.630	0.966	2.755
