GO	[-7.99 -0.77]	[-0.77 -0.39]	[-0.39 -0.20]	[-0.20 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.13]	[0.13 0.32]	[0.32 0.62]	[0.62 1.15]	[1.15 7.84]
DESCARTES_FETAL_HEART_CLC_IL5RA_POSITIVE_CELLS DESCARTES_FETAL_HEART_CLC_IL5RA_POSITIVE_CELLS	1.089	-0.241	-1.077	-1.077	1.089	1.089	-1.077	-1.077	-0.241	-1.077	2.150
DESCARTES_FETAL_MUSCLE_STROMAL_CELLS DESCARTES_FETAL_MUSCLE_STROMAL_CELLS	0.972	-1.739	-1.739	-0.491	0.972	4.758	-0.491	-1.303	-0.962	0.269	0.559
ZHENG_CORD_BLOOD_C9_GRANULOCYTE_MACROPHAGE_PROGENITOR ZHENG_CORD_BLOOD_C9_GRANULOCYTE_MACROPHAGE_PROGENITOR	-1.006	0.707	0.707	2.072	-0.733	-4.151	0.249	0.524	1.439	0.249	-1.353
TRAVAGLINI_LUNG_CD8_NAIVE_T_CELL TRAVAGLINI_LUNG_CD8_NAIVE_T_CELL	-0.834	-0.637	-1.362	-0.637	-0.477	-1.706	-1.706	0.986	3.652	1.199	1.691
BUSSLINGER_ESOPHAGEAL_PROLIFERATING_BASAL_CELLS BUSSLINGER_ESOPHAGEAL_PROLIFERATING_BASAL_CELLS	-0.647	1.298	3.355	2.013	-1.393	-0.960	-0.421	0.342	-0.421	-0.960	-1.997
DESCARTES_FETAL_EYE_SKELETAL_MUSCLE_CELLS DESCARTES_FETAL_EYE_SKELETAL_MUSCLE_CELLS	0.365	-1.221	-1.853	-2.251	0.946	1.842	-0.767	-0.767	-0.594	1.141	3.041
DESCARTES_MAIN_FETAL_SLC24A4_PEX5L_POSITIVE_CELLS DESCARTES_MAIN_FETAL_SLC24A4_PEX5L_POSITIVE_CELLS	-0.222	-0.491	-0.222	-1.036	0.727	6.286	-0.491	-0.491	-0.491	-1.036	-0.491
HAY_BONE_MARROW_DENDRITIC_CELL HAY_BONE_MARROW_DENDRITIC_CELL	-0.317	-0.539	-2.652	-0.417	-1.297	-2.652	0.610	0.610	1.086	2.490	1.717
DESCARTES_FETAL_MUSCLE_SATELLITE_CELLS DESCARTES_FETAL_MUSCLE_SATELLITE_CELLS	1.151	0.845	-0.399	-1.006	3.342	1.504	-0.645	-0.645	-1.536	-1.536	-1.005
DESCARTES_FETAL_SPLEEN_MEGAKARYOCYTES DESCARTES_FETAL_SPLEEN_MEGAKARYOCYTES	1.395	-0.345	-3.486	-0.930	0.527	-1.622	-0.930	0.380	0.261	1.681	1.995
DESCARTES_MAIN_FETAL_STELLATE_CELLS DESCARTES_MAIN_FETAL_STELLATE_CELLS	0.301	-1.712	-0.489	0.702	0.702	2.951	-1.152	-0.301	-2.571	-0.489	1.286
RUBENSTEIN_SKELETAL_MUSCLE_PERICYTES RUBENSTEIN_SKELETAL_MUSCLE_PERICYTES	-2.117	-2.117	-0.477	-0.477	-0.477	-1.706	0.986	2.919	1.433	0.986	0.360
DESCARTES_FETAL_LUNG_MESOTHELIAL_CELLS DESCARTES_FETAL_LUNG_MESOTHELIAL_CELLS	0.827	0.462	-0.584	-2.500	0.462	3.001	-1.460	-1.918	-0.411	-0.280	1.597
TRAVAGLINI_LUNG_B_CELL TRAVAGLINI_LUNG_B_CELL	-1.030	-0.621	-0.348	0.259	-0.621	-5.223	0.614	0.955	1.379	1.622	0.616
TRAVAGLINI_LUNG_ALVEOLAR_FIBROBLAST_CELL TRAVAGLINI_LUNG_ALVEOLAR_FIBROBLAST_CELL	0.788	0.276	0.276	-0.581	-2.687	-0.752	-1.828	0.493	-0.752	1.163	4.174
DESCARTES_FETAL_LIVER_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_LIVER_VASCULAR_ENDOTHELIAL_CELLS	1.489	-0.453	-2.062	-2.062	-0.453	1.248	-0.800	-1.318	0.274	0.833	3.012
FAN_EMBRYONIC_CTX_BRAIN_NAIVE_LIKE_T_CELL FAN_EMBRYONIC_CTX_BRAIN_NAIVE_LIKE_T_CELL	-0.506	-0.664	-1.360	-0.506	-1.360	-2.512	-0.378	0.896	1.304	3.344	1.306
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_B_CELLS DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_B_CELLS	-0.430	-0.430	-0.796	-1.450	-0.796	-1.450	-0.218	-0.430	1.934	1.934	1.935
CUI_DEVELOPING_HEART_C4_ENDOTHELIAL_CELL CUI_DEVELOPING_HEART_C4_ENDOTHELIAL_CELL	1.151	-0.667	-1.113	-0.502	-3.260	-0.869	-0.502	0.339	0.339	1.379	3.555
DESCARTES_MAIN_FETAL_PHOTORECEPTOR_CELLS DESCARTES_MAIN_FETAL_PHOTORECEPTOR_CELLS	1.543	-1.277	-1.709	-1.709	0.771	3.406	-0.476	-1.277	0.412	0.576	-0.323
DESCARTES_FETAL_HEART_EPICARDIAL_FAT_CELLS DESCARTES_FETAL_HEART_EPICARDIAL_FAT_CELLS	1.993	-0.493	-0.493	-2.101	0.380	2.330	-0.930	-1.237	-1.622	0.380	1.683
AIZARANI_LIVER_C3_NK_NKT_CELLS_2 AIZARANI_LIVER_C3_NK_NKT_CELLS_2	-1.446	-0.555	-1.446	0.823	-1.162	-2.171	3.166	1.673	-0.310	0.660	0.519
ZHENG_CORD_BLOOD_C10_MULTILYMPHOID_PROGENITOR ZHENG_CORD_BLOOD_C10_MULTILYMPHOID_PROGENITOR	-0.324	-0.940	0.412	0.412	-2.264	-2.995	-0.324	0.576	2.579	1.543	0.280
DESCARTES_FETAL_PLACENTA_EXTRAVILLOUS_TROPHOBLASTS DESCARTES_FETAL_PLACENTA_EXTRAVILLOUS_TROPHOBLASTS	0.966	-0.668	-0.276	-0.986	-1.424	3.788	-2.035	-0.986	0.328	0.966	0.500
FAN_OVARY_CL2_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_1 FAN_OVARY_CL2_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_1	-0.336	-0.491	-0.962	0.972	0.269	-4.068	2.924	0.558	0.558	-0.336	-0.490
DESCARTES_MAIN_FETAL_SKELETAL_MUSCLE_CELLS DESCARTES_MAIN_FETAL_SKELETAL_MUSCLE_CELLS	1.056	-1.150	-1.703	-0.930	0.581	2.771	-1.406	-1.703	0.457	0.457	1.693
FAN_EMBRYONIC_CTX_BRAIN_B_CELL FAN_EMBRYONIC_CTX_BRAIN_B_CELL	-0.521	-1.798	-0.521	-0.360	-0.733	-2.365	-0.521	0.524	1.165	2.072	2.433
DESCARTES_FETAL_PLACENTA_MEGAKARYOCYTES DESCARTES_FETAL_PLACENTA_MEGAKARYOCYTES	1.418	0.707	1.029	-0.904	-1.633	-3.749	-1.354	0.707	0.572	0.860	0.709
LAKE_ADULT_KIDNEY_C15_CONNECTING_TUBULE LAKE_ADULT_KIDNEY_C15_CONNECTING_TUBULE	1.923	-0.521	0.836	0.413	-1.646	-4.109	1.016	-0.521	0.309	1.215	-0.520
HAY_BONE_MARROW_PLASMA_CELL HAY_BONE_MARROW_PLASMA_CELL	-0.311	-2.159	-1.345	-0.795	1.901	3.263	-0.311	-0.311	0.902	-1.345	0.292
DESCARTES_FETAL_CEREBELLUM_INHIBITORY_INTERNEURONS DESCARTES_FETAL_CEREBELLUM_INHIBITORY_INTERNEURONS	0.784	-0.574	-0.991	-0.574	0.784	5.079	-0.574	-0.991	-0.574	-0.991	0.285
DESCARTES_FETAL_HEART_MEGAKARYOCYTES DESCARTES_FETAL_HEART_MEGAKARYOCYTES	1.395	-0.493	-1.622	-2.101	-0.493	-0.345	-1.622	-0.345	0.905	2.330	1.397
BUSSLINGER_GASTRIC_REG3A_POSITIVE_CELLS BUSSLINGER_GASTRIC_REG3A_POSITIVE_CELLS	0.409	-1.865	-1.124	-1.124	-0.392	0.409	-1.124	-0.392	1.320	1.320	2.207
TRAVAGLINI_LUNG_IGSF21_DENDRITIC_CELL TRAVAGLINI_LUNG_IGSF21_DENDRITIC_CELL	0.226	-1.124	-1.865	-1.865	-0.676	0.654	0.409	0.409	0.654	0.409	2.726
DESCARTES_MAIN_FETAL_ISLET_ENDOCRINE_CELLS DESCARTES_MAIN_FETAL_ISLET_ENDOCRINE_CELLS	-0.566	-0.359	-0.566	-1.855	4.792	0.604	0.405	-0.566	-0.566	-1.271	0.848
AIZARANI_LIVER_C32_MVECS_3 AIZARANI_LIVER_C32_MVECS_3	0.788	-0.388	0.331	-1.254	-2.573	-2.043	0.459	-0.388	0.788	0.611	3.086
DESCARTES_FETAL_LUNG_MEGAKARYOCYTES DESCARTES_FETAL_LUNG_MEGAKARYOCYTES	0.510	-0.703	-0.703	-2.051	-0.893	-1.118	-0.703	0.802	0.392	4.479	0.979
DESCARTES_FETAL_STOMACH_STROMAL_CELLS DESCARTES_FETAL_STOMACH_STROMAL_CELLS	1.877	-0.809	-0.809	-0.285	0.317	1.877	-2.073	-1.293	-0.809	0.782	0.783
LAKE_ADULT_KIDNEY_C26_MESANGIAL_CELLS LAKE_ADULT_KIDNEY_C26_MESANGIAL_CELLS	-0.345	0.353	1.509	0.261	-3.073	-2.579	0.591	0.902	2.004	-0.761	0.262
DESCARTES_FETAL_LIVER_LYMPHOID_CELLS DESCARTES_FETAL_LIVER_LYMPHOID_CELLS	2.047	-0.537	-1.609	-1.254	0.611	0.331	-1.254	-1.609	-0.388	2.047	1.473
CUI_DEVELOPING_HEART_COMPACT_VENTRICULAR_CARDIOMYOCYTE CUI_DEVELOPING_HEART_COMPACT_VENTRICULAR_CARDIOMYOCYTE	2.351	-0.527	-1.783	-1.783	0.651	-0.329	-0.329	-1.211	-0.527	1.206	1.549
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_CD8_T_CELLS DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_CD8_T_CELLS	-1.038	0.665	-3.028	-1.038	-0.301	-0.471	-0.471	1.864	1.864	0.665	0.302
DESCARTES_FETAL_PLACENTA_SYNCYTIOTROPHOBLASTS_AND_VILLOUS_CYTOTROPHOBLASTS DESCARTES_FETAL_PLACENTA_SYNCYTIOTROPHOBLASTS_AND_VILLOUS_CYTOTROPHOBLASTS	2.390	-0.368	-0.368	-1.643	0.381	1.639	-1.171	-2.290	-0.559	0.381	1.026
DESCARTES_FETAL_MUSCLE_SCHWANN_CELLS DESCARTES_FETAL_MUSCLE_SCHWANN_CELLS	2.414	-0.792	-1.055	-2.288	0.439	0.775	-1.055	-1.055	-0.417	0.984	1.769
LAKE_ADULT_KIDNEY_C22_ENDOTHELIAL_CELLS_GLOMERULAR_CAPILLARIES LAKE_ADULT_KIDNEY_C22_ENDOTHELIAL_CELLS_GLOMERULAR_CAPILLARIES	2.216	0.439	0.439	1.637	-2.396	-1.926	-0.283	-0.283	1.145	-0.718	-1.208
BUSSLINGER_ESOPHAGEAL_LATE_SUPRABASAL_CELLS BUSSLINGER_ESOPHAGEAL_LATE_SUPRABASAL_CELLS	-0.320	-2.516	-1.296	-1.296	-0.441	2.070	-0.784	1.517	0.283	0.523	1.785
TRAVAGLINI_LUNG_MYELOID_DENDRITIC_TYPE_1_CELL TRAVAGLINI_LUNG_MYELOID_DENDRITIC_TYPE_1_CELL	-0.787	-0.324	0.279	0.279	-0.787	-0.787	-0.324	-0.787	0.279	4.783	0.279
DESCARTES_MAIN_FETAL_CHROMAFFIN_CELLS DESCARTES_MAIN_FETAL_CHROMAFFIN_CELLS	0.821	-0.434	-0.953	-0.953	1.283	2.472	-0.434	-0.953	-0.953	0.200	0.458
DESCARTES_FETAL_MUSCLE_SMOOTH_MUSCLE_CELLS DESCARTES_FETAL_MUSCLE_SMOOTH_MUSCLE_CELLS	0.381	-0.819	-1.643	-0.819	0.558	1.314	-0.819	-1.171	-0.819	1.025	3.274
DESCARTES_FETAL_SPLEEN_MESOTHELIAL_CELLS DESCARTES_FETAL_SPLEEN_MESOTHELIAL_CELLS	1.488	-1.297	-1.297	-1.883	-0.317	1.279	-2.242	0.285	0.910	0.910	1.281
HU_FETAL_RETINA_BIPOLAR HU_FETAL_RETINA_BIPOLAR	0.451	-0.957	-1.336	-0.671	1.113	1.727	-2.510	-0.457	-0.671	0.857	1.729
DESCARTES_FETAL_MUSCLE_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_MUSCLE_VASCULAR_ENDOTHELIAL_CELLS	0.936	-0.454	-1.012	-1.012	-0.454	3.709	-1.455	-1.012	0.314	-0.454	1.551
DESCARTES_FETAL_EYE_LENS_FIBRE_CELLS DESCARTES_FETAL_EYE_LENS_FIBRE_CELLS	-0.247	0.522	-0.791	-0.791	2.550	1.492	-1.102	-1.505	-1.102	-0.791	1.817
ZHENG_CORD_BLOOD_C2_PUTATIVE_BASOPHIL_EOSINOPHIL_MAST_CELL_PROGENITOR ZHENG_CORD_BLOOD_C2_PUTATIVE_BASOPHIL_EOSINOPHIL_MAST_CELL_PROGENITOR	-0.918	0.426	-0.461	0.594	-1.680	-2.957	-0.312	0.594	1.902	1.902	-0.312
DESCARTES_FETAL_PLACENTA_AFP_ALB_POSITIVE_CELLS DESCARTES_FETAL_PLACENTA_AFP_ALB_POSITIVE_CELLS	-0.385	-0.285	-1.623	-1.976	1.696	1.696	-0.845	-1.976	0.854	0.854	0.856
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_NK_CELLS DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_NK_CELLS	-0.671	-0.957	-0.957	-1.336	-0.457	-0.671	-0.957	2.888	2.470	0.451	0.858
DESCARTES_FETAL_LIVER_ERYTHROBLASTS DESCARTES_FETAL_LIVER_ERYTHROBLASTS	2.561	0.429	-2.180	0.620	-0.327	-0.753	-0.753	-0.753	0.851	-1.549	1.429
DESCARTES_FETAL_LUNG_LYMPHATIC_ENDOTHELIAL_CELLS DESCARTES_FETAL_LUNG_LYMPHATIC_ENDOTHELIAL_CELLS	0.342	-0.960	-0.960	-1.393	2.426	1.298	-0.263	-1.393	-0.647	2.013	-0.421
FAN_EMBRYONIC_CTX_BRAIN_EFFECTOR_T_CELL FAN_EMBRYONIC_CTX_BRAIN_EFFECTOR_T_CELL	-0.331	-1.766	-0.625	-1.084	-0.461	-1.766	-0.625	1.068	1.299	1.299	2.457
DESCARTES_FETAL_THYMUS_VASCULAR_ENDOTHELIAL_CELLS DESCARTES_FETAL_THYMUS_VASCULAR_ENDOTHELIAL_CELLS	0.861	-0.625	-0.625	-1.392	-1.766	-0.831	-0.831	-0.331	1.068	1.299	3.167
DESCARTES_MAIN_FETAL_SYMPATHOBLASTS DESCARTES_MAIN_FETAL_SYMPATHOBLASTS	0.379	-0.399	-0.399	-0.235	1.504	3.342	-0.645	-1.006	-2.363	-0.399	-0.234
GAO_ESOPHAGUS_25W_C3_FGFR1LOW_EPITHELIAL_CELLS GAO_ESOPHAGUS_25W_C3_FGFR1LOW_EPITHELIAL_CELLS	-0.892	0.455	1.706	0.692	-1.397	-2.197	-0.332	1.319	-0.892	-0.332	0.982
CUI_DEVELOPING_HEART_VALVAR_ENDOTHELIAL_CELL CUI_DEVELOPING_HEART_VALVAR_ENDOTHELIAL_CELL	1.751	-0.800	-1.035	-1.318	-0.800	-1.035	-1.035	-0.453	1.489	2.034	1.250
DESCARTES_MAIN_FETAL_ASTROCYTES DESCARTES_MAIN_FETAL_ASTROCYTES	0.546	0.546	-0.471	-2.031	0.814	1.513	-2.031	-0.782	-0.270	-0.270	1.139
AIZARANI_LIVER_C4_EPCAM_POS_BILE_DUCT_CELLS_1 AIZARANI_LIVER_C4_EPCAM_POS_BILE_DUCT_CELLS_1	1.612	0.426	-0.278	-1.467	-0.785	-1.467	-1.467	-0.978	0.543	2.376	1.393
DESCARTES_MAIN_FETAL_OLIGODENDROCYTES DESCARTES_MAIN_FETAL_OLIGODENDROCYTES	1.151	-0.645	-1.006	-1.536	1.504	2.341	-1.006	-1.006	-0.645	0.587	0.380
FAN_EMBRYONIC_CTX_OPC FAN_EMBRYONIC_CTX_OPC	1.602	-2.280	-0.365	-2.280	0.910	0.245	0.416	-0.365	0.910	-0.365	0.416
TRAVAGLINI_LUNG_MYOFIBROBLAST_CELL TRAVAGLINI_LUNG_MYOFIBROBLAST_CELL	2.291	-0.835	-0.344	-0.835	0.422	-0.546	-0.344	-2.696	-0.344	0.876	1.504
DESCARTES_FETAL_STOMACH_ENS_NEURONS DESCARTES_FETAL_STOMACH_ENS_NEURONS	1.467	-1.064	-1.064	-1.064	-0.314	1.467	0.289	-1.064	-1.517	0.878	1.818
DESCARTES_FETAL_EYE_RETINAL_PIGMENT_CELLS DESCARTES_FETAL_EYE_RETINAL_PIGMENT_CELLS	2.390	-0.559	-0.559	-0.368	-0.559	3.271	-1.643	0.381	-1.171	-0.559	0.243
ZHENG_CORD_BLOOD_C3_MEGAKARYOCYTE_ERYTHROID_PROGENITOR ZHENG_CORD_BLOOD_C3_MEGAKARYOCYTE_ERYTHROID_PROGENITOR	-0.733	0.921	0.524	1.165	-1.006	-4.151	0.249	0.524	0.524	-0.360	0.709
BUSSLINGER_GASTRIC_OXYNTIC_ENTEROCHROMAFFIN_LIKE_CELLS BUSSLINGER_GASTRIC_OXYNTIC_ENTEROCHROMAFFIN_LIKE_CELLS	1.685	-0.981	-1.364	-1.364	2.036	0.435	-0.981	-1.364	0.616	0.435	0.833
GAO_SMALL_INTESTINE_24W_C9_ENTEROENDOCRINE_CELL GAO_SMALL_INTESTINE_24W_C9_ENTEROENDOCRINE_CELL	-1.093	-0.714	-0.273	-1.093	1.039	0.756	-1.641	-1.093	0.331	1.740	1.742
DESCARTES_FETAL_ADRENAL_MEGAKARYOCYTES DESCARTES_FETAL_ADRENAL_MEGAKARYOCYTES	0.664	-0.522	-0.971	-2.774	-0.522	0.356	-0.522	-0.369	0.664	3.799	0.357
CUI_DEVELOPING_HEART_CARDIAC_FIBROBLASTS CUI_DEVELOPING_HEART_CARDIAC_FIBROBLASTS	0.593	-1.979	-0.849	-2.569	0.593	1.002	0.783	-0.617	-0.438	1.828	0.595
DESCARTES_FETAL_PANCREAS_MESOTHELIAL_CELLS DESCARTES_FETAL_PANCREAS_MESOTHELIAL_CELLS	0.243	-0.819	-0.368	-1.171	1.639	2.815	-1.171	-1.171	0.381	-0.819	1.026
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MAST_CELLS DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MAST_CELLS	-0.327	-0.753	-1.549	-0.753	-1.091	-0.753	0.276	0.620	0.851	0.429	3.994
ZHONG_PFC_C4_PTGDS_POS_OPC ZHONG_PFC_C4_PTGDS_POS_OPC	0.924	1.127	-0.275	-0.381	-1.782	-2.698	-0.275	1.352	-0.886	1.599	-0.380
DESCARTES_FETAL_SPLEEN_AFP_ALB_POSITIVE_CELLS DESCARTES_FETAL_SPLEEN_AFP_ALB_POSITIVE_CELLS	-0.584	-0.452	-1.406	-1.150	1.690	1.250	-1.406	-1.406	0.457	1.461	1.252
LAKE_ADULT_KIDNEY_C24_ENDOTHELIAL_CELLS_AEA_AND_DVR LAKE_ADULT_KIDNEY_C24_ENDOTHELIAL_CELLS_AEA_AND_DVR	-0.975	-0.435	0.283	1.227	-1.543	-2.341	0.660	0.660	1.227	1.710	-0.973
DESCARTES_FETAL_MUSCLE_LYMPHOID_CELLS DESCARTES_FETAL_MUSCLE_LYMPHOID_CELLS	0.530	0.272	-0.469	-1.142	-0.332	-1.482	-1.900	-0.645	1.112	1.925	1.927
BUSSLINGER_GASTRIC_IMMATURE_PIT_CELLS BUSSLINGER_GASTRIC_IMMATURE_PIT_CELLS	-0.452	-0.974	-2.716	-0.767	-0.974	-0.594	0.771	1.356	1.842	0.771	0.948
CUI_DEVELOPING_HEART_TRABECULAR_ATRIAL_CARDIOMYOCYTE CUI_DEVELOPING_HEART_TRABECULAR_ATRIAL_CARDIOMYOCYTE	-0.270	-1.831	0.867	1.692	-0.791	-2.635	0.706	1.046	1.046	-0.479	-0.619
GAO_SMALL_INTESTINE_24W_C4_ENTEROCYTE_PROGENITOR_SUBTYPE_2 GAO_SMALL_INTESTINE_24W_C4_ENTEROCYTE_PROGENITOR_SUBTYPE_2	-0.312	-0.918	-1.680	-1.252	0.594	0.594	0.290	-1.680	0.594	1.287	2.255
DESCARTES_FETAL_PLACENTA_PAEP_MECOM_POSITIVE_CELLS DESCARTES_FETAL_PLACENTA_PAEP_MECOM_POSITIVE_CELLS	0.755	-0.346	-0.346	-3.292	0.602	0.927	-0.782	-1.241	-0.463	0.755	2.084
