GO	[-15.83 -0.96]	[-0.96 -0.54]	[-0.54 -0.26]	[-0.26 -0.03]	[-0.03 0.00]	[0.00 0.19]	[0.19 0.45]	[0.45 0.58]	[0.58 0.97]	[0.97 2.01]	[2.01 11.56]
DESCARTES_FETAL_CEREBELLUM_PURKINJE_NEURONS DESCARTES_FETAL_CEREBELLUM_PURKINJE_NEURONS	2.771	-0.489	-1.392	-2.584	1.645	0.419	-1.392	0.807	-1.901	-0.325	1.334
LAKE_ADULT_KIDNEY_C20_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_CORTEX LAKE_ADULT_KIDNEY_C20_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_CORTEX	-1.234	-0.759	-1.234	-0.435	-3.461	-0.435	0.388	-0.319	3.630	2.584	0.829
HAY_BONE_MARROW_PLASMA_CELL HAY_BONE_MARROW_PLASMA_CELL	-0.795	-3.369	-0.595	-1.043	6.428	0.408	0.548	0.291	0.408	-0.436	-0.435
DESCARTES_FETAL_EYE_SKELETAL_MUSCLE_CELLS DESCARTES_FETAL_EYE_SKELETAL_MUSCLE_CELLS	0.365	-0.594	-1.512	-2.251	0.481	0.481	-1.512	1.589	-0.974	-0.337	5.351
DESCARTES_MAIN_FETAL_MICROGLIA DESCARTES_MAIN_FETAL_MICROGLIA	0.372	-0.732	-1.737	-0.570	-2.102	-1.155	-0.570	-0.570	2.346	4.375	1.130
DESCARTES_FETAL_LUNG_STROMAL_CELLS DESCARTES_FETAL_LUNG_STROMAL_CELLS	0.638	-1.466	-0.600	-2.280	2.475	-0.949	-0.600	1.232	-0.600	-0.600	2.477
DESCARTES_FETAL_CEREBELLUM_OLIGODENDROCYTES DESCARTES_FETAL_CEREBELLUM_OLIGODENDROCYTES	0.270	-1.214	-1.214	-1.594	5.959	-0.334	-1.594	0.929	0.393	-0.334	0.393
DESCARTES_FETAL_MUSCLE_SMOOTH_MUSCLE_CELLS DESCARTES_FETAL_MUSCLE_SMOOTH_MUSCLE_CELLS	0.558	-2.290	-2.290	0.243	0.243	-0.368	-2.290	1.314	1.639	0.381	1.641
BUSSLINGER_DUODENAL_PANETH_CELLS BUSSLINGER_DUODENAL_PANETH_CELLS	-0.621	-0.621	-0.621	-0.621	0.824	-0.621	-0.621	2.866	-0.223	-0.621	2.070
AIZARANI_LIVER_C39_EPCAM_POS_BILE_DUCT_CELLS_4 AIZARANI_LIVER_C39_EPCAM_POS_BILE_DUCT_CELLS_4	-1.973	-0.701	-0.318	0.285	-2.804	-0.701	0.285	-0.548	1.535	2.294	2.297
DESCARTES_FETAL_EYE_GANGLION_CELLS DESCARTES_FETAL_EYE_GANGLION_CELLS	-0.256	-1.225	-0.451	-0.755	1.566	-0.451	-1.990	2.486	-1.225	0.848	0.849
ZHENG_CORD_BLOOD_C7_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_1 ZHENG_CORD_BLOOD_C7_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_1	-0.897	-0.641	-0.301	0.301	-2.197	0.613	1.052	-1.227	2.299	1.944	-1.225
DESCARTES_FETAL_STOMACH_GOBLET_CELLS DESCARTES_FETAL_STOMACH_GOBLET_CELLS	-0.663	0.362	-0.663	-0.663	1.292	-0.247	-0.663	1.940	-0.663	-0.663	1.293
HAY_BONE_MARROW_CD34_POS_EO_B_MAST HAY_BONE_MARROW_CD34_POS_EO_B_MAST	-0.787	-0.787	-0.324	-0.787	-0.324	-0.324	-0.787	0.609	0.279	0.609	3.859
DESCARTES_FETAL_CEREBELLUM_INHIBITORY_INTERNEURONS DESCARTES_FETAL_CEREBELLUM_INHIBITORY_INTERNEURONS	-0.574	-0.574	-0.574	-1.699	0.784	0.285	-0.574	0.501	-0.318	-0.574	4.370
DESCARTES_FETAL_EYE_PHOTORECEPTOR_CELLS DESCARTES_FETAL_EYE_PHOTORECEPTOR_CELLS	0.258	0.258	-0.920	-0.920	1.653	0.258	-1.431	3.054	-0.920	-0.920	0.665
ZHENG_CORD_BLOOD_C4_PUTATIVE_EARLY_ERYTHROID_COMMITMENT ZHENG_CORD_BLOOD_C4_PUTATIVE_EARLY_ERYTHROID_COMMITMENT	-1.709	0.279	-1.709	0.279	-1.709	0.771	0.998	-0.324	2.579	-0.324	0.577
