GO	[-5.59 -0.43]	[-0.43 -0.22]	[-0.22 -0.12]	[-0.12 -0.04]	[-0.04 0.00]	[0.00 0.04]	[0.04 0.13]	[0.13 0.26]	[0.26 0.46]	[0.46 0.94]	[0.94 9.50]
DICER1_HEK293_POSTAR_PAR-CLIP DICER1_HEK293_POSTAR_PAR-CLIP	-0.718	0.321	0.321	1.638	-2.394	-1.208	1.638	1.917	0.581	-0.538	-1.936
TARDBP_HEK293T_POSTAR_Piranha_0.01 TARDBP_HEK293T_POSTAR_Piranha_0.01	-3.831	1.249	1.031	1.752	-1.656	-0.453	-0.329	1.249	-0.329	-0.453	-0.458
RBM47_MDA-MB-231_POSTAR_HITS-CLIP RBM47_MDA-MB-231_POSTAR_HITS-CLIP	-0.897	0.608	1.745	1.512	-0.559	-0.897	1.295	1.295	-2.384	-1.995	-0.566
PUM2_HEK293_POSTAR_PARalyzer PUM2_HEK293_POSTAR_PARalyzer	-0.812	1.093	-0.448	2.172	-1.368	-0.448	1.868	1.328	-0.609	-1.062	-2.199
LSM11_HepG2_POSTAR_eCLIP LSM11_HepG2_POSTAR_eCLIP	-0.324	1.257	0.772	0.999	-2.263	-2.263	0.412	2.207	-0.324	-0.475	-1.284
DICER1_HEK293_POSTAR_PARalyzer DICER1_HEK293_POSTAR_PARalyzer	-0.469	0.272	0.388	1.359	-2.413	-0.866	1.926	1.359	0.893	-1.141	-1.909
PUM2_HEK293_POSTAR_PAR-CLIP PUM2_HEK293_POSTAR_PAR-CLIP	-0.830	1.069	-0.460	2.133	-1.391	-0.331	1.833	1.300	-0.624	-1.083	-2.228
TNRC6C_HEK293_Plass TNRC6C_HEK293_Plass	-1.519	0.399	0.847	3.682	-0.566	-0.424	1.039	0.399	-0.742	-2.820	-0.429
DDX3X_HepG2_POSTAR_eCLIP DDX3X_HepG2_POSTAR_eCLIP	-1.317	0.600	1.854	2.134	-1.047	-2.453	0.464	0.936	0.464	-1.047	-0.829
EIF3B_HEK293T_POSTAR_PARalyzer EIF3B_HEK293T_POSTAR_PARalyzer	0.552	1.327	0.301	1.577	-1.582	-2.454	0.552	-0.750	1.850	-1.251	-0.571
SLTM_K562_POSTAR_eCLIP SLTM_K562_POSTAR_eCLIP	0.275	1.207	0.441	0.907	-1.210	-1.783	0.441	0.907	0.907	-2.653	-0.530
NKRF_HepG2_POSTAR_eCLIP NKRF_HepG2_POSTAR_eCLIP	-0.313	-0.690	1.083	1.368	-0.313	-2.546	1.687	1.368	-1.363	-0.473	-0.986
CSTF2T_K562_POSTAR_eCLIP CSTF2T_K562_POSTAR_eCLIP	-1.481	1.113	0.272	1.359	-0.644	-1.481	1.926	1.630	-1.481	-0.469	-0.872
IGF2BP3_HEK293_POSTAR_Piranha_0.01 IGF2BP3_HEK293_POSTAR_Piranha_0.01	-2.394	0.321	1.917	2.218	-0.538	0.439	0.746	0.581	-0.939	-0.939	-1.544
CNBP_HEK293_POSTAR_Piranha_0.01 CNBP_HEK293_POSTAR_Piranha_0.01	0.288	3.384	0.288	0.288	-0.785	-0.785	1.984	0.288	-1.181	-1.181	-1.186
RBM15_K562_POSTAR_eCLIP RBM15_K562_POSTAR_eCLIP	-1.444	1.313	2.037	1.536	0.269	-0.941	-1.173	1.108	0.269	-0.941	-1.772
YTHDF2_HeLa_POSTAR_Piranha_0.01 YTHDF2_HeLa_POSTAR_Piranha_0.01	-0.938	2.666	0.541	-0.727	-0.301	-1.856	1.277	1.514	0.301	-0.938	-1.506
BUD13_K562_POSTAR_eCLIP BUD13_K562_POSTAR_eCLIP	0.262	0.463	1.510	1.290	0.262	-2.577	1.290	0.463	0.262	-0.958	-2.592
EWSR1_K562_POSTAR_eCLIP EWSR1_K562_POSTAR_eCLIP	-0.641	1.320	0.613	0.301	-1.226	-2.196	1.320	2.301	-0.896	-0.301	-0.902
YTHDF1_Huh7_POSTAR_PARalyzer YTHDF1_Huh7_POSTAR_PARalyzer	-0.838	2.100	1.330	0.586	-0.838	-1.338	1.823	0.586	-1.066	-1.659	-0.655
EIF3B_HEK293T_POSTAR_PAR-CLIP EIF3B_HEK293T_POSTAR_PAR-CLIP	0.301	1.233	0.531	1.233	-2.143	-2.598	0.676	-0.408	1.704	-0.905	-0.548
U2AF2_HeLa_POSTAR_HITS-CLIP U2AF2_HeLa_POSTAR_HITS-CLIP	-2.280	0.410	-0.512	2.691	-0.512	-0.293	2.118	-0.293	0.663	-1.571	-0.843
GPKOW_K562_POSTAR_eCLIP GPKOW_K562_POSTAR_eCLIP	-0.688	-0.688	0.689	2.745	0.481	-0.688	0.481	-0.288	-0.454	0.689	-2.995
RBM15_HEK293T_POSTAR_Piranha_0.01 RBM15_HEK293T_POSTAR_Piranha_0.01	-1.276	3.035	0.321	1.193	-0.551	-1.634	0.969	0.595	-0.282	-0.982	-1.284
IGF2BP3_Panc1_POSTAR_CIMS IGF2BP3_Panc1_POSTAR_CIMS	-1.391	1.333	0.278	0.596	-1.004	0.278	2.366	1.054	-0.488	-1.004	-1.908
IGF2BP3_Panc1_POSTAR_iCLIP IGF2BP3_Panc1_POSTAR_iCLIP	-1.391	1.333	0.278	0.596	-1.004	0.278	2.366	1.054	-0.488	-1.004	-1.908
RBM47_MDA-MB-231_POSTAR_Piranha_0.01 RBM47_MDA-MB-231_POSTAR_Piranha_0.01	-0.956	0.631	1.164	1.164	-0.580	-0.580	1.874	0.967	-2.222	-1.827	-0.446
RPS3_HepG2_POSTAR_eCLIP RPS3_HepG2_POSTAR_eCLIP	-0.621	0.956	2.470	0.476	-0.469	-1.029	0.259	0.956	-0.347	0.259	-3.576
ATXN2_HEK293T_POSTAR_Piranha_0.01 ATXN2_HEK293T_POSTAR_Piranha_0.01	-1.252	1.859	-0.614	-0.266	0.502	-0.887	0.938	2.638	-0.614	-1.252	-0.893
HNRNPA1_HEK293T_POSTAR_HITS-CLIP HNRNPA1_HEK293T_POSTAR_HITS-CLIP	-0.451	0.291	-0.868	4.118	0.577	-0.868	1.493	-0.451	-1.166	-0.868	-0.639
HNRNPA1_HEK293T_POSTAR_Piranha_0.01 HNRNPA1_HEK293T_POSTAR_Piranha_0.01	-0.451	0.291	-0.868	4.118	0.577	-0.868	1.493	-0.451	-1.166	-0.868	-0.639
YTHDF1_Huh7_POSTAR_PAR-CLIP YTHDF1_Huh7_POSTAR_PAR-CLIP	-0.871	2.033	1.280	0.558	-0.871	-1.104	1.763	0.558	-1.104	-1.706	-0.523
U2AF2_HeLa_POSTAR_Piranha_0.01 U2AF2_HeLa_POSTAR_Piranha_0.01	-2.100	0.373	-0.435	2.068	-0.569	-0.327	2.348	0.277	0.770	-1.736	-0.739
