,max pipeline,iAnalyzeR
ZNF276,0.0236680063224,-3.60258735956496
MRVI1,-0.00906559697726,-0.6624057643577671
GPR25,-0.0207187120603,0.159072780392668
CIB4,-0.233578023785,-1.88038515153068
SSR3,0.123533218525,-0.871148693146493
FBXL2,0.0370715650657,2.3836983603157598
ZIC4,-0.000602920246523,-0.437218830478077
BTBD8,-0.0327414553204,-1.19772556924858
SYCP3,-0.00733186368141,-3.4234427304249704
L3MBTL1,-0.0358465997571,0.146768228101242
EDAR,0.00683900014262,-0.8545881981420909
FGD1,-0.0152629711442,1.11358554173669
STRC,0.0174974231655,0.9685546284037758
FKBP5,0.037033213053,-2.3509199872994904
ABHD14A,0.0149957316339,0.0600779162697598
SCGN,-0.212917891608,0.310154971488805
MKL2,0.00284998758984,-1.61511168412301
POLL,-0.0275429731117,-1.24378392772988
USP2,0.0339697922727,-1.6688607659358001
DOCK1,-0.0702648419231,-3.46375965486764
CBLC,-0.0455139642072,0.10102334507612198
EPG5,0.0917364101678,1.65827946811326
DNM3,-0.0134224947757,-2.23571969063361
ANKRD11,-0.0292014083513,-0.278431802596437
GPX5,0.0309606341837,-2.5489182504766097
C19orf57,0.135298040672,-0.93532133892198
HMGCLL1,-0.00650963233527,-1.09190187212865
BCL2L13,-0.0780135350978,-1.3015342157320602
LPCAT3,0.102260758189,-1.76094140979147
SNURF,0.127402217071,-0.158650398806693
OR51G1,0.0703572765458,-1.118749497737
SOX30,0.0505830935266,-1.08997525225725
FATE1,0.0582038167946,-1.01286479290982
FUT7,-0.00498904872478,-0.20138109440605603
KDM8,-0.0320993449887,-2.3444510250977997
C6orf226,0.0156401313661,-1.67074629452998
COPS2,0.0422769435876,-3.6883823345774704
GSDMB,-0.0479530480163,-0.581196728527024
RUNX1,0.0618449720917,-2.46029408418707
WEE2,-0.00635299579146,0.17779468393987902
OTOF,-0.0554059567768,0.486387089585986
RPL7,-0.0349786250481,-1.8320979892579299
DDIT4,-0.153140034423,-3.34219767498673
RSPH10B,-0.0312974477724,0.8526002979601272
LSM3,-0.0433714880458,-2.2100913764712002
RNF152,-0.10876673594,-4.3507344316662
MAMSTR,-0.125694679481,-0.669415887832178
IL20,0.0295920133592,-1.3348718034876101
PAMR1,0.0240643035301,-1.59393859801516
CASP3,-0.0137239908939,-0.9487929782817709
ARSB,-0.0212740846092,2.00447247570347
MORC2,-0.0334473386023,-1.6534750638705
NARF,0.0645409455898,1.45381661057503
BCOR,-0.067658626654,-3.3490414196933598
IKBKAP,0.0538857951239,-2.3413164228774304
ZNF283,0.0500331414906,-2.8040479383941697
MTHFD2,-0.0581886860016,0.949088030386018
DHPS,0.063698894609,-0.0420565658572088
DEFB103A,0.0282928910351,-2.82746949981498
PTPRM,-0.0471771976419,1.5486900929071599
C9orf152,-0.0599172042875,-0.55037442385181
PHACTR1,-0.0671979680647,-2.1965765699967097
FUCA1,-0.00880446568501,-0.433847773959824
TMEM57,0.039029707752,-0.856748326667345
TNFAIP2,0.0727810646791,-1.22127043578475
MARK1,0.00838673988757,-3.36776459922728
TRPC3,0.0783734247016,-3.7511952834538103
DMBX1,-0.0401357586099,-3.8463346943537005
TBX6,0.0120328951538,-1.70604324101891
DNAI1,0.0871469054909,-3.43902910974552
ARNTL2,0.0860657919747,-1.18065364550384
ZNF385B,-0.0218940324805,-1.53783925027923
TMEM8C,0.0498535714346,-1.19758892145457
GNS,0.0934811973536,-0.960923710533919
DHDDS,-0.0313638526991,-2.93567463147564
PDE6D,0.0815997303527,-0.42347425817970996
ANKRD18B,0.0787101163736,0.636693327743888
NDST1,0.0841661330879,-0.11880878536065301
DENND4B,-0.135833801194,-2.00943696475956
ACSS3,0.00906564211087,-1.5042043377784602
EIF1AX,-0.00982132184288,-2.2651676309322597
MAPRE3,0.030946179138,-3.1742530376726603
TRRAP,0.0957626841038,-2.5929734305545495
SRSF8,0.0483569061865,0.0730224585614805
PCNX,-0.157085415622,-2.9162695842999797
ACTR5,0.0933615991667,2.04358859530744
ARSG,-0.0160247276752,-0.509890159744224
ESRP2,-0.0313505517917,-0.136279278122597
MTERF,0.0946441057022,-1.7968595039685402
HNRNPK,0.0997250445596,-0.008922718480403009
PTCHD1,0.00344841216972,-0.614179840798774
LAMP5,-0.0493203488837,0.8875278131463391
XPR1,-0.0369246610562,-2.01108412668729
OR4D1,0.0219185593905,0.710661043257283
CLTA,0.00292803119012,-0.942064926351088
RD3,-0.24141580155,-2.23821792136606
TEX11,0.0306531323784,-1.9973668693299198
PCDHA9,0.0125221704182,1.5648479229637802
NKX6-3,-0.0434038603061,-2.5188511137428597
TBC1D9B,0.0482269092254,-0.725827208195609
ALDH1A2,0.00581183602688,-2.66714157659321
EFCAB14,0.0178697062075,-1.03256664870589
MED29,-0.123975300713,-0.189893216711523
MERTK,-0.00200890182659,-2.7890687019108795
FBXO9,0.008298125518,-0.323838092904573
C20orf203,0.00305181556777,-2.4491128789032404
MIB2,0.0863591648829,-1.0789002261246299
DUSP18,0.11186024829,-0.423544357989709
GHSR,0.0418949491937,0.379428356335909
DRAM1,-0.0297287067987,-1.5178082883619999
S100A1,0.0339451693634,-2.2186521116016804
KCNK1,0.0288286217681,-1.42689831011269
SLC22A15,-0.0248049644556,2.71200497297996
LIPN,-0.0229633528459,3.71875141628514
IL18,0.037681976488,-0.25531877562702804
PHAX,0.111823234941,0.96325639542832
OR4K15,0.101417693493,-2.93080628643434
C11orf16,-0.000176791653815,-2.20813188592338
REEP2,-0.0686081636733,1.88027487778337
TMEM121,0.0505370828539,-1.09092355278979
TTYH1,-0.0183276978791,-1.9551676155501598
FOXA1,-0.0984963998479,-3.19722922553415
TRIM23,-0.0142000944234,-2.79041939000016
GATAD1,0.0524712560891,-1.9677623945304499
MGEA5,-0.149590564544,-2.43853023343887
GLTSCR2,-0.0464962387636,0.8530371516153971
PGAM2,0.0524300441302,-1.18477739291758
LRIT3,0.0859014748706,-2.5008482594388597
UBQLN3,0.0804654004656,-2.7009207865950797
CADPS,0.0617716254771,0.0299880278444117
G0S2,0.0773694553071,-0.286404978452158
GID4,-0.046410244485,1.5618862241563503
TRIP11,-0.0569844365678,-0.893008127110229
COX17,-0.0291995869245,1.2215199486985
MBD3L2,0.0201886670628,-0.0519840567771984
BSCL2,-0.0757154127834,-3.01735292939628
ESPNL,-0.0707830423949,-4.532019471358559
CARD14,-0.13442905414,-2.4348659088840403
PDHA1,0.128707410167,-0.725649436065038
TUBA3E,-0.00653851378676,-1.07785318646734
GNAL,0.0372930155904,-2.3375660740505
SMDT1,0.0891824432285,-2.31391442101381
TCEB1,0.0591672845684,-0.8917268700763179
VDAC2,-0.139148834195,0.07353885800236999
H2AFY,0.199803566334,-1.90330614825803
AQP10,0.0766090488216,-1.6354467939693302
DACT3,0.108028549397,-0.11745684437873499
MYRF,0.0545087542294,-0.894409779998381
ZCCHC7,-0.00580422510494,-2.0880737268228997
SNAPC5,0.0566547286294,-0.6852759926088929
HAP1,-0.0248168553804,-1.76594214110704
NME1,-0.0299866530878,-3.92082326069033
TFPI,0.0528567262745,0.729133488658098
IL1RAP,0.0614590471756,-2.00443917100999
TRABD2A,-0.0186945260021,-1.2892248168828202
CGN,0.0309277347214,-0.44728596654775
SIGLEC6,0.0244961405377,-5.14063652931895
BTBD18,-0.0417583300206,-0.565557069456223
H2AFV,-0.0666603317183,-1.6914020951692
HMOX1,-0.153405527027,0.411190113406447
TCF23,0.0678203347859,-3.91854321921737
SACS,0.0590791760956,-0.686826444619973
RNF183,0.0130790007077,-3.1705045081873595
WDR92,-0.0608914596486,0.147314621373996
TULP3,0.0314332760781,0.39984158464985897
ZNF177,-0.0631600637561,-1.9871756085756698
TRMT2A,-0.0106809245566,-0.7026444364436351
OR10R2,-0.00981646040969,-1.02459532386002
GFPT2,0.0271644848067,-1.9396826001593102
PRDM6,0.0294098045961,-2.56551126923687
ZNF280C,-0.0174400572319,5.584568586157481
DYRK2,-0.0909567468193,1.97285870683259
LRRC72,0.109715634408,-1.03099099196244
MUC6,-0.0848126525023,-0.0803480614333058
TP73,0.0778833742663,-2.502625320321
TAS2R38,-0.0450804297846,0.043863032585522
PLXNC1,-0.0130355955765,-3.2129888296946003
KIRREL3,-0.00371320795369,-1.46387393834481
ASCC1,0.00461006164067,-1.4450879771484098
HABP4,-0.0240077763135,-2.08059744899726
ARL6IP5,0.0671148703525,-0.216189649802881
RRAGD,0.0322819021236,-0.142610924517381
C7orf63,-0.0248184403916,-4.138662005636419
DMRT3,-0.033881585463,-1.2359075438641598
SPINK4,-0.0535436001465,-0.9787096403577529
AOAH,0.031704735963,-2.03916649998381
EHMT1,-0.0352725930882,-2.7374374475004397
EXOSC5,0.0778363056143,-1.7041418673151
AP5Z1,0.020129787579,0.7134718767612791
FOXP4,-0.0288252731069,-1.21984758329994
PSMB2,-0.073458735377,-3.53570923654136
MCF2,0.121560922254,-1.20794261978422
KCNB1,-0.00234354796254,1.03743349148214
SESTD1,-0.0662901050186,-1.4605113015202098
VPS41,0.183307263595,2.14144512669307
MAP3K15,0.0108750189992,-1.2938020291859
EFNB1,-0.0965017933382,-1.4277609484984999
PLCD3,-0.00714300320491,-3.92082326069033
SCN9A,0.0372267530798,1.12773019087785
IDH3G,0.0481488124392,-0.976634415910235
UNC45B,0.00249693388722,-0.0880585102124339
IFNA7,-0.00489041385986,-0.978495214113225
B3GALTL,0.0304101105655,-2.73731526848238
PNPLA1,-0.0833359049451,-0.033185785158492
FOXE3,0.00507469581818,0.307535053109996
HIST1H2BA,0.0249414662818,-0.940521320193193
SKAP2,-0.128674090497,-2.25948175163052
ITPRIPL1,-0.0882270824799,-0.796971767279357
OAS3,-0.039037235012,-1.99305016493092
NADK,-0.0315615441819,-1.08164855379602
PREX2,0.0503779368315,2.8059669595329497
ROR1,0.0688709900148,-0.24306869177983603
ZNF813,-0.0173495096621,-2.97895557441211
CHRNE,0.00716851623875,-0.990008305887437
ELP3,0.346771079929,0.551212846756611
CCDC74A,0.141246260148,-4.11611806087216
ESPN,-0.0145759337169,0.0577352071670778
KRI1,0.0297921647697,-1.93040263271784
C7orf60,-0.0500054232556,-4.31526063070036
FAM92A1,-0.026347754737,-1.6094258332951399
ABCA10,0.0101469551716,2.19929556603596
RORA,-0.0743793902965,-0.00161747401627502
RAB3C,0.00811871170112,0.592613173313161
GDF3,-0.0593306325763,-1.9690832769674
C11orf94,-0.0677703998229,0.0688753160233273
NFKBIL1,-0.00266031010516,-3.16154522953386
SPEM1,-0.00427166764033,0.0592700526509011
RNASE12,0.138527351741,-1.57711496481754
RPL6,-0.117771828484,0.9243749012106529
ZNF391,0.0667777143341,0.0363066424092226
FEM1B,-0.0810396714467,-0.8953647975586569
ZNF446,-0.0073266835558,1.32831642205422
STK35,0.0183229997207,-1.7193321846482599
FAM122C,-0.101995847364,-2.6535868955566
ID3,0.0253115257494,-0.8546135205401421
GLIPR1L2,-0.0435077156318,-1.52842477235818
IFI16,-0.0104467397919,-4.1080210180810806
C8orf76,-0.109947732694,0.27646631177357
ARHGAP9,-0.0922874410774,-1.1628048900983
USP14,0.0130812098019,1.9078543915663
ESAM,-0.130253734908,-1.5995769298123703
NCEH1,-0.0122813311256,-2.72919438781349
ACSM5,0.0682782064245,0.43972835178831704
ZNF582,-0.00625669634868,-4.26156759396228
DPT,-0.0527197659266,0.775422802049889
DEFB1,-0.0466488436956,-3.5219906451879304
RNGTT,-0.0302192571184,-1.9638525863562801
ZNF250,0.0229254943447,0.407184294254465
TLR10,0.0147984073384,-3.33346542894261
FGL1,0.0180663350757,-1.72964947665288
ARAP1,-0.0501672596772,0.887221664901928
KCNK18,0.0392564562963,-1.67177078611738
KCTD16,0.100203914578,2.3242554366004704
LARP1B,-0.0647568334401,-0.0511884091044483
RLTPR,0.0185334427332,-0.35688579093288203
SSR4,0.0480735746543,-1.73939749314441
TTC6,-0.0434818424554,0.243469327704072
GALNT10,-0.00322761437246,-2.73859524667418
ZC3H14,0.0641745188947,-3.27536457911211
KIAA1244,-0.101743104823,-2.9424194788176696
ZC3HAV1,0.034096163615,-0.8436908040501221
ALYREF,-0.0812771399491,-1.91675696513542
MYF6,-0.0860091177379,-2.01920170792737
ZNF644,-0.120011353076,-2.84681682417681
PDE10A,0.00515437500169,-0.286814631628553
SH2D2A,-0.0936327941323,-2.9105576457045
DNAJB9,0.04089227468,-4.00150475465978
TSHZ3,0.0236257639291,-1.4423527827322502
EEF1D,0.0629695411056,-2.0880737268228997
SOX4,-0.0546918281243,0.0977642392891393
ADCY3,0.0163394662455,2.21720732539135
TAX1BP3,-0.0670062926251,-1.29519581730835
CNOT2,-0.13179298772,0.936274882674522
CCND1,0.0961843733372,-2.66140825611255
ATPAF2,0.0026780146868,-0.496904304723709
BHLHE23,-0.0208764917352,-0.979656292664511
PLEKHA4,0.014588346642,-0.724494603709541
FAM136A,0.0755520968927,-1.0669441313644998
OR2A4,0.0811409583737,-1.68491991806438
DSC1,-0.00780782247395,1.84612623970882
CDV3,-0.0769293226646,0.661607509825019
PRPS2,-0.0252758067554,-2.05397217455391
TXNIP,-0.0422396427053,-4.08240205258722
DGKE,-0.0194215225082,3.8730940654412698
PPP2CA,-0.00955060133118,-1.1447646265317701
ZFP57,-0.00103811305325,-2.83167082670038
RC3H2,0.00980011899393,-3.0523931570964504
C1orf105,-0.0609811832723,-2.72227079097538
APC,-0.0373584423476,-2.4467720263809
PIK3CB,0.0351428115913,-2.32336364358102
COL4A6,-0.0315386274801,-4.38209860257554
MS4A8,0.046113130172,-2.3206416481954704
TFCP2,-0.0471855483575,-0.354615552305087
ZC3HC1,0.0112500791026,0.156305650729109
PCBP3,-0.00167903692895,-0.827317717064195
BIN3,0.0739295246443,-3.1535078481048298
MLX,-0.0214784404942,-2.2352572142462597
JAK2,0.053592871245,3.37659606020634
MSTO1,-0.0602440945671,-1.2510284485017
OXA1L,0.0735129072006,-0.516706415864054
LOC388813,-0.0125881949329,-1.6445221863745298
PAM,0.0499640960663,-0.6914579052844539
RASA1,-0.0793137921344,-1.6443249068693502
ST8SIA5,-0.136573500142,-1.6150721857709
OSTM1,-0.0772461562331,1.55381281130438
TMEM11,-0.0607800850362,3.02852116705673
STARD7,0.0472847761192,1.32612329986982
CCDC11,-0.0292086901037,-0.8114881033063429
MAD2L2,-0.074151877686,1.5054983618078401
MYOT,0.024830252289,2.0998571460439597
OGG1,0.0482330875807,-0.625552932797454
TOB2,0.0149164682988,-0.37222377527865
RAPGEF4,-0.0792543668706,-0.462021529080648
AQP3,-0.0950604791971,-2.3958464468669702
SCARA3,-0.0887676297987,-0.996884922211046
MFAP3L,-0.0183062055115,-1.89430342017674
UPK3A,0.0385791268265,-2.05742773814631
ZNF579,0.00386131518792,-0.107421529194451
TMEM181,0.0312794656501,-1.91472054726318
TNFRSF10B,0.0505349888428,0.6529641044658879
ZEB2,-0.158210941243,-2.68391036001335
ZNF511,0.0148163388901,-1.6756077500600999
FAM98A,0.0696685625578,-1.61168369151855
HOOK2,-0.120719701779,-0.127290811508744
BTN3A1,-0.0427133693449,-0.228950715940167
LCOR,0.0966721448941,-0.239474045792548
C1orf177,-0.0834550992479,-1.45253848153496
BNIP2,-0.0040521778104,-1.25557820649494
TRIM27,0.0450575987714,-1.1228140758337601
RAB31,-0.0304810073431,-0.982927634660452
NEK9,0.0186623909461,-0.419216189601414
VSX1,-0.000435972413874,2.107858356502
ZNF217,-0.0766258297078,-1.32500615859716
GRIP1,0.040243679074,0.369187173528724
IFITM2,0.0568698042656,0.22162109793091397
RPS2,-0.0481379987017,-2.06383586524699
SMG8,-0.0152684923475,-1.78871481620452
C1orf173,-0.0749140927878,-0.7220284247973471
KRTAP4-7,-0.0994271712358,-1.69274986177387
MID2,0.0214699609973,-2.53465348062807
CALCOCO1,-0.00409319650832,6.49541912833958
PSRC1,-0.0438343967267,-1.9349768396965
GBGT1,0.0495499632401,-0.37368625516900605
THAP5,-0.0519584044812,-2.4077244102510296
PHF5A,0.174030424009,-2.4487462156724797
SERPINB11,-0.172168737674,-1.39928304467464
CHD7,-0.00789821910412,-0.28682129435450104
NOM1,0.00853466781311,-3.0714902948552902
TAB1,0.0701902419347,0.7175638104593649
CC2D1B,0.0361736601375,-1.13430591182809
ADAMTS19,-0.0401704398758,-1.1472013497987301
MYL3,0.0792740249658,1.7017985863075
ADAMTS7,0.0829300986643,-1.3522909794602098
TSNARE1,-0.0182110421995,-3.0357758460358797
ZUFSP,0.0482060289367,-0.7853977441431349
PTPN2,0.0580504114022,-0.444854278072238
ZNF134,-0.01384960825,3.9580782155725402
FGFR4,0.0957038810075,-1.8804917296744699
TASP1,0.055240082607,-1.90765201681868
PRICKLE3,0.135568293662,-0.14140736266112303
ZSCAN5A,-0.0205787565004,0.391945370395459
RBBP6,-0.022242225013,-2.1738288403535
PDCL,0.367336707402,-1.6286924642425302
NLGN4X,0.0395054994245,-2.91961109138936
HAND2,-0.020115711115,-0.8489383284875841
WDR17,-0.109856417262,-2.45131272056516
NME3,0.0236246406672,-0.902644130780584
AGA,0.0214516868501,-1.8983329257897499
SHANK3,0.0890152785092,0.251247145694886
TET3,-0.0148398289608,-0.8870954094118371
WNT7B,-0.116613837867,-0.0381526734149171
ACTA1,-0.00908209180173,-4.21797922281443
OR52I2,0.0154231613302,-0.560084201010036
EEF1E1,0.401451313951,-1.81083037552353
CST9L,-0.0597269939276,-2.22162158071251
LIMD2,0.0759439245558,-0.382415462164916
CPPED1,-0.0340988088947,-2.7043435570522796
EPHA3,-0.0605980409654,-0.6868264446199721
GATAD2B,0.0424596252301,-4.35243974574753
IL34,0.0181978325839,-0.871820232946755
REST,0.0921370089638,-1.1922535698931298
TUBA8,-0.132905199578,-3.04090305414992
YARS2,0.263712602313,-2.1759567401381
ACSS1,0.00993952253639,-1.9877902577889601
MYEF2,0.0153787776032,-3.38996804478267
KMT2D,0.101898236033,1.56254329633748
C1orf229,0.0121582687895,-3.14563379847026
ZNF714,-0.0977298476214,0.170913673117415
HIST1H1T,0.00344929676832,-1.8285373719869797
IL10RA,0.00927834918572,-2.84645342491449
LRRC47,0.0309957658425,-1.38795420303294
ZNF565,0.0115919451075,-1.1457836818641398
TGIF2,0.0917809171196,-1.1216116038716202
EED,0.0351016228907,-2.19281276545301
ABLIM1,-0.0426959802202,-0.0107471181985212
PDE11A,-0.0690177303915,-1.42063745276544
ACSF3,0.114454665903,-1.27876520681367
LYRM1,0.000855263831794,-0.570558831350658
DMPK,-0.0277620754872,-2.44162331212128
EPB42,-0.059308695836,-1.13049207904657
CLCN4,0.034057311558,-2.03491441906434
NUAK1,0.0191610597021,-0.650767779053288
KATNAL2,-0.15125011244,-2.41861800769431
SRD5A1,-0.00877675580644,-1.78871481620452
TDRD15,0.0999236810141,-1.5880228323035
HIST1H2BD,-0.0519375274395,-3.3347928877971804
UROD,0.00782718981563,4.07553522671722
PELI2,-0.0179419878833,0.5554184093381229
KCNT1,0.0551360973801,-1.9507467358201998
NOTCH2NL,0.0524144563893,-3.45997333818237
DNMT3L,-0.083149973421,-1.8211844877705698
FBXO27,-2.11358444882e-05,-2.73939102223807
GREM2,0.0447164105977,0.0398776770312327
NUMB,0.102463426155,-0.582883565238574
RBMS3,0.0596928957633,-3.02773846460684
FERMT3,0.0133184256886,0.34826093003261605
SLC4A2,-0.0358336895627,-1.17924818037561
MYEOV,0.0148637735184,-1.29358757057269
HTR3E,0.013885140211,-2.05867550601033
MOB1A,0.159823307427,-1.90921886595642
CARD10,-0.0114450535927,-0.294752405234237
FAM153B,0.0471169668125,-0.911940429711391
ALG14,-0.000400277630786,-0.22317164910092702
CACHD1,0.0489949187087,-3.4324837978076403
APOA2,-0.0808553121766,-2.11028314231776
SCN4B,-0.0150446956496,-3.27045187819197
SYNE2,-0.0974516854763,-0.524662579234685
CSNK2A2,-0.108628643963,-2.8524150086024
AHCY,-0.00744515818815,-0.979712605190703
ENO2,-0.0271971636164,0.6702120045422889
RARS,0.180996703762,-2.30145209256098
EZR,-0.114054628278,-2.49533595751291
URB1,0.0281602361355,-0.569859816899728
BACE1,0.0281835511726,-4.880069071402731
KMT2B,-0.0980132457373,-2.92912555638874
ARSH,-0.0411944425734,-3.42777977031653
SLTM,0.014142146437,-2.83399997411267
SLC19A2,-0.0203652788107,-3.2343370981607698
YIF1B,0.0711506093256,0.46886360634319296
C9orf89,0.135442462699,-1.2322108420323001
ZNF774,0.0738856756132,-1.3157253233538
LEMD3,-0.00588831799555,-0.9125051929181641
AGO3,-0.0559972065981,-0.365381957340205
TRIP13,0.0583506049273,1.3775918545664299
UGP2,0.0100576400322,-0.602722180193328
CYP7A1,0.00211516964726,-3.2763645958903598
FCRL4,0.00963324727199,-1.15180363121192
CST4,-0.0313344821216,-2.67951957081504
PGS1,-0.0881868600517,-2.36722493087851
SFXN1,0.0225177519708,0.268879803722019
FAM129C,0.0171651542187,-1.9967145925614198
ELMSAN1,-0.0700552433877,-1.2496287652737499
FAM210B,-0.0229863095477,-2.22443722455359
NLRP5,0.00860157021439,6.152888613447041
NOL9,-0.063955463783,-2.19891165837105
ZMYM5,-0.0452753326935,-1.8029158644445198
C2orf42,0.0593564774792,-0.259972092411212
POTED,0.0294103358194,-1.93052649365558
TSGA13,-0.0449636944628,-1.74271692416414
RALB,-0.0129579106093,0.9205922670389721
LACTB,0.0119687497537,-2.23336199351388
MST4,-0.0327490301328,-0.733260571733479
NAA40,0.0893994245428,0.643542929813138
DNAAF1,0.0613563648429,-0.7475059774291
FEN1,0.220285479123,6.9441050654302
C4orf22,-0.0367895085608,-3.78699957470425
SOX12,0.0105098802363,-2.8454462164136403
TNMD,-0.0656145579093,-1.17145726795782
AEN,-0.0198864050626,-2.75985921324665
CDC37,-0.0201366328243,0.0609404148675705
OXCT1,0.0707496799968,0.0197245955020161
AKAP14,0.0225728992006,-0.918922860814028
RTKN2,-0.00510663657764,1.7924143753921002
ATP12A,0.010051704578,-1.4325621802376398
C12orf39,0.0915249740331,-0.13565699011145402
VPRBP,0.0584748618106,-0.6887757044325531
SNAPC1,0.00901969784808,-0.302991462717141
ATP13A2,-0.0104511349992,0.740427163617131
BIRC2,-0.134442455726,-3.3347928877971804
PNISR,-0.321662289808,-0.45425567066936107
CD28,-0.0542039113743,-0.5900355520651059
PHF10,0.116030527861,-2.9134057891278498
CEND1,-0.0574489658643,-2.87331340567909
SHROOM1,0.0733058372014,-1.97477411706184
ZNF148,0.00246246863844,-1.1812170414293401
HSPA5,0.0205901502954,-0.42775616587209203
BET1L,0.08602069766,-3.70017814160287
FGF18,0.0360089862516,-0.139804276749388
WAS,-0.147855225976,-3.71441512352588
CHD5,-0.0645685795714,-0.43991913828849005
SYT14,0.00440616137295,-1.85324346904951
LPHN2,0.130646911972,-0.301370568933155
NPAS2,0.027546465734,1.08291779391997
MADD,0.00599750304353,-0.164772495251788
KANSL1L,-0.0545883343754,0.902141908297243
MYO5C,-0.0753875810639,-1.32838086761839
ARHGAP11A,0.0358841054349,-1.1898544048268
LYPD6,-0.0383831419359,-1.13597702239197
AGBL1,-0.065680201705,-1.46748716877353
NUP205,0.0799358335521,-1.93040263271784
PXDN,0.0875215047014,-1.13792138235727
MRPS16,-0.0286110471465,-0.26251672942406895
JAKMIP1,-0.0500869851143,-1.73939749314441
NFATC2IP,-0.0218895454782,-3.5292699664211296
SYT13,0.00742720078079,-1.74673284379861
FOXRED1,0.0163998564199,-2.9134057891278498
ZNF529,0.062329682194,-2.45152353302241
CNST,-0.0812314094371,-0.725377416121523
C11orf45,-0.0191536374949,-3.34018722677562
ZNF451,0.00377454374748,-4.013615805492431
TTBK1,-0.0251406912001,-0.491110019523661
CHEK2,-0.01535938317,-3.06861606426236
PCDHB14,-0.0694646735355,0.294585824706773
PRPSAP2,-0.0683938485384,0.322430637064565
HNRNPH1,-0.017556188382,-0.953661608238865
CYP2C19,0.104069559039,-3.4985301214941797
DPEP3,0.0293557559021,-2.70604887113361
PECR,0.0507970305103,-3.0398495154395095
PTCRA,-0.00605604848305,-2.38217958298724
PRMT10,0.0303302601473,-0.817211106619442
HTATSF1,0.0116846613553,-2.4224549716370096
MAP2,-0.115676330131,-1.28111529879207
NF1,-0.140807217843,-2.88733391082596
TRIO,0.0657522925935,-0.324770712370415
KNSTRN,0.0100553762066,0.055151077849839004
NIP7,0.00192841934585,0.7276175971836499
NPEPPS,-0.106504839958,-1.09186042004998
P2RX4,0.0346566910003,0.496161091780646
MLN,0.0523625490294,1.47164136084834
FAM72B,-0.0820638696126,-2.09967486550077
NRL,0.0518492443896,-1.4588851360569701
CD274,0.0758288357915,-1.4307253007200602
NXPH2,0.0526256404726,0.42389408203645296
CCDC82,0.0289710345515,0.0846622894429857
SLC22A4,-0.130061997696,0.0339090089458409
PRKAR1B,0.0762614925507,-1.85180866495549
ARL5C,-0.00160435833324,-2.19281276545301
FADS2,-0.0560697968609,-3.4563187357209597
DZIP1,0.0396550387767,0.42444321647885397
BCL2L12,0.0744840376294,-2.8567708478164904
AQP2,0.0399690683935,-0.7850518714013609
LOC149373,0.0582748969608,-0.6199476307806171
MAPK1IP1L,0.0517613004328,-0.222742817000506
OSBPL3,0.078160475435,-3.5153651334390004
TP53AIP1,0.0737242310274,-1.69104058812662
HDAC1,0.0327953729279,-1.5486606687128701
MPHOSPH8,-0.0290203619549,-0.107302833493705
KIAA0754,0.00257040115672,-2.61935608163615
SCARB2,0.0628276226972,-0.545184189696066
ZKSCAN2,-0.00623879608778,0.0159323360325381
RABGAP1,0.10476884242,0.891199968810405
PSMC2,-0.0284618157527,-2.25092319064266
AP5M1,-0.0535508432574,-0.662317450508437
DKKL1,-0.0517946953365,-0.946068915836761
IRF5,-0.00162230435708,-0.319281535031458
TMC6,-0.0818861937414,-0.43334645026003005
C7orf50,-0.0186738607397,-2.65053321493923
ZW10,0.0241482356549,0.6077128599767211
TRAPPC13,-0.0818208438398,-1.5795504976351598
ZNF25,-0.132669231693,-2.28224116222703
COQ10A,0.0512643534813,0.898915385823106
FAM120A,0.0727912338456,-1.84416903471546
HINT1,0.00904840651476,-0.9447095846068839
CIAO1,-0.024741372483,-2.5465300560109196
MLXIP,0.00399366777324,-0.025009236201087994
TMEM120A,0.0284675461697,-0.44031538560410405
ZNF609,-0.00838962252162,-0.333966776900634
SUMF2,-0.114935236327,-0.34668441086869106
FXYD2,-0.0861560057579,-0.278872524651842
C8orf31,0.0217601622563,-0.988543448382921
PM20D2,0.0846120270927,-0.540224226559462
HSPBAP1,0.112985233821,-3.37928066667539
MND1,0.0963339137529,-0.0724296902750011
TOMM7,-0.0661623478003,-0.318343647536869
CKM,0.0301167718907,-1.7965281995828102
AANAT,-0.118542138606,-2.39264672423318
ATP6V0B,-0.0212716001905,0.175886574925799
PLEKHO1,-0.0187142554506,-2.94789753066545
MYBPC2,-0.0873325143095,-2.23656459570146
WNT2,-0.038711454075,0.661725388712185
BSPH1,0.0629120817633,0.41157969278526096
NAT14,-0.00191209575165,-2.5702769261580296
ZNF721,-0.0352810113979,0.799870353845788
SLC4A1,-0.119972415562,1.08410744882993
TRIM35,-0.0660443494125,-2.2432945956753
ECI2,-0.0164889794055,-1.57115996435442
BCAS3,0.0452974766595,-2.76312849020977
PPT1,0.107924900797,-1.9724104882679498
PCDHAC2,-0.0252686028506,-4.27116972070836
CUX2,0.0291376742692,0.12081321298212501
GTF2I,0.0184100333104,-2.8744534477957404
THPO,-0.0131791617443,1.1835811615832401
SRSF7,-0.0873563846842,-0.562663046396732
TMEM119,0.0938155364592,-3.63302195757668
TMEM19,0.0577029077857,-0.368915034425923
MTMR3,-0.0141812150031,-1.9069854465312701
YTHDF2,0.208169755474,-1.2548432461686598
LYPD2,-0.134392646301,0.20361491072823398
RFX8,0.0913853023543,-0.47626538366878396
