GO	[-5.84 -0.59]	[-0.59 -0.30]	[-0.30 -0.15]	[-0.15 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.13]	[0.13 0.28]	[0.28 0.55]	[0.55 1.07]	[1.07 8.49]
GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP	1.871	-1.112	0.263	-0.574	-1.951	-0.342	-1.354	-2.316	1.636	-0.725	5.881
GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_3H_DN GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_3H_DN	2.064	-1.146	-1.392	-3.810	-0.597	0.992	-1.392	-1.392	0.992	1.586	2.901
GSE19198_1H_VS_6H_IL21_TREATED_TCELL_UP GSE19198_1H_VS_6H_IL21_TREATED_TCELL_UP	1.271	-0.728	-3.375	-2.411	0.594	2.228	-0.913	-1.680	-0.335	0.897	3.123
GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	2.769	-0.929	-0.584	-1.702	0.721	2.769	-1.406	-2.888	-1.149	0.262	2.199
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_4H_ACT_CD4_TCELL_DN GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_4H_ACT_CD4_TCELL_DN	1.770	-1.637	-0.882	-0.700	-1.096	1.316	-4.594	0.491	-0.421	1.316	2.582
GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_DN GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_DN	2.093	-0.739	-1.974	-0.739	-0.264	-0.739	-1.974	-1.373	1.010	0.341	5.415
GSE37605_FOXP3_FUSION_GFP_VS_IRES_GFP_TREG_C57BL6_DN GSE37605_FOXP3_FUSION_GFP_VS_IRES_GFP_TREG_C57BL6_DN	-1.173	-0.446	-0.942	-2.126	-2.126	-1.173	1.534	-0.336	0.604	2.604	3.590
GSE22886_IL2_VS_IL15_STIM_NKCELL_UP GSE22886_IL2_VS_IL15_STIM_NKCELL_UP	-0.301	0.301	-2.191	-1.528	0.782	2.556	-2.597	-1.837	0.396	1.322	2.280
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN	3.611	-1.354	-0.447	-2.732	0.707	0.571	-1.112	-0.903	-1.354	0.453	2.975
GSE27786_NKCELL_VS_ERYTHROBLAST_DN GSE27786_NKCELL_VS_ERYTHROBLAST_DN	2.093	1.194	-0.739	-1.129	-0.351	-1.373	-0.457	-3.235	-0.739	0.442	4.268
GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_DN GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_DN	0.463	1.047	-0.712	-3.177	-0.437	0.721	-1.335	-1.928	0.463	0.271	5.124
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP	0.609	-0.685	-0.685	-3.118	0.485	2.214	-1.882	-1.297	-0.417	1.085	3.088
GSE6090_UNSTIM_VS_DC_SIGN_STIM_DC_DN GSE6090_UNSTIM_VS_DC_SIGN_STIM_DC_DN	0.944	-0.667	-2.172	-1.756	0.457	0.597	-0.868	-0.667	-1.406	1.898	3.940
GSE9988_LPS_VS_LOW_LPS_MONOCYTE_DN GSE9988_LPS_VS_LOW_LPS_MONOCYTE_DN	1.963	-0.442	-0.572	-1.386	-0.442	-0.913	-1.132	-0.913	-0.913	2.806	2.512
GSE43863_NAIVE_VS_TFH_CD4_EFF_TCELL_D6_LCMV_DN GSE43863_NAIVE_VS_TFH_CD4_EFF_TCELL_D6_LCMV_DN	0.980	-0.495	-0.495	-0.379	-0.495	0.531	-2.142	-2.142	-0.799	2.073	2.930
GSE40274_FOXP3_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP GSE40274_FOXP3_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	-0.265	-0.512	-1.486	-0.373	0.611	2.971	-1.167	-1.167	-0.903	-0.265	2.624
