GO	[-5.84 -0.55]	[-0.55 -0.29]	[-0.29 -0.15]	[-0.15 -0.05]	[-0.05 0.00]	[0.00 0.02]	[0.02 0.13]	[0.13 0.28]	[0.28 0.54]	[0.54 1.06]	[1.06 8.49]
GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN	1.329	0.338	-2.483	-0.839	0.452	0.586	-0.839	-0.839	-1.067	0.586	3.030
GSE360_DC_VS_MAC_T_GONDII_DN GSE360_DC_VS_MAC_T_GONDII_DN	0.568	-0.352	-0.945	-1.168	-2.069	-0.945	-0.756	0.447	0.864	1.439	3.032
GSE10325_BCELL_VS_MYELOID_UP GSE10325_BCELL_VS_MYELOID_UP	-0.354	0.452	-0.607	-0.468	-2.606	-2.178	0.578	-0.262	0.452	1.721	2.236
GSE22935_WT_VS_MYD88_KO_MACROPHAGE_48H_MBOVIS_BCG_STIM_UP GSE22935_WT_VS_MYD88_KO_MACROPHAGE_48H_MBOVIS_BCG_STIM_UP	0.286	0.485	-1.569	-0.417	0.485	-2.242	-0.539	-0.417	-0.539	0.911	4.081
GSE7568_CTRL_VS_3H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_UP GSE7568_CTRL_VS_3H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_UP	1.277	-0.727	-2.284	-1.857	0.301	0.693	0.541	-0.727	-0.553	0.541	2.656
GSE19198_CTRL_VS_IL21_TREATED_TCELL_1H_UP GSE19198_CTRL_VS_IL21_TREATED_TCELL_1H_UP	0.602	-0.607	-0.346	-1.240	-0.782	-0.463	-0.992	0.469	-0.782	0.469	5.272
GSE8835_CD4_VS_CD8_TCELL_DN GSE8835_CD4_VS_CD8_TCELL_DN	1.167	-0.799	-1.487	-1.222	-0.379	0.982	-1.222	-0.633	0.532	-0.285	3.564
GSE40274_CTRL_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP GSE40274_CTRL_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	0.506	-0.568	-0.736	-0.568	-0.939	-1.803	-1.467	0.806	1.187	0.646	3.112
GSE11818_WT_VS_DICER_KO_TREG_UP GSE11818_WT_VS_DICER_KO_TREG_UP	0.523	-0.320	-1.015	-0.783	-1.015	2.071	-1.295	-0.783	0.283	-0.320	3.412
GSE12845_PRE_GC_VS_DARKZONE_GC_TONSIL_BCELL_UP GSE12845_PRE_GC_VS_DARKZONE_GC_TONSIL_BCELL_UP	-0.620	-0.790	0.565	-0.363	-1.508	-2.634	0.565	-0.479	1.244	1.047	2.204
GSE22886_NAIVE_BCELL_VS_MONOCYTE_UP GSE22886_NAIVE_BCELL_VS_MONOCYTE_UP	1.087	-0.345	-1.192	-1.192	-0.761	-0.345	-1.192	-0.761	0.261	2.572	2.270
GSE22935_WT_VS_MYD88_KO_MACROPHAGE_DN GSE22935_WT_VS_MYD88_KO_MACROPHAGE_DN	0.637	-0.659	-0.301	0.301	0.396	-1.027	-2.598	0.396	-1.027	0.783	3.479
GSE22886_NAIVE_CD8_TCELL_VS_MONOCYTE_UP GSE22886_NAIVE_CD8_TCELL_VS_MONOCYTE_UP	1.000	0.678	-0.483	-0.784	-0.978	-1.204	-1.770	0.678	-0.483	0.326	3.607
