GO	[-5.84 -0.55]	[-0.55 -0.29]	[-0.29 -0.15]	[-0.15 -0.05]	[-0.05 0.00]	[0.00 0.02]	[0.02 0.13]	[0.13 0.28]	[0.28 0.54]	[0.54 1.06]	[1.06 8.49]
GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_6H_IFNA_STIM_UP GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_6H_IFNA_STIM_UP	2.017	-0.659	-0.398	-3.062	-1.837	0.508	-1.027	-0.301	0.508	2.281	0.940
GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_DN GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_MEMORY_BCELL_DAY40_DN	2.156	-0.711	-0.711	-1.929	-1.095	-1.095	-1.095	-0.334	1.442	2.712	0.717
GSE41176_WT_VS_TAK1_KO_UNSTIM_BCELL_DN GSE41176_WT_VS_TAK1_KO_UNSTIM_BCELL_DN	2.168	0.568	-0.756	-2.917	2.168	0.864	-0.945	-1.725	-0.596	-0.263	0.564
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_DN GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_DN	3.333	-1.714	-0.557	-0.717	-0.318	0.382	-2.076	-0.717	0.959	-0.557	2.090
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_DP_THYMOCYTES_UP GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_DP_THYMOCYTES_UP	2.017	-0.659	-1.528	-1.528	-0.828	-2.192	0.508	0.396	2.561	0.783	0.504
GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_DN GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_DN	2.249	0.293	-1.044	-1.860	-1.860	0.928	-1.278	0.387	-0.672	1.302	1.505
GSE19923_E2A_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN GSE19923_E2A_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN	4.070	-0.992	-1.240	-1.533	0.755	1.564	-1.240	-0.346	-0.607	0.355	0.258
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_40H_TSST_ACT_UP GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_40H_TSST_ACT_UP	2.150	-0.382	-1.268	-1.268	0.677	0.420	-1.268	-2.690	1.201	0.540	1.194
GSE27786_LSK_VS_ERYTHROBLAST_DN GSE27786_LSK_VS_ERYTHROBLAST_DN	2.701	-0.961	-1.446	-0.961	0.437	1.208	0.437	-2.491	0.334	1.415	-0.613
GSE21927_HEALTHY_VS_TUMOROUS_BALBC_MOUSE_MONOCYTE_DN GSE21927_HEALTHY_VS_TUMOROUS_BALBC_MOUSE_MONOCYTE_DN	2.239	1.204	-1.934	-1.255	0.645	0.810	-1.934	-0.446	-0.993	-0.329	1.198
GSE30083_SP1_VS_SP2_THYMOCYTE_DN GSE30083_SP1_VS_SP2_THYMOCYTE_DN	2.281	-0.398	-1.259	-2.192	-0.659	-0.516	-1.259	-0.398	1.126	0.946	1.760
GSE41867_NAIVE_VS_DAY15_LCMV_CONE13_EFFECTOR_CD8_TCELL_UP GSE41867_NAIVE_VS_DAY15_LCMV_CONE13_EFFECTOR_CD8_TCELL_UP	2.750	0.463	-0.635	-1.048	0.463	1.355	-1.048	-1.048	-1.048	-1.317	1.587
GSE6259_33D1_POS_DC_VS_CD8_TCELL_UP GSE6259_33D1_POS_DC_VS_CD8_TCELL_UP	2.050	-0.938	-0.938	-1.857	2.349	0.410	-1.193	-0.553	-0.553	1.277	0.299
GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_FUSION_GFP_UP GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_FUSION_GFP_UP	3.345	0.341	-0.902	-1.486	-1.486	0.341	-0.902	0.612	-0.902	0.783	0.972
GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_DN GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_DN	2.459	0.894	-1.906	-1.316	-0.325	-0.427	-1.906	-0.550	0.737	0.597	1.061
GSE40685_NAIVE_CD4_TCELL_VS_FOXP3_KO_TREG_PRECURSOR_DN GSE40685_NAIVE_CD4_TCELL_VS_FOXP3_KO_TREG_PRECURSOR_DN	4.031	-0.660	-1.901	-0.293	-0.513	-0.835	-0.835	-0.660	0.663	0.989	0.523
GSE41867_DAY6_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP GSE41867_DAY6_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	2.536	-0.975	-0.975	-2.178	-0.975	1.067	-0.775	-0.354	0.722	0.578	1.060
