	logFC	SE	t.value	p.value
C12orf10_+_53693544.23-P1P2	-3.60195085037732	1.67449973558419	-2.1510608654236	0.164412076611676
C12orf23_+_107349725.23-P1P2	-0.0514320010192484	1.68459247054998	-0.0305308268429201	0.978416474388656
C12orf23_+_107349734.23-P1P2	-0.838470377017426	1.0665684506379	-0.78613836413026	0.514137872480659
C12orf39_+_21680488.23-P2	-3.47966899805295	1.45405454799875	-2.39308009650814	0.139092502450008
C12orf43_-_121453838.23-P1P2	-0.642892045622513	0.526577279673772	-1.22088831105816	0.346526669912741
C12orf49_+_117175586.23-P1P2	0.928247006732079	1.13022889196813	0.821291167947114	0.497802791951924
C12orf54_-_48876323.23-P1P2	0.618383047291164	0.599883950579257	1.03083779236641	0.410962003455136
C12orf55_-_96883390.23-P1P2	1.10953204642443	0.958120395686216	1.15802987956412	0.366452225810042
C12orf57_-_7053226.23-P1P2	-0.0314995523054924	0.469142683190104	-0.0671427977759344	0.952576290661078
C12orf57_+_7053569.23-P1P2	-2.90780386754238	2.22418428844779	-1.307357435553	0.321179133521062
C12orf61_-_62997023.23-P1P2	0.885802557938822	0.279704962596693	3.16691756097321	0.0869062422954411
C12orf65_-_123718064.23-P1P2	0.512107250830103	0.913061276718946	0.560868436640246	0.631340422331619
C12orf66_-_64615659.23-P1P2	-1.1496249615059	1.81287184790744	-0.63414574109741	0.590843129350592
C12orf80_+_52604479.23-P1P2	-2.10472399133565	0.605126638689457	-3.47815458247537	0.0736461415727985
C13orf45_-_76445221.23-P1P2	-0.33067714569923	0.901269363688658	-0.366901571297016	0.748875194216935
C13orf45_+_76444772.23-P1P2	0.583123432880336	0.774731097516802	0.752678490316686	0.530174306710875
C14orf177_+_99178028.23-ENST00000325812.2	0.317050796063855	1.87877688305471	0.168753830709456	0.881513599939557
C14orf178_-_78227311.23-P1P2	-0.967297927115331	1.96482758494395	-0.492306772628562	0.671237280297479
C15orf32_+_93015129.23-P1P2	-2.72266973716497	3.05511685076808	-0.891183503007577	0.466864293853125
C15orf40_-_83680139.23-P1P2	-0.932130145185017	1.03867479840383	-0.897422510508055	0.464200746253029
C15orf48_+_45722849.23-P1P2	-0.0514320010192488	1.49469500015685	-0.0344096963018219	0.975675869449132
C15orf53_-_38988832.23-P1P2	0.582308154413245	0.65428072637612	0.889997413860086	0.467372459886009
C15orf57_-_40856980.23-P1P2	-2.03493779504229	2.19514920239846	-0.927015709373595	0.451782597645298
C15orf57_+_40857164.23-P1P2	0.815901715724584	0.28019977563319	2.9118571343636	0.100477632078011
C15orf61_+_67813731.23-P1P2	-2.25728743225437	1.2551041069838	-1.79848621297158	0.213918950934179
C16orf47_-_73178094.23-ENST00000358463.2	0.331417566688208	0.255290008160186	1.29820030590565	0.32375531088592
C16orf58_-_31519666.23-P1P2	-1.69913025708837	0.521928012652234	-3.25548776057076	0.0828047267130286
C16orf62_-_19567090.23-P1P2	-4.81353960233631	1.51071896861164	-3.18625747233451	0.085986190682791
C16orf78_-_49407789.23-P1P2	0.0456411316866586	0.7666014012567	0.0595369792069757	0.957938255331496
C16orf91_+_1470333.23-P1P2	-0.0807563999316077	0.913986183717834	-0.0883562589569065	0.937644271720145
C16orf97_-_52061220.23-ENST00000566314.1	-0.443375321796096	1.4858930205925	-0.298389800376948	0.793551865599225
C17orf103_-_21156635.23-P1P2	-1.6363945017404	1.49469500015685	-1.09480161609471	0.387852467875869
C17orf105_-_41858225.23-P1P2	-0.654611303671454	0.487399163173018	-1.34307022484378	0.31136715020254
C17orf112_-_51062910.23-P1P2	0.559764209648975	0.678950550594228	0.824455049280188	0.496358189191199
C17orf112_+_51063014.23-P1P2	-1.22638383479352	1.28062917432097	-0.957641649421103	0.439301957213521
C17orf59_+_8093421.23-P1P2	-1.39368108815528	1.17071358472577	-1.19045435735824	0.356010597235646
C17orf62_+_80408570.23-P1P2	-1.48870930776366	0.215932982117553	-6.89431180528604	0.0203971806606877
C17orf70_-_79518910.23-P1P2	1.48670796905565	0.510155446770346	2.91422541593468	0.10033813648859
C17orf75_+_30669177.23-P1P2	-1.30244802455763	0.478177921045055	-2.72377282019031	0.112496848083121
C17orf85_+_3749480.23-P1P2	1.50150808601756	0.739885069797228	2.02938016633997	0.1795633525459
C17orf96_+_36831156.23-P1P2	-0.899428907574198	1.73071865707155	-0.51968522087586	0.655078329659421
C17orf97_+_260343.23-P1P2	-0.599035605415936	2.54948085862471	-0.234963758754824	0.836102249257373
C18orf21_-_33552665.23-P1P2	-2.45427793743673	1.0463494428891	-2.34556242574199	0.143616644007279
C18orf21_+_33553037.23-P1P2	0.152035504349106	0.358418942351973	0.424183787138696	0.712701999586532
C19orf10_+_4670325.23-P1P2	-1.90783377276536	0.321432632091092	-5.93540786557318	0.0272315101447431
C19orf12_+_30205733.23-P1P2	0.317050796063855	0.976198012558424	0.324781234939136	0.776171659580646
C19orf12_+_30205737.23-P1P2	-1.20927501592317	0.212388263602983	-5.69369980906134	0.0294891869262897
C19orf35_-_2282111.23-P1P2	-3.32196054818447	0.697729295747258	-4.76110229057631	0.0413949646752078
C19orf47_+_40854284.23-P1	-1.77868540981689	0.608907210612188	-2.92111076830348	0.0999341376569834
C19orf53_+_13885274.23-P1P2	1.97052624209075	0.281516727559816	6.99967728088931	0.0198057134438057
C19orf55_+_36249121.23-P1P2	-1.72468285639778	0.840098104446415	-2.05295411008487	0.176484207031002
C19orf57_+_14016762.23-P1P2	-0.854419508757316	0.228234893228721	-3.74359720667724	0.0645250751589892
C19orf59_-_7741997.23-P1P2	-1.94035138165332	1.9915276836237	-0.974302992425763	0.432668313079381
C19orf77_-_3480083.23-P1P2	-1.19961462134794	0.838055240602327	-1.43142666882645	0.288628986758525
C1GALT1C1_+_119763838.23-P1P2	-0.216867520016624	0.533450478073879	-0.406537305580201	0.723723391386873
C1orf105_+_172390355.23-ENST00000367727.4	-2.80708049473269	1.74098615174497	-1.61235084605307	0.248211004002568
C1orf109_+_38156162.23-P1	1.10953204642443	1.99657423493934	0.555717902699542	0.634271229861085
C1orf111_-_162346159.23-P1P2	-1.00550157192214	0.636554770796485	-1.57959945954691	0.254966787641137
C1orf111_-_162346527.23-P1P2	0.885802557938822	0.289746545229662	3.05716348485435	0.0924041179009893
C1orf127_-_11024243.23-P1P2	0.572653263352494	0.417960757713114	1.37011251124576	0.304180387630714
C1orf134_+_16555792.23-ENST00000375605.2	0.12271360580681	0.367009030834641	0.334361270423616	0.769914190119919
C1orf141_+_67600210.23-P1P2	-1.77523220638355	0.540149726488926	-3.28655578134397	0.0814317201137603
C1orf172_+_27286524.23-P1P2	-2.52738692215718	0.681918940619661	-3.70628643906055	0.0657048571436263
C1orf173_+_75139315.23-P1P2	-0.550720684332142	0.348430698643949	-1.58057452020009	0.254762272995929
C1orf186_-_206288073.23-P1P2	-0.0514320010192484	1.68459247054998	-0.0305308268429201	0.978416474388656
C1orf189_+_154178593.23-P1P2	0.1357657563715	3.40089038683681	0.0399206504558287	0.97178307714826
C1orf189_+_154178614.23-P1P2	-2.54605943916437	1.05426281513438	-2.41501398191667	0.137070731303095
C1orf195_-_15498094.23-P1P2	-0.730026346742922	0.457577148824055	-1.59541696655754	0.251674941915469
C1orf195_+_15498086.23-P1P2	-0.745809954157106	1.04559016920515	-0.713290901275462	0.549665669060023
C1orf198_-_231004867.23-P2	-0.0514320010192488	1.49469500015685	-0.0344096963018219	0.975675869449132
C1orf21_-_184356399.23-P1P2	-1.79159306028923	1.79147848327386	-1.00006395667961	0.422625114660114
C1orf210_-_43750779.23-P1P2	-3.1761996667961	0.384510408390178	-8.26037370508078	0.0143409962438642
C1orf210_-_43750840.23-P1P2	-1.08115151518468	0.443278587960359	-2.43898880872938	0.134907250462913
C1orf226_-_162351988.23-P2	-3.63775939811819	0.525628577221974	-6.92077934069776	0.0202461636368245
C1orf228_+_45140510.23-ENST00000458657.2,ENST00000535358.1	1.75152736005581	0.383523767120919	4.56693303052476	0.0447518733739731
C1orf229_+_247275550.23-P1P2	-2.01774885288251	0.337758382314816	-5.97394160599047	0.0268953395761455
C1orf35_-_228290602.23-P1P2	0.0792178328628769	0.453377362778007	0.174728249283292	0.87738081522032
C1orf50_-_43232988.23-P1P2	-0.117329906148927	0.211915711286854	-0.553663083479951	0.635443532565567
C1orf51_-_150255008.23-P1P2	-0.0514320010192484	1.68459247054998	-0.0305308268429201	0.978416474388656
C1orf87_-_60539385.23-P1P2	-2.29056308915186	0.965442709878361	-2.37255205898282	0.14102237761096
C1orf94_-_34632641.23-P2	-0.0514320010192488	1.49469500015685	-0.0344096963018219	0.975675869449132
C1QL2_+_119916267.23-P1P2	-0.0514320010192484	1.68459247054998	-0.0305308268429201	0.978416474388656
C1QL3_-_16563748.23-P1P2	-0.0843635983820445	0.529726399896963	-0.159258814358609	0.888094352982084
C1QTNF6_+_37584201.23-P1P2	2.14472671037013	0.776853582197357	2.76078627880391	0.10997655737695
C1QTNF9B_+_24470825.23-ENST00000382137.3	-1.43256551728378	0.592241166453479	-2.4188887879281	0.136717817430577
C1S_-_7168083.23-P1P2	-1.17820312191564	0.327133363443914	-3.60159877767294	0.0691869286375424
C2_+_31895513.23-P1	0.163663661829467	0.711216163803038	0.230118029031173	0.839394281756162
C20orf173_+_34117038.23-P1P2	-1.81682181538587	0.6996990260724	-2.59657616730465	0.121805922101069
C20orf196_-_5731140.23-P1P2	0.317050796063855	1.18130595422591	0.268390077041144	0.813547549058847
C20orf197_+_58631338.23-P1P2	-1.15025488051963	0.292339442738626	-3.93465510416274	0.0589402717475667
C20orf27_+_3748029.23-P1P2	-1.0269256119963	0.189699748802807	-5.41342631435844	0.0324707660491507
C20orf85_-_56726334.23-P1P2	-0.643644286587962	0.791348711013546	-0.813351026709316	0.501446775813253
C21orf2_-_45759185.23-P1P2	-2.04888075252926	0.526471428884076	-3.89172258952803	0.0601322706133411
C21orf33_-_45553621.23-P1P2	1.67191987182701	0.170561747412363	9.80243165417889	0.0102474669741339
C22orf26_-_46450089.23-P1P2	-0.475430454296723	1.96030138759102	-0.242529264788702	0.830973455072131
C22orf31_+_29457541.23-P1P2	0.733699094720769	0.169746310714985	4.32232719303512	0.0495790674558757
C2CD4D_-_151811079.23-P1P2	1.00992606608574	0.307368355489628	3.28571906654788	0.0814682677006579
C2orf27A_+_132479950.23-ENST00000355171.4	0.559764209648976	0.810785904695846	0.690397065867792	0.561300858421348
C2orf27B_+_132559225.23-ENST00000303798.2	1.20893628320821	0.180942401633824	6.68133213825	0.0216756486531004
C2orf42_-_70417798.23-ENST00000264434.2	-3.74844894870314	0.908207984664283	-4.12730234923969	0.053993488574675
C2orf43_-_21022692.23-P1P2	-3.57940690561305	2.38216995297452	-1.50258250933927	0.271804423740309
C2orf47_+_200820572.23-P1P2	-3.51086361965655	1.43490729321916	-2.44675292699925	0.134216803214834
C2orf54_-_241836011.23-P1P2	-1.49701438387491	0.362988778139866	-4.12413406151659	0.0540698696609587
C2orf57_-_232457632.23-P1P2	0.848210902847135	0.229449518535237	3.69672121459202	0.0660123463230306
C2orf68_+_85839133.23-P1P2	-0.850775110689427	1.39069456386134	-0.611762735540726	0.60297352992291
C2orf68_+_85839161.23-P1P2	-3.05919313707628	1.26342845312023	-2.42134260117472	0.136494979147015
C2orf68_+_85839164.23-P1P2	1.10953204642443	0.919830132768474	1.20623581126333	0.351055003497403
C2orf70_+_26785526.23-P1P2	-0.993651452280755	2.23898627841762	-0.443795239773872	0.700585977054945
C2orf71_+_29297324.23-P1P2	0.317050796063855	1.07208324901767	0.295733373648328	0.795312443856382
C2orf74_-_61372320.23-P1P2	-1.6432891541852	2.85607583895234	-0.575366078089856	0.623149739228171
C2orf82_-_233740584.23-P1	1.95491738458696	0.195245320396686	10.0126209458701	0.00982799929272945
C3_+_6720583.23-P1P2	-1.33882383087047	0.469289074067799	-2.85287662733237	0.104042389133542
C3AR1_-_8218911.23-P1P2	-1.27051152781363	0.276772226588135	-4.59045888915828	0.0443243145441173
C3AR1_+_8218918.23-P1P2	-1.17965260509993	0.234150204327683	-5.03801655218315	0.0372132748673391
C3orf22_-_126277718.23-P1P2	-0.0625501706383697	0.802382749600429	-0.0779555276699536	0.94496067371102
C3orf35_-_37453014.23-ENST00000425564.2	1.00630660769072	0.634414137959101	1.5861982693639	0.253586809838027
C3orf35_+_37452788.23-ENST00000425564.2	-1.985893373724	2.59350431423192	-0.765718168590027	0.523867901300554
C3orf38_+_88199174.23-P1P2	0.183398671146227	1.63839329225967	0.111938123778134	0.921094581724951
C3orf52_-_111805313.23-P1P2	0.317050796063855	1.32404725790437	0.239455800517018	0.833055381580126
C3orf58_-_143690709.23-P1P2	-2.16361839375159	0.936012279613646	-2.3115277874823	0.146983165943269
C3orf67_+_59035522.23-P1P2	-1.2679117046573	1.07208324901766	-1.18266161309681	0.358487947371511
C3orf70_-_184870670.23-P1P2	0.181604480820677	0.58372607775335	0.311112502493701	0.78514775629056
C3orf72_-_138666135.23-P1P2	0.0852464375815801	0.435528962630527	0.195730812175395	0.862904240476785
C4orf21_+_113557984.23-P1P2	-0.3693514001859	0.517632792427345	-0.713539415565025	0.549540602718291
C4orf22_-_81257389.23-P1P2	-2.67046020775874	2.27050685667478	-1.17615157157891	0.360573027741645
C4orf36_-_87855828.23-P1	-1.13665800768687	0.470639501587378	-2.4151351594015	0.13705967539958
C4orf48_-_2043795.23-P1P2	0.93931350072815	1.84992096007965	0.507758721047038	0.66208082400182
C4orf51_+_146601669.23-P1P2	-2.97849305725643	1.71874799538158	-1.73294343630358	0.225243726513259
C5orf15_-_133304264.23-P1P2	-2.33091564711335	2.09807963243585	-1.11097577569408	0.382244468315309
C5orf30_+_102594537.23-P1P2	-0.154875172178533	1.29706382440537	-0.119404434280275	0.915867659783163
C5orf45_+_179285598.23-P1P2	0.885802557938822	0.413990115006593	2.13967079364858	0.165754801889014
C5orf47_-_173416567.23-P1P2	-0.0514320010192488	1.49469500015685	-0.0344096963018219	0.975675869449132
C5orf51_-_41904493.23-P1P2	-1.34927645467636	1.26747817974963	-1.06453623915079	0.398599480220237
C5orf60_+_179071957.23-P1P2	-0.391212847125921	0.505873207720266	-0.773341701350294	0.520214565177356
C6_-_41213648.23-P1P2	0.597002970429041	0.981408487362386	0.608312418444163	0.604862290313633
C6orf106_+_34664649.23-P1P2	-0.677964067845341	1.07334480504683	-0.631636790579858	0.592192264839204
C6orf120_-_170102392.23-P1P2	-2.52719925635093	1.35880268587056	-1.85987213789749	0.203984372022222
C6orf141_-_49518436.23-P1P2	-0.121784234754179	0.729891514727246	-0.166852514787336	0.882830132316345
C6orf15_-_31080287.23-P1P2	1.11539669271549	0.477815647770831	2.33436618896678	0.144712238818886
C6orf165_+_88117798.23-P1P2	-2.37336009590661	2.33282203306673	-1.01737726335969	0.416019107034982
C6orf201_-_4079541.23-P2	-2.73177020755651	0.39129962863694	-6.98127472564287	0.0199071649394687
C6orf226_+_42858522.23-P1P2	-1.63399716114743	0.808806179678315	-2.02025800766917	0.180774358034499
C6orf25_-_31691210.23-P1P2	-2.41758240956736	1.26731736046298	-1.90763772752562	0.196674210422632
C6orf25_+_31691579.23-P1P2	-4.20651115999316	1.95136599479406	-2.15567513793695	0.163872346613693
C6orf47_+_31628497.23-P1P2	0.965293463611668	1.1883281396865	0.812312215266004	0.501925487495657
C6orf57_+_71277002.23-P1P2	-5.54994029617978	1.54184465589213	-3.59954569675407	0.0692578634330437
C6orf58_+_127898418.23-P1P2	-0.962376396991461	1.04538937827166	-0.920591328929091	0.454448318662495
C6orf62_-_24719151.23-P2	-0.0514320010192488	1.49469500015685	-0.0344096963018219	0.975675869449132
C7orf10_+_40174601.23-P1P2	-1.53613947517898	0.496258460264126	-3.09544239177583	0.0904315705805272
C7orf31_+_25219459.23-P1P2	-1.2679117046573	1.10949953991016	-1.14277803554562	0.371486958954279
C7orf43_-_99756330.23-P1P2	-0.656715493989077	1.13275572945398	-0.579750317666134	0.620689983800371
C7orf50_-_1177485.23-ENST00000357429.6,ENST00000397098.3,ENST00000397100.2	-2.15047335596041	1.07599213116518	-1.99859580165488	0.183694640499016
C7orf55_-_139025249.23-P1P2	-2.80068178003364	2.08436624372721	-1.34366107130267	0.311207916211298
C7orf55_-_139025263.23-P1P2	-1.18654695463825	0.875611682543053	-1.35510635398575	0.308142980083523
C7orf61_+_100061466.23-P1P2	-1.10777931878035	0.427768004553368	-2.58967315691828	0.122341686457151
C7orf63_-_89874548.23-P1P2	-1.17417001824399	0.710330603114956	-1.65299089338823	0.240145033165788
C7orf65_-_47694868.23-ENST00000408988.2	-1.7496737271984	1.817602006393	-0.962627528493216	0.437305393153973
C7orf65_+_47695293.23-ENST00000408988.2	-0.94143892115214	1.18628540483168	-0.793602380437039	0.510625641543042
C7orf66_-_108524270.23-ENST00000379007.2	0.74104924934133	1.00445909934014	0.7377595064131	0.537478860910885
C7orf73_+_135347709.23-P1P2	1.23850894663045	1.13220082519048	1.09389511036797	0.388169544842778
C8A_-_57320897.23-P1P2	0.559764209648977	1.12299262312505	0.498457601699352	0.667581150183687
C8G_-_139839737.23-P1P2	-2.94230260215248	1.07616678544257	-2.73405817941359	0.111788393902058
C8orf31_+_144120723.23-P1P2	-1.40416460657258	0.394358604215668	-3.56062880728898	0.0706225881544845
C8orf34_+_69243175.23-P1P2	-1.02462760471295	0.333916705425921	-3.06851256035845	0.0918129333256225
C8orf37_-_96280945.23-P1P2	-3.84350039039311	0.986334931310853	-3.89674974329972	0.0599908919509587
C8orf76_+_124253557.23-P1P2	1.08880995465255	0.0568262406052715	19.160337602054	0.00271283655575521
C8orf86_-_38386491.23-P1P2	-2.16121245359418	0.726605366892012	-2.97439649095707	0.0968843886023274
C8orf87_-_94178986.23-P1P2	-1.68301456982504	0.107089168738614	-15.7160111489238	0.00402427445026869
C9_-_39364595.23-ENST00000263408.4	-0.818747413604753	1.28050784449174	-0.639392735567137	0.588030327002472
C9orf129_+_96108178.23-P1P2	-2.28628459580176	2.03685742926244	-1.12245686072865	0.378320003655238
C9orf139_-_139927688.23-P1P2	-1.30679755428693	0.818682668091042	-1.59621988496965	0.251509301587063
C9orf152_+_112970400.23-P1P2	-1.96166612583926	0.952733927091281	-2.05898632352505	0.175707803072821
C9orf172_+_139738475.23-P1P2	-1.5132007871979	0.787532225113115	-1.92144618206646	0.194626233143797
C9orf43_+_116173052.23-P1P2	-0.0918275018739512	0.639360020711958	-0.143624091121145	0.898962143775208
C9orf69_+_139010319.23-P1P2	-0.0514320010192489	1.45974866316588	-0.0352334633468367	0.975093907530442
C9orf84_+_114557158.23-P1P2	-0.838410573707785	0.603012771180786	-1.39036951417473	0.298930246795969
C9orf84_+_114557228.23-P1P2	-2.32880677745915	3.10945635194996	-0.748943388769146	0.531994121947325
C9orf89_+_95858953.23-P1P2	-0.628492304828564	0.20115460747451	-3.12442410700539	0.0889778998930426
C9orf91_+_117373788.23-P1P2	-0.45270896891614	1.44984999412456	-0.312245384523032	0.784401698700807
C9orf91_+_117373936.23-P1P2	-0.520861186839774	0.272314550591374	-1.91271889698381	0.195917269299903
CA11_+_49149263.23-P1P2	0.231638335152042	1.02380214770004	0.226253027181486	0.842023892908895
CA2_+_86376264.23-P1P2	-1.02519829107218	2.19733655675697	-0.466564071816682	0.686699092019458
CA4_-_58227740.23-P1P2	-1.43280260118516	1.34174945185142	-1.06786151409125	0.397402376967379
CA5B_-_15756485.23-P1P2	-1.35144042424097	3.12097975766184	-0.433018003696839	0.707226700704201
CA5B_-_15756902.23-P1P2	-2.06405961092434	1.6925149458777	-1.21952223580156	0.346945918590252
CA6_+_9005970.23-P1P2	-4.00496837230642	1.71968946834425	-2.32889044564685	0.145252273446346
CA8_-_61193912.23-P1P2	-0.922480352153925	1.19791400196565	-0.770072267825765	0.521778299762266
CAB39_-_231577676.23-P1P2	1.37478940477382	1.06791477578875	1.28735872556724	0.326837780064669
CAB39_-_231577679.23-P1P2	-0.408315432739246	1.84798720409747	-0.22095143940061	0.845636370450635
CAB39L_+_50018146.23-P1	-0.615835008077607	2.19748168390892	-0.280245797990975	0.805616160683099
CABIN1_-_24407978.23-P1P2	-2.19401628357823	1.31338604227803	-1.67050373077879	0.236773786052255
CABIN1_-_24408062.23-P1P2	-2.8903770522434	0.867914649140463	-3.33025494512148	0.0795552208111327
CABLES2_-_60981953.23-P1P2	2.64665360614059	0.276025993923665	9.58842161391699	0.0107026115733684
CABLES2_+_60981924.23-P1P2	-1.88949115488648	0.583026696281266	-3.2408312808629	0.0834640053611971
CABP1_+_121078781.23-P1P2	-1.68763598054103	1.39383039261825	-1.21079005701036	0.349640063977324
CABP2_+_67290864.23-P1P2	0.669922062240089	0.941127248227081	0.711829418925129	0.55040170546505
CACFD1_-_136325583.23-P1P2	0.70944319351241	0.545177584330724	1.30130660889762	0.322878617744014
CACHD1_+_64935988.23-P1P2	0.755163588430555	0.272447062257005	2.77178099178105	0.109243280496523
CACNA1B_-_140772283.23-P1P2	-0.447061683475689	1.14224527026167	-0.391388517961009	0.733272735631668
CACNA1B_+_140772223.23-P1P2	0.450471759952742	0.228537317322267	1.97110811149288	0.187492547720002
CACNA1B_+_140772667.23-P1P2	1.6782838082994	1.99890234776663	0.83960270003912	0.48950017803327
CACNA1G_+_48638460.23-P1P2	1.48627979479446	0.681338200430404	2.18141268734907	0.160905825981637
CACNA1I_+_39966778.23-P1P2	0.818452589980763	0.466550922554502	1.75426207604413	0.221475525273046
CACNA2D1_-_82072843.23-P1P2	-0.777430430859598	0.602436194401094	-1.29047762748132	0.325947396507587
CACNA2D1_-_82073236.23-P1P2	-2.09009838248306	0.568556017363888	-3.67615207411542	0.0666806742976855
CACNA2D1_-_82073256.23-P1P2	-2.52578738667082	1.89884256017097	-1.33017209517539	0.314868160419688
CACNB2_-_18689893.23-P2	-1.44464698635641	1.54836637668421	-0.933013664020587	0.449308806060648
CACNB2_+_18429385.23-P1	-2.07250400585054	1.74323282230223	-1.18888537396482	0.356507764302662
CACNB4_+_152830507.23-ENST00000360283.6,ENST00000534999.1	0.885802557938823	0.596876482564901	1.48406342654404	0.276061819676606
CACNG1_+_65040747.23-P1P2	-1.57867722678335	0.732376566567335	-2.15555398527106	0.163886486840963
CACNG3_+_24267763.23-P1P2	-0.0514320010192497	1.60810346379101	-0.0319830173725276	0.977390372716648
CACNG3_+_24268112.23-P1P2	-5.51583921810089	1.90026238060825	-2.90267242797036	0.101021239973948
CACNG6_+_54495453.23-P1P2	-0.45270896891614	3.80567007304163	-0.118956441369685	0.916181093677152
CACTIN_+_3626755.23-P1P2	-2.77500144208391	0.536877136522154	-5.16878304794304	0.0354518215689693
CADM3_-_159141454.23-P1P2	-1.22267237519088	0.735338861403558	-1.66273325043251	0.23826198895356
CADM4_-_44143533.23-P1P2	1.05076599500205	0.826943539696667	1.27066231799512	0.331654441138383
CADPS_-_62861005.23-P1P2	-0.861191862398011	1.2147191153498	-0.708963785549731	0.551847566609608
CAGE1_-_7389744.23-P1P2	0.908485641660927	0.194654464277126	4.66717085084436	0.0429710065994994
CALCA_-_14993878.23-P1	-2.59708958439222	1.33155341240998	-1.95042088450041	0.190420806618956
CALCOCO1_-_54120882.23-P1P2	0.918193220007791	2.12453033664924	0.432186448067362	0.70774086867927
CALCOCO1_-_54121257.23-P1P2	-1.22098450179723	1.90242682710017	-0.641803660673956	0.586741812850267
CALCOCO2_+_46908393.23-P1	-5.45249699293472	3.30531119779526	-1.64961683383147	0.240801679512948
CALCR_+_93203990.23-P1P2	1.63318490381361	0.775022769857252	2.10727344709423	0.169656702478945
CALCRL_-_188312901.23-P1P2	0.174505132710361	0.47269600951891	0.369169887615436	0.74742141210179
CALML5_+_5541441.23-P1P2	-1.36991537880191	1.20631852673566	-1.13561662897523	0.373878613709143
CALML6_+_1847192.23-P1P2	-1.36190032837623	0.275351661421799	-4.94603998880542	0.0385304639265527
CALN1_-_71912064.23-P2	1.42502684598238	0.105600930537252	13.4944534932832	0.00544665543838591
CALN1_+_71802326.23-P1	-0.0514320010192486	1.42748492475144	-0.0360298032766995	0.974531345949889
CALN1_+_71802329.23-P1	-1.44100384753237	0.450211722669253	-3.2007248478312	0.0853070352720181
CALR_-_13050827.23-P1P2	-2.71254757614345	1.15785979452279	-2.34272542234824	0.143893167234917
CALR_+_13049478.23-P1P2	-1.57154335739044	0.444888814964313	-3.53244070097941	0.0716354795005134
CALY_-_135150351.23-P1	-1.06309182036704	0.266061852437449	-3.99565668895346	0.0573048708851019
CAMK1D_-_12391597.23-P1P2	-3.81356928803028	1.88563027929089	-2.02243744699751	0.180484027058967
CAMK1G_+_209781053.23-P2	1.10953204642443	1.01056502834267	1.09793235992351	0.386759665834007
CAMK2A_+_149669087.23-P1P2	-1.11033256165257	1.74330474725865	-0.636912486700087	0.589358475037882
CAMK2B_+_44365200.23-P1P2	0.317050796063855	0.976198012558424	0.324781234939136	0.776171659580646
CAMK2D_-_114682323.23-P1P2	-2.77116501341878	0.630346843450917	-4.39625428795308	0.0480428647684438
CAMK2D_-_114682840.23-P1P2	-2.41251843408123	0.421628134174253	-5.72191046692385	0.0292117089889815
CAMK2G_-_75633906.23-P1P2	0.612447160375298	0.528237748937458	1.15941573961199	0.365998686144043
CAMKK2_-_121734139.23-P1P2	-0.404265505782881	0.760301651227787	-0.531717253448083	0.64807175575986
CAMKK2_-_121734444.23-P1P2	-1.34863452741498	0.400438142827281	-3.36789726845945	0.0779882535225953
CAMKK2_-_121734488.23-P1P2	0.146373999326348	1.43161383596438	0.102244051886902	0.927890746716531
CAMP_+_48265373.23-P1P2	-0.830277617846067	1.14888895517609	-0.722678735926057	0.544959598634049
CAND1_-_67663191.23-P1P2	-2.28556513902528	1.22986257977496	-1.85839066625109	0.204216842452616
CAND2_+_12838611.23-P1P2	-0.637731568889567	1.15757215857304	-0.55092165457375	0.637010258157489
CAND2_+_12838614.23-P1P2	-1.60753675281226	0.45551048708278	-3.52908834900243	0.0717573345777438
CAPN1_+_64949444.23-P1P2	0.950790951496348	0.890282476915591	1.06796547854159	0.397365015040545
CAPN11_-_44126615.23-P1	-1.08492135088362	0.594322875367131	-1.82547466343683	0.209473977958129
CAPN12_+_39226294.23-P1P2	-2.3865092278536	2.12242801244553	-1.12442410949137	0.377652213930701
CAPN14_-_31439946.23-P1P2	-2.70708902676235	0.864766874991669	-3.13042636697714	0.0886810179555817
CAPN5_+_76778449.23-P1P2	-0.929282453521959	0.502865747351707	-1.84797325810305	0.20586151178331
CAPN8_+_223853298.23-P1P2	1.35224546000955	0.530607845216203	2.54848372899305	0.125608211840441
CAPS2_-_75784315.23-P1P2	-0.3798534942244	0.481798432230013	-0.788407493287681	0.513067617255083
CAPZA2_+_116502838.23-P1P2	-0.366958206497432	0.35967590267724	-1.02024684936073	0.414935248986833
CAPZA3_-_18891277.23-P1P2	-1.65829469902778	0.368914163837464	-4.49506921007888	0.046096010561533
CARF_-_203777023.23-P1P2	1.37491354996118	0.589968972390566	2.33048450732926	0.145094775059024
CARKD_-_111267936.23-P1P2	-1.16771116129048	0.575195431544243	-2.03011202323964	0.179466671137716
CARKD_+_111267944.23-P1P2	0.13542501592093	2.61382317469698	0.0518110854750645	0.963388591692681
CARM1_-_10982468.23-P1P2	-1.32843007603822	0.407622147732967	-3.25897423245136	0.0826489986959267
CARNS1_+_67182838.23-P1P2	-2.35973396722628	0.898095368696744	-2.62748706816133	0.119446772045089
CARTPT_-_71015538.23-P1P2	-1.7478542183551	1.38166565867054	-1.26503413281395	0.333297300712423
CASC1_-_25347879.23-P1P2	-1.20147527594479	0.535377185644463	-2.24416599765734	0.153974624060571
CASC5_-_40886911.23-P1P2	-2.95609964411217	0.966657696274801	-3.05806249254939	0.0923570898279354
