GO	[-7.84 -0.57]	[-0.57 -0.30]	[-0.30 -0.15]	[-0.15 -0.05]	[-0.05 0.00]	[0.00 0.01]	[0.01 0.13]	[0.13 0.28]	[0.28 0.55]	[0.55 1.08]	[1.08 8.49]
LIN28B_HepG2_POSTAR_eCLIP LIN28B_HepG2_POSTAR_eCLIP	-2.330	0.947	1.474	1.474	-0.505	-1.767	1.196	-0.714	-0.347	0.541	-0.990
NKRF_HepG2_POSTAR_eCLIP NKRF_HepG2_POSTAR_eCLIP	-0.473	0.616	2.830	0.832	-0.980	-0.980	0.832	0.832	-0.473	-1.867	-1.370
YTHDF1_Huh7_POSTAR_PAR-CLIP YTHDF1_Huh7_POSTAR_PAR-CLIP	0.708	1.280	0.429	0.429	-0.387	-2.090	1.512	-0.387	0.429	0.319	-3.712
RBM5_HepG2_POSTAR_eCLIP RBM5_HepG2_POSTAR_eCLIP	-0.599	-0.599	0.269	1.930	0.269	-1.023	-0.336	3.594	-1.023	-1.023	-0.338
FUS_HEK293_POSTAR_Piranha_0.01 FUS_HEK293_POSTAR_Piranha_0.01	-1.755	1.629	1.380	1.629	0.945	-1.755	-0.868	0.458	-0.370	-0.666	-1.121
U2AF2_HeLa_POSTAR_HITS-CLIP U2AF2_HeLa_POSTAR_HITS-CLIP	-0.293	2.118	0.989	2.118	-0.512	-2.280	-0.512	0.527	-0.512	-0.512	-1.913
STAU1_HEK293_POSTAR_Piranha_0.01 STAU1_HEK293_POSTAR_Piranha_0.01	-1.275	0.368	1.181	0.976	-0.338	-2.913	1.652	1.181	-1.275	-0.607	0.263
TIA1_HeLa_POSTAR_Piranha_0.01 TIA1_HeLa_POSTAR_Piranha_0.01	-1.213	0.271	0.930	1.165	0.543	-3.446	1.165	0.930	0.271	-0.908	-0.673
IGF2BP3_HEK293_POSTAR_Piranha_0.01 IGF2BP3_HEK293_POSTAR_Piranha_0.01	-1.208	0.746	1.917	1.147	-0.282	-2.961	0.746	0.746	-0.939	-0.282	-0.947
AARS_K562_POSTAR_eCLIP AARS_K562_POSTAR_eCLIP	-0.976	0.301	1.850	2.143	-0.566	-1.582	1.327	0.552	-0.566	-0.750	-1.592
CPSF1_HEK293_POSTAR_Piranha_0.01 CPSF1_HEK293_POSTAR_Piranha_0.01	-0.902	0.783	0.612	2.974	-1.486	-1.871	0.465	1.196	-0.512	-0.373	-0.909
YTHDF1_Huh7_POSTAR_PARalyzer YTHDF1_Huh7_POSTAR_PARalyzer	0.586	1.330	0.452	0.452	-0.367	-2.037	1.330	-0.367	0.452	0.338	-3.644
RBM15_HEK293T_POSTAR_Piranha_0.01 RBM15_HEK293T_POSTAR_Piranha_0.01	-0.551	1.715	0.770	0.595	-0.399	-2.604	2.011	0.595	-0.743	-0.982	-0.989
FUBP3_HepG2_POSTAR_eCLIP FUBP3_HepG2_POSTAR_eCLIP	-0.457	0.301	0.451	0.637	0.301	-3.484	1.114	1.728	-0.671	0.301	-0.963
IGF2BP3_Panc1_POSTAR_CIMS IGF2BP3_Panc1_POSTAR_CIMS	-0.488	0.278	1.991	0.808	0.278	-2.583	0.808	0.808	-0.710	0.278	-1.908
EIF3D_HEK293T_POSTAR_PARalyzer EIF3D_HEK293T_POSTAR_PARalyzer	-0.353	2.841	0.885	1.485	0.344	-2.605	-0.468	-0.353	-0.353	-0.775	-1.220
HNRNPC_HEK293_POSTAR_PAR-CLIP HNRNPC_HEK293_POSTAR_PAR-CLIP	-0.848	0.784	-1.142	1.830	-0.437	-2.567	1.830	0.784	-0.301	-0.301	-0.622
HNRNPC_HEK293_POSTAR_Piranha_0.01 HNRNPC_HEK293_POSTAR_Piranha_0.01	-1.252	1.210	-0.614	2.233	-0.266	-1.738	1.859	0.340	-0.614	-0.614	-0.618
IGF2BP3_PL45_POSTAR_Piranha_0.01 IGF2BP3_PL45_POSTAR_Piranha_0.01	-0.538	-0.176	2.371	-0.538	-0.538	-0.538	-0.538	-0.538	0.477	1.603	-0.177
U2AF2_HeLa_POSTAR_Piranha_0.01 U2AF2_HeLa_POSTAR_Piranha_0.01	-0.327	2.068	0.770	2.068	-0.731	-2.100	-0.435	0.619	-0.435	-0.435	-1.748
