GO	[-6.85 -0.67]	[-0.67 -0.33]	[-0.33 -0.17]	[-0.17 -0.04]	[-0.04 0.00]	[0.00 0.02]	[0.02 0.15]	[0.15 0.32]	[0.32 0.61]	[0.61 1.16]	[1.16 24.36]
FAN_EMBRYONIC_CTX_BRAIN_NAIVE_LIKE_T_CELL FAN_EMBRYONIC_CTX_BRAIN_NAIVE_LIKE_T_CELL	-0.856	-0.506	-1.086	-0.276	-3.039	-2.065	-0.506	1.791	0.328	3.709	2.067
DESCARTES_FETAL_ADRENAL_CHROMAFFIN_CELLS DESCARTES_FETAL_ADRENAL_CHROMAFFIN_CELLS	1.480	-2.288	-0.582	-1.383	2.414	2.774	-1.787	-1.787	-0.417	-0.291	0.985
TRAVAGLINI_LUNG_B_CELL TRAVAGLINI_LUNG_B_CELL	-0.621	-0.621	-1.030	0.259	-1.297	-4.304	0.357	0.774	1.379	4.661	0.358
BUSSLINGER_ESOPHAGEAL_EARLY_SUPRABASAL_CELLS BUSSLINGER_ESOPHAGEAL_EARLY_SUPRABASAL_CELLS	-0.842	0.539	3.204	2.336	-0.577	-0.842	0.748	0.367	-0.577	-3.277	-1.674
TRAVAGLINI_LUNG_ALVEOLAR_FIBROBLAST_CELL TRAVAGLINI_LUNG_ALVEOLAR_FIBROBLAST_CELL	-0.441	0.630	-0.957	-1.201	-1.828	-0.957	-1.201	-0.957	0.788	5.406	2.150
DESCARTES_FETAL_CEREBRUM_OLIGODENDROCYTES DESCARTES_FETAL_CEREBRUM_OLIGODENDROCYTES	2.682	-1.038	-1.038	-3.028	2.256	0.907	-1.038	-1.486	-0.301	0.665	0.464
MANNO_MIDBRAIN_NEUROTYPES_BASAL MANNO_MIDBRAIN_NEUROTYPES_BASAL	-2.326	-0.842	0.367	1.278	-0.577	-1.198	2.336	3.204	0.539	-1.198	-1.674
DESCARTES_FETAL_LUNG_NEUROENDOCRINE_CELLS DESCARTES_FETAL_LUNG_NEUROENDOCRINE_CELLS	0.246	-1.077	-1.999	-2.696	2.215	1.857	-1.077	0.376	-1.077	0.539	2.218
DESCARTES_FETAL_PLACENTA_IGFBP1_DKK1_POSITIVE_CELLS DESCARTES_FETAL_PLACENTA_IGFBP1_DKK1_POSITIVE_CELLS	-0.393	0.628	-1.334	-2.844	0.467	-0.393	-2.225	-0.552	0.333	1.544	4.578
DESCARTES_FETAL_CEREBRUM_INHIBITORY_NEURONS DESCARTES_FETAL_CEREBRUM_INHIBITORY_NEURONS	0.883	-1.191	-1.191	-1.948	0.597	4.990	-1.191	-0.729	-0.242	-0.431	0.884
GAO_SMALL_INTESTINE_24W_C4_ENTEROCYTE_PROGENITOR_SUBTYPE_2 GAO_SMALL_INTESTINE_24W_C4_ENTEROCYTE_PROGENITOR_SUBTYPE_2	-0.659	-0.659	-0.659	-0.461	-0.659	2.252	-1.252	-3.985	1.287	1.580	1.582
DESCARTES_MAIN_FETAL_IGFBP1_DKK1_POSITIVE_CELLS DESCARTES_MAIN_FETAL_IGFBP1_DKK1_POSITIVE_CELLS	-0.909	-0.318	-2.496	-1.403	-0.909	-0.318	-1.403	0.284	1.587	1.834	4.432
BUSSLINGER_ESOPHAGEAL_LATE_SUPRABASAL_CELLS BUSSLINGER_ESOPHAGEAL_LATE_SUPRABASAL_CELLS	-2.035	-0.594	-1.632	-1.632	0.676	1.783	-1.296	-1.296	1.783	1.783	1.785
DESCARTES_MAIN_FETAL_BIPOLAR_CELLS DESCARTES_MAIN_FETAL_BIPOLAR_CELLS	-0.301	0.301	-1.836	-0.671	2.888	3.810	-0.671	-2.510	-0.957	0.451	-0.300
BUSSLINGER_DUODENAL_PANETH_CELLS BUSSLINGER_DUODENAL_PANETH_CELLS	-0.621	-0.621	-0.621	-0.621	0.824	5.902	-0.621	-0.621	-0.621	-0.223	0.397
ZHENG_CORD_BLOOD_C9_GRANULOCYTE_MACROPHAGE_PROGENITOR ZHENG_CORD_BLOOD_C9_GRANULOCYTE_MACROPHAGE_PROGENITOR	-2.365	-1.006	0.921	1.165	-1.798	-1.798	2.072	2.431	0.524	-0.360	-0.732
DESCARTES_MAIN_FETAL_INTESTINAL_EPITHELIAL_CELLS DESCARTES_MAIN_FETAL_INTESTINAL_EPITHELIAL_CELLS	-0.538	-0.538	-0.771	-1.477	0.376	7.299	-1.477	-0.538	-0.771	0.376	0.738
DESCARTES_FETAL_PLACENTA_MYELOID_CELLS DESCARTES_FETAL_PLACENTA_MYELOID_CELLS	0.613	-0.652	-0.490	-1.093	-2.637	-1.093	-1.093	0.470	-0.360	3.228	3.605
DESCARTES_FETAL_PLACENTA_PAEP_MECOM_POSITIVE_CELLS DESCARTES_FETAL_PLACENTA_PAEP_MECOM_POSITIVE_CELLS	6.175	0.355	-1.241	-1.534	0.260	0.260	-1.534	-0.992	-0.992	0.602	1.122
DESCARTES_FETAL_EYE_GANGLION_CELLS DESCARTES_FETAL_EYE_GANGLION_CELLS	-0.451	-0.755	-0.755	-0.755	-0.256	1.566	-1.990	-1.990	0.571	1.180	3.018
DESCARTES_FETAL_EYE_MICROGLIA DESCARTES_FETAL_EYE_MICROGLIA	-0.697	-0.528	-0.903	-0.697	-3.327	-1.807	-0.283	1.834	1.570	2.423	1.106
BUSSLINGER_DUODENAL_EC_CELLS BUSSLINGER_DUODENAL_EC_CELLS	1.720	-1.284	-0.671	-1.284	0.836	1.241	-1.284	-0.671	1.241	-1.284	0.837
DESCARTES_FETAL_THYMUS_ANTIGEN_PRESENTING_CELLS DESCARTES_FETAL_THYMUS_ANTIGEN_PRESENTING_CELLS	0.413	0.413	-1.081	-0.675	-2.893	-2.001	-0.861	1.016	0.413	1.432	3.825
CUI_DEVELOPING_HEART_C3_FIBROBLAST_LIKE_CELL CUI_DEVELOPING_HEART_C3_FIBROBLAST_LIKE_CELL	-0.291	0.775	-0.417	-1.383	-0.291	-2.913	-1.055	-1.383	0.984	1.480	3.566
DESCARTES_FETAL_LUNG_MYELOID_CELLS DESCARTES_FETAL_LUNG_MYELOID_CELLS	-0.436	-0.327	-0.926	-0.570	-1.155	-0.926	-0.926	-1.424	0.618	2.067	5.609
CUI_DEVELOPING_HEART_LEFT_VENTRICULAR_CARDIOMYOCYTE CUI_DEVELOPING_HEART_LEFT_VENTRICULAR_CARDIOMYOCYTE	-0.300	-0.300	-0.549	-1.658	0.820	-1.658	-0.958	0.302	-0.300	0.302	5.226
DESCARTES_FETAL_HEART_ELF3_AGBL2_POSITIVE_CELLS DESCARTES_FETAL_HEART_ELF3_AGBL2_POSITIVE_CELLS	2.135	-0.228	-1.157	-1.907	0.389	0.625	-0.702	-1.157	-1.157	-0.228	3.197
DESCARTES_FETAL_MUSCLE_STROMAL_CELLS DESCARTES_FETAL_MUSCLE_STROMAL_CELLS	-0.336	-0.962	-1.739	-0.491	1.225	3.791	-1.739	-0.962	0.269	-0.696	2.163
FAN_OVARY_CL2_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_1 FAN_OVARY_CL2_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_1	-2.298	-0.491	-0.336	0.972	-1.739	-3.032	0.398	1.820	0.749	1.508	0.559
DESCARTES_FETAL_STOMACH_MUC13_DMBT1_POSITIVE_CELLS DESCARTES_FETAL_STOMACH_MUC13_DMBT1_POSITIVE_CELLS	1.287	0.290	-0.659	-1.680	0.290	3.468	-2.231	-1.252	-1.252	0.794	1.026
DESCARTES_MAIN_FETAL_GOBLET_CELLS DESCARTES_MAIN_FETAL_GOBLET_CELLS	1.365	0.286	-0.316	-2.156	0.477	3.793	-1.362	-0.865	-0.865	-0.865	0.721
DESCARTES_MAIN_FETAL_SLC24A4_PEX5L_POSITIVE_CELLS DESCARTES_MAIN_FETAL_SLC24A4_PEX5L_POSITIVE_CELLS	0.398	-0.222	-1.036	-1.036	1.149	4.466	-1.036	-0.491	-0.222	-1.036	-0.222
RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS	-3.711	-0.363	-0.363	-0.479	-0.621	-1.831	-0.791	1.243	1.944	1.692	1.461
FAN_EMBRYONIC_CTX_BRAIN_B_CELL FAN_EMBRYONIC_CTX_BRAIN_B_CELL	-1.355	-0.733	-1.355	-1.006	-0.733	-1.355	-0.360	0.524	1.165	4.122	1.744
TRAVAGLINI_LUNG_PLASMACYTOID_DENDRITIC_CELL TRAVAGLINI_LUNG_PLASMACYTOID_DENDRITIC_CELL	0.380	-1.622	0.261	0.527	-3.486	-1.622	-0.685	0.702	1.395	0.702	2.333
DESCARTES_FETAL_STOMACH_ENS_NEURONS DESCARTES_FETAL_STOMACH_ENS_NEURONS	0.878	-0.314	-1.517	-1.517	1.154	0.642	-1.517	-2.144	0.289	0.445	3.075
DESCARTES_MAIN_FETAL_RETINAL_PIGMENT_CELLS DESCARTES_MAIN_FETAL_RETINAL_PIGMENT_CELLS	3.887	0.933	-0.548	-2.359	1.535	0.768	-1.347	-0.701	-1.347	0.379	-0.881
DESCARTES_MAIN_FETAL_METANEPHRIC_CELLS DESCARTES_MAIN_FETAL_METANEPHRIC_CELLS	0.453	0.254	-0.624	-1.782	1.862	1.040	-1.057	-1.782	-1.057	0.453	1.864
CUI_DEVELOPING_HEART_C2_CARDIOMYOCYTE CUI_DEVELOPING_HEART_C2_CARDIOMYOCYTE	1.773	0.349	-0.391	-3.777	0.505	0.505	-1.534	-1.126	-0.258	0.349	2.123
DESCARTES_MAIN_FETAL_CHROMAFFIN_CELLS DESCARTES_MAIN_FETAL_CHROMAFFIN_CELLS	0.200	-0.434	-0.434	-0.953	0.457	4.848	-0.953	-0.953	-0.953	0.457	0.458
DESCARTES_FETAL_MUSCLE_SMOOTH_MUSCLE_CELLS DESCARTES_FETAL_MUSCLE_SMOOTH_MUSCLE_CELLS	0.381	0.243	-1.643	-3.236	0.381	1.314	-1.171	0.243	-0.559	2.390	1.026
TRAVAGLINI_LUNG_IGSF21_DENDRITIC_CELL TRAVAGLINI_LUNG_IGSF21_DENDRITIC_CELL	-0.392	-0.392	-0.676	-1.865	-1.865	-0.392	0.409	0.409	0.226	0.654	4.558
ZHONG_PFC_MAJOR_TYPES_OPC ZHONG_PFC_MAJOR_TYPES_OPC	1.456	0.505	-2.770	-1.126	-0.572	-0.391	-0.572	-2.065	1.456	0.915	1.775
TRAVAGLINI_LUNG_MYOFIBROBLAST_CELL TRAVAGLINI_LUNG_MYOFIBROBLAST_CELL	0.876	-1.241	-0.546	-2.696	0.876	-0.546	-0.546	-0.835	-0.344	1.168	3.231
DESCARTES_MAIN_FETAL_CARDIOMYOCYTES DESCARTES_MAIN_FETAL_CARDIOMYOCYTES	0.320	-0.525	-0.925	-1.616	2.689	1.226	-0.525	-0.925	0.858	-1.616	0.859
DESCARTES_FETAL_PLACENTA_SMOOTH_MUSCLE_CELLS DESCARTES_FETAL_PLACENTA_SMOOTH_MUSCLE_CELLS	1.857	0.539	-1.077	-2.696	0.539	1.232	-2.696	-0.771	0.246	0.539	0.969
AIZARANI_LIVER_C1_NK_NKT_CELLS_1 AIZARANI_LIVER_C1_NK_NKT_CELLS_1	0.337	-0.368	-1.660	-2.484	-2.039	-1.067	0.585	1.565	1.112	1.822	1.114
DESCARTES_FETAL_CEREBELLUM_GRANULE_NEURONS DESCARTES_FETAL_CEREBELLUM_GRANULE_NEURONS	0.409	-0.676	-1.124	-1.865	1.320	3.900	-0.676	-1.124	-0.392	0.654	0.226
DESCARTES_FETAL_PANCREAS_CCL19_CCL21_POSITIVE_CELLS DESCARTES_FETAL_PANCREAS_CCL19_CCL21_POSITIVE_CELLS	1.547	-0.810	-0.527	-1.783	0.907	0.440	-1.211	-1.783	-0.810	1.206	2.353
TRAVAGLINI_LUNG_NEUROENDOCRINE_CELL TRAVAGLINI_LUNG_NEUROENDOCRINE_CELL	-0.424	-0.778	-2.130	-2.669	0.731	1.383	-0.778	0.301	-0.424	1.141	2.941
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MAST_CELLS DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MAST_CELLS	0.429	-2.180	-0.327	-0.753	-0.753	-2.180	-0.505	0.429	1.120	3.483	0.852
TRAVAGLINI_LUNG_MACROPHAGE_CELL TRAVAGLINI_LUNG_MACROPHAGE_CELL	-1.697	0.812	-1.165	0.422	-1.697	-2.815	-0.279	1.350	1.791	1.563	0.537
DESCARTES_FETAL_ADRENAL_MYELOID_CELLS DESCARTES_FETAL_ADRENAL_MYELOID_CELLS	-0.277	-0.277	0.326	-0.634	-1.854	-1.529	-1.250	-0.806	0.691	1.914	4.129
DESCARTES_FETAL_HEART_MYELOID_CELLS DESCARTES_FETAL_HEART_MYELOID_CELLS	0.351	-0.362	-0.885	-0.885	-1.463	-1.463	-0.671	-0.671	0.628	3.019	3.397
DESCARTES_MAIN_FETAL_ISLET_ENDOCRINE_CELLS DESCARTES_MAIN_FETAL_ISLET_ENDOCRINE_CELLS	-0.859	-0.859	-0.859	-2.737	1.132	1.459	0.250	-0.859	0.405	0.250	2.677
