GO	[-5.47 -0.68]	[-0.68 -0.36]	[-0.36 -0.19]	[-0.19 -0.06]	[-0.06 0.00]	[0.00 0.00]	[0.00 0.12]	[0.12 0.28]	[0.28 0.55]	[0.55 1.06]	[1.06 7.81]
GSE11057_CD4_CENT_MEM_VS_PBMC_DN GSE11057_CD4_CENT_MEM_VS_PBMC_DN	-0.835	-1.901	0.409	-0.660	-2.281	-6.285	-0.293	0.409	2.118	4.405	2.385
GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_DN GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_DN	-0.483	-0.978	0.326	-0.978	-2.975	-5.636	-0.784	0.426	2.665	2.969	3.607
GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN	-0.336	-2.127	-2.127	-1.173	-1.760	-2.127	-1.444	1.108	1.778	4.719	3.937
GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_DN GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_DN	0.515	-0.673	-2.747	-3.841	-0.673	-0.851	-0.401	-0.851	0.515	1.829	8.829
GSE30083_SP2_VS_SP4_THYMOCYTE_DN GSE30083_SP2_VS_SP4_THYMOCYTE_DN	-0.843	0.497	-1.278	-0.843	-1.549	-6.800	0.387	-0.527	2.249	4.144	2.238
GSE22886_DAY0_VS_DAY7_MONOCYTE_IN_CULTURE_UP GSE22886_DAY0_VS_DAY7_MONOCYTE_IN_CULTURE_UP	-2.464	-1.426	-0.462	1.038	-2.069	-6.562	1.230	2.168	0.864	1.038	2.157
GSE21360_NAIVE_VS_PRIMARY_MEMORY_CD8_TCELL_DN GSE21360_NAIVE_VS_PRIMARY_MEMORY_CD8_TCELL_DN	-0.363	-3.711	-0.992	-0.269	-1.508	-3.711	-1.230	1.460	3.122	1.694	3.444
GSE21379_TFH_VS_NON_TFH_CD4_TCELL_DN GSE21379_TFH_VS_NON_TFH_CD4_TCELL_DN	3.051	-0.550	-3.149	-1.316	-1.906	1.466	-2.267	-1.316	-0.698	2.748	3.688
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN	-0.301	-1.027	-3.593	-3.062	1.324	2.017	-0.301	-1.528	-1.027	0.637	6.602
GSE34515_CD16_NEG_MONOCYTE_VS_DC_UP GSE34515_CD16_NEG_MONOCYTE_VS_DC_UP	-1.996	-0.326	-0.326	-0.559	-1.114	-7.740	0.277	0.753	1.295	3.165	2.253
GSE40685_TREG_VS_FOXP3_KO_TREG_PRECURSOR_DN GSE40685_TREG_VS_FOXP3_KO_TREG_PRECURSOR_DN	-1.327	0.293	-1.327	-0.411	-1.948	-5.374	-0.866	0.784	2.329	1.801	4.672
GSE18281_CORTICAL_THYMOCYTE_VS_WHOLE_CORTEX_THYMUS_UP GSE18281_CORTICAL_THYMOCYTE_VS_WHOLE_CORTEX_THYMUS_UP	1.318	-1.972	-2.803	-1.637	0.621	4.256	0.380	-3.907	-0.700	0.380	3.192
GSE14413_UNSTIM_VS_IFNB_STIM_RAW264_CELLS_DN GSE14413_UNSTIM_VS_IFNB_STIM_RAW264_CELLS_DN	0.850	-1.532	-3.122	-1.532	0.662	4.505	-0.677	-1.186	-2.477	0.662	3.627
GSE4748_CYANOBACTERIUM_LPSLIKE_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN GSE4748_CYANOBACTERIUM_LPSLIKE_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN	-0.893	-2.952	-2.952	-1.382	-0.703	0.978	-0.545	-1.117	1.384	3.040	5.281
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN	0.956	-2.426	-1.296	-2.945	0.476	6.468	-1.296	-1.296	-0.621	0.615	2.159
GSE15767_MED_VS_SCS_MAC_LN_UP GSE15767_MED_VS_SCS_MAC_LN_UP	-1.011	-1.241	-0.505	-0.505	-1.815	-4.171	-1.507	1.146	2.313	3.880	2.583
GSE19198_1H_VS_24H_IL21_TREATED_TCELL_DN GSE19198_1H_VS_24H_IL21_TREATED_TCELL_DN	-2.021	0.594	-0.571	-1.132	-1.681	-5.486	-0.441	1.487	1.487	2.811	2.221
GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_UP GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_UP	0.976	-1.011	-1.011	-2.914	0.488	5.599	-1.589	-1.275	-1.589	0.367	3.162
GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_2H_UP GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_2H_UP	-0.929	0.263	-1.703	0.458	-2.889	-5.523	0.352	1.251	1.937	1.463	2.467
GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_DN GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_DN	1.000	-1.204	-2.975	-2.118	-0.278	-0.621	-0.621	-2.118	1.187	2.106	5.494
GSE24142_ADULT_VS_FETAL_DN2_THYMOCYTE_UP GSE24142_ADULT_VS_FETAL_DN2_THYMOCYTE_UP	-0.417	-0.417	-1.297	-0.539	-3.655	-2.242	-0.317	-1.061	1.959	4.463	3.076
GSE17301_CTRL_VS_48H_ACD3_ACD28_STIM_CD8_TCELL_DN GSE17301_CTRL_VS_48H_ACD3_ACD28_STIM_CD8_TCELL_DN	-2.267	-1.316	-0.550	-0.698	-1.078	-3.686	-0.698	3.370	2.748	1.258	2.176
GSE24142_DN2_VS_DN3_THYMOCYTE_UP GSE24142_DN2_VS_DN3_THYMOCYTE_UP	0.286	-3.655	-0.685	0.377	-1.883	-3.655	-0.539	0.752	2.218	1.716	3.396
GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_UP GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_UP	-0.334	-0.441	-0.571	-0.571	-3.376	-2.411	-0.441	-0.728	0.898	1.077	8.018
GSE21774_CD62L_POS_CD56_BRIGHT_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP GSE21774_CD62L_POS_CD56_BRIGHT_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP	1.716	-2.651	-2.651	-2.242	-1.061	0.377	-1.883	1.087	0.911	2.783	2.207
GSE22886_IGG_IGA_MEMORY_BCELL_VS_BM_PLASMA_CELL_DN GSE22886_IGG_IGA_MEMORY_BCELL_VS_BM_PLASMA_CELL_DN	0.293	-0.866	-1.948	-0.686	-3.874	-2.333	-0.309	1.137	4.305	1.137	2.046
GSE40274_CTRL_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN GSE40274_CTRL_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	-1.446	-0.722	-0.419	-1.779	-2.170	-1.779	0.396	-0.555	1.210	6.452	2.207
GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_2H_DN GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_2H_DN	-0.784	-0.278	-0.784	-0.370	-2.517	-4.807	-0.784	0.544	2.969	2.378	2.366
GSE22886_NAIVE_CD4_TCELL_VS_NEUTROPHIL_DN GSE22886_NAIVE_CD4_TCELL_VS_NEUTROPHIL_DN	1.665	-0.756	-1.426	-4.737	-0.945	-0.756	-1.426	0.343	1.038	2.168	3.694
GSE2706_UNSTIM_VS_2H_LPS_DC_DN GSE2706_UNSTIM_VS_2H_LPS_DC_DN	0.363	-0.582	-2.551	-0.582	-0.582	-5.076	-0.942	0.921	1.313	2.608	2.907
GSE45365_NK_CELL_VS_CD11B_DC_MCMV_INFECTION_DN GSE45365_NK_CELL_VS_CD11B_DC_MCMV_INFECTION_DN	-3.593	0.301	-0.659	-1.027	-0.828	-3.062	0.301	0.783	5.345	0.508	2.007
GSE25502_WT_VS_KLF13_KO_THYMIC_MEMORY_LIKE_CD8_TCELL_DN GSE25502_WT_VS_KLF13_KO_THYMIC_MEMORY_LIKE_CD8_TCELL_DN	0.301	-0.408	-1.143	-3.765	0.531	2.874	-2.144	-0.542	-0.905	0.406	5.143
GSE6090_UNSTIM_VS_DC_SIGN_STIM_DC_DN GSE6090_UNSTIM_VS_DC_SIGN_STIM_DC_DN	1.328	-0.527	-2.228	-3.326	2.425	-0.283	-0.527	-2.728	-0.527	1.571	2.738
GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_ADULT_UP GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_ADULT_UP	-0.301	-0.398	0.396	-0.398	-3.062	-5.748	-0.398	-0.301	1.538	2.017	2.843
GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_DN GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_DN	-1.278	-0.672	-0.407	1.106	-2.217	-3.624	-1.549	1.302	0.387	2.820	3.115
GSE13485_DAY3_VS_DAY7_YF17D_VACCINE_PBMC_DN GSE13485_DAY3_VS_DAY7_YF17D_VACCINE_PBMC_DN	1.008	0.420	-1.268	-1.026	-2.690	-3.193	-1.026	0.318	1.640	0.834	4.831
GSE6674_UNSTIM_VS_ANTI_IGM_STIM_BCELL_DN GSE6674_UNSTIM_VS_ANTI_IGM_STIM_BCELL_DN	0.579	-0.566	-2.100	-0.760	0.433	4.634	-1.299	-2.637	-0.760	-0.411	3.757
GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_UP GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_UP	1.196	-1.486	-1.486	-1.166	1.701	1.437	-0.902	-1.872	-1.872	-0.265	5.006
GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN	-0.309	-4.237	-1.278	-0.407	1.106	0.767	-3.091	-1.044	2.249	1.302	2.238
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_24H_UP GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_24H_UP	3.247	-0.799	-2.544	-2.544	-0.799	0.982	-0.494	-1.792	-0.379	1.369	3.233
GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_2H_UP GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_2H_UP	-0.547	0.380	-1.637	-0.317	-2.359	-3.907	-0.882	2.886	2.026	0.768	2.016
GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGG_BCELL_DN GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGG_BCELL_DN	1.233	-0.408	-1.424	-1.755	-0.542	-1.755	-2.599	0.406	-0.301	2.554	4.721
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN	3.051	-0.325	-2.679	-1.590	0.368	2.459	-1.590	-1.906	-0.873	0.368	2.735
GSE46242_CTRL_VS_EGR2_DELETED_ANERGIC_TH1_CD4_TCELL_UP GSE46242_CTRL_VS_EGR2_DELETED_ANERGIC_TH1_CD4_TCELL_UP	-0.756	-0.756	-2.917	0.447	-1.168	-3.438	2.168	2.737	0.568	-0.462	2.433
GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_DN GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_DN	-0.799	-0.285	-0.379	-0.799	-1.222	-5.673	-0.633	0.416	2.076	2.345	2.618
GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_DN GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_DN	-1.241	-1.241	-0.293	-0.505	-0.388	-5.711	0.406	0.964	-0.293	3.880	2.036
GSE40666_UNTREATED_VS_IFNA_STIM_STAT4_KO_EFFECTOR_CD8_TCELL_90MIN_UP GSE40666_UNTREATED_VS_IFNA_STIM_STAT4_KO_EFFECTOR_CD8_TCELL_90MIN_UP	-1.027	0.637	-1.528	-0.516	-1.259	-5.748	0.637	2.017	0.946	0.637	2.549
GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_6H_UP GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_6H_UP	-0.277	-0.490	-0.490	-1.249	-2.662	-3.163	-0.633	-0.277	2.182	3.763	2.171
GSE40685_TREG_VS_FOXP3_KO_TREG_PRECURSOR_UP GSE40685_TREG_VS_FOXP3_KO_TREG_PRECURSOR_UP	-1.096	-0.317	-1.637	0.380	-2.359	-2.359	-1.346	0.768	1.773	2.296	3.526
GSE3982_DC_VS_CENT_MEMORY_CD4_TCELL_UP GSE3982_DC_VS_CENT_MEMORY_CD4_TCELL_UP	-1.297	0.286	-0.539	-0.539	-1.061	-4.984	-0.685	0.752	0.752	1.959	4.446
GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_BM_DN GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_BM_DN	-2.292	-0.562	1.442	-0.437	-1.335	-5.055	-0.437	1.237	0.585	1.902	2.146
GSE34392_ST2_KO_VS_WT_DAY8_LCMV_EFFECTOR_CD8_TCELL_DN GSE34392_ST2_KO_VS_WT_DAY8_LCMV_EFFECTOR_CD8_TCELL_DN	-0.585	-1.654	-0.738	-0.457	-0.738	-2.342	-1.975	-0.264	2.362	4.271	2.350
GSE360_DC_VS_MAC_T_GONDII_DN GSE360_DC_VS_MAC_T_GONDII_DN	-0.263	-2.069	-2.069	-0.263	-2.917	-0.756	0.343	-0.756	2.445	2.445	3.032
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_2H_DN GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_2H_DN	-2.118	0.544	-1.467	0.544	-1.467	-4.807	1.851	0.326	1.000	1.187	2.096
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_CD4_THYMOCYTE_DN GSE1460_INTRATHYMIC_T_PROGENITOR_VS_CD4_THYMOCYTE_DN	-0.473	-1.186	-0.608	-1.186	-2.094	-4.071	0.556	1.639	1.019	2.411	2.400
GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY3_DN GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY3_DN	0.447	-0.945	-1.168	-0.462	-1.725	-4.038	0.447	-0.462	0.707	4.064	2.725
GSE24814_STAT5_KO_VS_WT_PRE_BCELL_UP GSE24814_STAT5_KO_VS_WT_PRE_BCELL_UP	1.251	-0.929	-1.406	-2.889	-0.742	0.581	-2.438	0.581	-0.583	2.479	3.739
GSE40666_UNTREATED_VS_IFNA_STIM_EFFECTOR_CD8_TCELL_90MIN_UP GSE40666_UNTREATED_VS_IFNA_STIM_EFFECTOR_CD8_TCELL_90MIN_UP	-0.978	-1.467	-0.978	-0.784	0.326	-4.807	0.326	2.665	1.187	0.544	2.956
GSE6269_E_COLI_VS_STREP_PNEUMO_INF_PBMC_DN GSE6269_E_COLI_VS_STREP_PNEUMO_INF_PBMC_DN	-1.636	-2.012	-1.636	0.347	-0.357	-2.455	-0.481	1.135	1.854	0.600	4.592
GSE13484_3H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN GSE13484_3H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN	0.678	-0.370	-0.621	-0.621	-1.770	-4.807	-0.784	-0.278	0.831	3.622	2.366
GSE3337_CTRL_VS_16H_IFNG_IN_CD8POS_DC_UP GSE3337_CTRL_VS_16H_IFNG_IN_CD8POS_DC_UP	-0.388	-1.507	-0.293	0.406	-1.507	-3.562	-0.813	0.520	0.964	0.520	6.224
GSE6259_FLT3L_INDUCED_VS_WT_SPLENIC_DC_33D1_POS_UP GSE6259_FLT3L_INDUCED_VS_WT_SPLENIC_DC_33D1_POS_UP	-0.942	-1.444	-0.582	0.363	-0.942	-4.282	-0.582	1.536	2.037	0.475	3.577
GSE16385_ROSIGLITAZONE_IL4_VS_ROSIGLITAZONE_ALONE_STIM_MACROPHAGE_UP GSE16385_ROSIGLITAZONE_IL4_VS_ROSIGLITAZONE_ALONE_STIM_MACROPHAGE_UP	-0.388	-1.011	-2.167	-4.171	-0.293	0.798	-1.241	1.346	0.650	1.146	3.521
GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_UP GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_UP	-0.309	0.497	-1.549	-1.549	0.928	-0.672	-0.843	-0.527	-2.625	1.742	5.680
GSE6259_DEC205_POS_DC_VS_BCELL_UP GSE6259_DEC205_POS_DC_VS_BCELL_UP	0.724	-1.085	-1.359	-1.683	0.328	2.670	-1.683	-2.512	-0.275	1.539	2.988
GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP	2.710	-0.649	-1.338	-2.483	0.452	1.823	-0.839	-2.483	-1.067	1.113	2.090
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_4H_DN GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_4H_DN	0.277	-0.714	-0.559	0.370	-3.940	-3.940	0.753	0.916	0.370	1.745	2.536
GSE21360_NAIVE_VS_SECONDARY_MEMORY_CD8_TCELL_DN GSE21360_NAIVE_VS_SECONDARY_MEMORY_CD8_TCELL_DN	0.561	-0.647	-1.300	-0.829	-1.300	-4.039	-1.045	1.726	1.484	1.484	2.551
GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	0.373	-0.732	-0.327	-2.523	-1.154	-2.523	-0.569	-0.436	0.940	4.379	2.633
